mg_id,indicator,direction,model,hp_set_id,nrounds,eta,gamma,max_depth,min_child_weight,max_delta_step,subsample,colsample_bytree,colsample_bylevel,colsample_bynode,lambda,alpha,cv_pos_rate,cv_brier,cv_log_loss,cv_auc_roc,cv_auc_pr,test_pos_rate,test_brier,test_log_loss,test_auc_roc,test_auc_pr,time
1,v2x_veracc_osp,up,xgboost,run-06_xgboost_hp-01,55,0.6140415146946907,0.8366504844743758,8,4.936356143211015,0,0.8497382330242544,1,1,1,1,0,0.09689922480620156,3.5307100422573554,0.2312443952216819,0.9273712446351932,0.5224395811904218,0.03451676528599606,3.7922301862079975,0.17969400825176712,0.7579162410623085,0.0724637168545073,5.713999999999999
2,v2x_veracc_osp,up,xgboost,run-06_xgboost_hp-02,86,0.941945951199159,0.29167299973778427,7,4.40912379079964,1.5593493601772934,0.7287719309097156,1,1,1,1.7678763549774885,2.2318791802972555,0.09689922480620156,3.523512935083285,0.2529313211521419,0.9165557939914163,0.5093413655088634,0.03451676528599606,3.7650807111959534,0.23050017104048157,0.7202393112505472,0.062114206251672015,7.381999999999948
3,v2x_veracc_osp,up,xgboost,run-06_xgboost_hp-03,69,0.08733296184800565,0.639681390253827,3,2.506069330032915,0,1,0.5149516802048311,0.8047013529576361,0.7867218513274565,2.8385150427930057,0,0.09689922480620156,3.4178468968813926,0.23191686451443327,0.8854452789699571,0.3777101857695499,0.03451676528599606,3.6893593386386705,0.13949385757852925,0.7619874507514957,0.07282536267329034,1.48599999999999
4,v2x_veracc_osp,up,xgboost,run-06_xgboost_hp-04,92,0.4002270116470754,0.6622412665747106,5,1.5085837908554822,0,1,1,1,1,2.714030748233199,2.911291452823207,0.09689922480620156,3.4983251808780724,0.19355057649033844,0.9374892703862661,0.5177634445614218,0.03451676528599606,3.761686810487395,0.16419015405471554,0.7735882095432657,0.07427882716083774,7.820999999999913
5,v2x_veracc_osp,up,xgboost,run-06_xgboost_hp-05,141,0.3809572421014309,0.6751175939571112,11,3.855479668593034,0,0.8497382330242544,1,0.52436435606796294,0.7851034326013178,1,0,0.09689922480620156,3.5367323786475007,0.2151725541831413,0.9372210300429185,0.5505471103690277,0.03451676528599606,3.788222825971943,0.1946460243338456,0.7511746680286006,0.06853180424039892,6.753999999999962
6,v2x_veracc_osp,up,xgboost,run-06_xgboost_hp-06,68,0.9145783586427569,0.674252291675657,10,1.1183661536779255,1.7787960940040648,0.6128991198493168,1,1,1,2.8385150427930057,0,0.09689922480620156,3.53493413482965,0.302709883741596,0.9056437768240343,0.49020637916168314,0.03451676528599606,3.7509720820217924,0.34499483297805883,0.5857872464614038,0.04098171435152097,8.346000000000004
7,v2x_veracc_osp,up,xgboost,run-06_xgboost_hp-07,171,0.8399074014741927,0.527859688969329,3,4.90860331710428,0,0.8497382330242544,1,1,1,1,1.4465853525325656,0.09689922480620156,3.51974717132298,0.21348284793421626,0.9371512875536481,0.5582740168370578,0.03451676528599606,3.7511838300168496,0.2491193899743687,0.7138771341018532,0.06167847237313489,9.975000000000001
8,v2x_veracc_osp,up,xgboost,run-06_xgboost_hp-08,154,0.631524414755404,0.7796021227259189,4,2.0130180057603866,1.7787960940040648,0.8497382330242544,0.7876009960891679,1,0.7867218513274565,0.3275319084059447,2.3260220799129456,0.09689922480620156,3.516063587244853,0.21179873432974994,0.9329399141630901,0.5344626503870719,0.03451676528599606,3.7604030611184673,0.206050458294957,0.7781701444622793,0.07348359100551882,5.57100000000014
9,v2x_veracc_osp,up,xgboost,run-06_xgboost_hp-09,116,0.5785548607818782,0.43972673336975276,9,4.960500101093203,4.669307005824521,1,1,1,1,1,2.788874468067661,0.09689922480620156,3.520205091778177,0.19760926770844406,0.937961373390558,0.5293675203755055,0.03451676528599606,3.799331303005489,0.16988456514116884,0.7557274186487669,0.06735859409481156,7.040999999999997
10,v2x_veracc_osp,up,xgboost,run-06_xgboost_hp-10,57,0.6380308629013598,0.029862750554457307,4,1.401405397686176,0,0.7457361570559442,0.593838078668341,1,0.7867218513274565,2.8385150427930057,0,0.09689922480620156,3.5196937251567926,0.21463647169934558,0.9249302575107297,0.5501242647751785,0.03451676528599606,3.76591941611786,0.20265001731384372,0.721333722457318,0.05776578731905719,2.0690000000000737
11,v2x_veracc_osp,up,xgboost,run-06_xgboost_hp-01,55,0.6140415146946907,0.8366504844743758,8,4.936356143211015,0,0.8497382330242544,1,1,1,1,0,0.09011627906976744,3.5709218260725475,0.188495948460419,0.9456181936858017,0.6215062198557956,0.03451676528599606,3.779348183257215,0.22577653734484265,0.7505326134539617,0.06672126149327781,5.624000000000024
12,v2x_veracc_osp,up,xgboost,run-06_xgboost_hp-02,86,0.941945951199159,0.29167299973778427,7,4.40912379079964,1.5593493601772934,0.7287719309097156,1,1,1,1.7678763549774885,2.2318791802972555,0.09011627906976744,3.5770047880658824,0.20339685654464423,0.9359304682400632,0.5911766077973415,0.03451676528599606,3.7992975895945182,0.1827408314493885,0.7897563111046257,0.11662963882232619,7.494000000000028
13,v2x_veracc_osp,up,xgboost,run-06_xgboost_hp-03,69,0.08733296184800565,0.639681390253827,3,2.506069330032915,0,1,0.5149516802048311,0.8047013529576361,0.7867218513274565,2.8385150427930057,0,0.09011627906976744,3.449091509943204,0.22355245724827497,0.8658204220916784,0.38177166527898065,0.03451676528599606,3.6968686216465736,0.14367583288821772,0.7297242083758938,0.06695975752088555,1.4290000000000873
14,v2x_veracc_osp,up,xgboost,run-06_xgboost_hp-04,92,0.4002270116470754,0.6622412665747106,5,1.5085837908554822,0,1,1,1,1,2.714030748233199,2.911291452823207,0.09011627906976744,3.5478928026981906,0.1724671682714319,0.9336631282421244,0.6127272426437544,0.03451676528599606,3.7861676679925567,0.1718165236368241,0.7214650518021305,0.06678211935618428,8.156999999999982
