mg_id,indicator,direction,model,hp_set_id,nrounds,eta,gamma,max_depth,min_child_weight,max_delta_step,subsample,colsample_bytree,colsample_bylevel,colsample_bynode,lambda,alpha,cv_pos_rate,cv_brier,cv_log_loss,cv_auc_roc,cv_auc_pr,test_pos_rate,test_brier,test_log_loss,test_auc_roc,test_auc_pr,time
20,v2x_veracc_osp,up,xgboost,run-07_xgboost_hp-20,195,0.9881270048208535,0.4650961230508983,13,2.6011479975422844,0.14040650334209204,0.6568083417369053,1,1,0.7643610284430906,1.4330959534272552,2.965080802096054,0.0872093023255814,3.5586808042215097,0.16797351563863816,0.9478060863411182,0.5520854778207908,0.03451676528599606,3.7985478534602928,0.15975891853557025,0.7917846198745075,0.08149868645910492,17.251999999999953
21,v2x_veracc_osp,up,xgboost,run-07_xgboost_hp-21,194,0.53798529622145,0,4,4.394037857069634,0,0.95212029106915,0.7394039669306949,0.6222240682691336,0.5687436547596008,1,0,0.0872093023255814,3.5679068663952282,0.17030321401003698,0.9540103798065581,0.6242467391074714,0.03451676528599606,3.7840555051092974,0.22240320457783924,0.7351524879614767,0.06679455810655083,3.6409999999999627
22,v2x_veracc_osp,up,xgboost,run-07_xgboost_hp-22,38,0.16523400647565722,0.795424134703353,13,3.363503088708967,0,1,0.9000968389445916,0.702875018119812,0.8314182076137513,2.748560951789841,2.393099453765899,0.0872093023255814,3.49593525625443,0.17555660691275565,0.9292344892663364,0.508814430430363,0.03451676528599606,3.7301339328596015,0.15121578225965712,0.762760834670947,0.07137852764620597,2.805000000000291
23,v2x_veracc_osp,up,xgboost,run-07_xgboost_hp-23,93,0.227760057663545,0,6,4.3382895812392235,0,1,1,1,1,0.4859105811920017,0,0.0872093023255814,3.5480088673404384,0.16004333017628217,0.9492333097428639,0.564723277489135,0.03451676528599606,3.787080018886841,0.1736367867133396,0.7624981759813221,0.06740901027284207,8.295000000000073
24,v2x_veracc_osp,up,xgboost,run-07_xgboost_hp-24,131,0.16119759692810476,0,12,3.3276853871066123,2.2885600570589304,1,0.7832826960366219,1,0.6053438541712239,1,0,0.0872093023255814,3.574044313147149,0.15480618810557295,0.9619485727765983,0.5942573741184894,0.03451676528599606,3.817557049551399,0.1719828594721232,0.7760396906464322,0.07707459770374617,8.377999999999929
25,v2x_veracc_osp,up,xgboost,run-07_xgboost_hp-25,28,0.5405882778577507,0,7,0.6925708946073428,0,1,1,0.7287417050683871,0.7552579899784178,0.03399019595235586,1.4681695536710322,0.0872093023255814,3.5590975849000084,0.17891827734344773,0.9449221514508139,0.5436672237436989,0.03451676528599606,3.791447681329828,0.17783517432711285,0.7578286881657668,0.07435071237508592,2.1389999999998963
26,v2x_veracc_osp,up,xgboost,run-07_xgboost_hp-26,17,0.29230210348032415,0.577944383956492,12,3.9428582179825753,1.5305248636286706,1,1,0.7672643074765801,0.6628328381339088,2.214802906382829,0.6883119929116219,0.0872093023255814,3.4880365886833857,0.18063149972667086,0.9303609341825902,0.4943246473304592,0.03451676528599606,3.7350002430128018,0.14261296890390804,0.7652852765212316,0.08783645262299271,1.4389999999998508
27,v2x_veracc_osp,up,xgboost,run-07_xgboost_hp-27,199,0.2621282278560102,0.49965159641578794,9,2.4168866126565263,0,0.5330775614129379,0.5960754742845893,1,0.9785047266632318,0.7751270269509405,0,0.0872093023255814,3.5778892917240523,0.15565943347277197,0.9616536919084689,0.639396762884543,0.03451676528599606,3.8140937208770542,0.20664113858598193,0.7338391945133518,0.07414442777220866,12.656000000000006
28,v2x_veracc_osp,up,xgboost,run-07_xgboost_hp-28,15,0.26910136081278324,0,11,1.6913908631540835,0,0.8685691674472764,1,0.5575107714394107,0.8666706733638421,2.3907890568953007,2.2378630985040218,0.0872093023255814,3.4540744938491708,0.18322322712353273,0.9279075253597547,0.5111608922443414,0.03451676528599606,3.6868168531742542,0.15495478957160733,0.7311980154676784,0.06481345328673603,1.2329999999997199
29,v2x_veracc_osp,up,xgboost,run-07_xgboost_hp-29,184,0.9484633735846728,0.6054457935970277,15,4.190058101550676,4.319394323974848,1,0.7929844183381647,1,1,2.6395209138281643,2.600541691062972,0.0872093023255814,3.563752624462577,0.17359474565712174,0.9487379098844068,0.5563783545922928,0.03451676528599606,3.780370495051916,0.19257522783995085,0.7228075295491025,0.0686997498395035,13.982999999999947
30,v2x_veracc_osp,up,xgboost,run-07_xgboost_hp-30,134,0.13069994212128222,0,5,1.811141105252318,2.067071065539494,0.99811135022901,0.8027522758347914,0.830761416698806,0.8314182076137513,1,0,0.0872093023255814,3.527078750209107,0.15880407895009455,0.9505779665015334,0.5652538815465272,0.03451676528599606,3.7768006657751876,0.15914846718187786,0.7573033707865169,0.0681772139009866,6.074000000000069
31,v2x_veracc_osp,up,xgboost,run-07_xgboost_hp-31,33,0.8345803695265204,0.8621096338611096,9,2.883332153316587,2.8845869132783264,0.882195703452453,0.9565607187105343,1,0.6128222215920687,0.03399019595235586,0.547223451314494,0.0872093023255814,3.5587791275762948,0.2006831677458069,0.934961075725407,0.555317729171574,0.03451676528599606,3.7814454142353173,0.2139271745048784,0.7093243834816868,0.06074036619123661,2.40099999999984
32,v2x_veracc_osp,up,xgboost,run-07_xgboost_hp-32,98,0.759128023404628,0,10,4.740426609525457,2.2387093503493816,1,0.7047843004111201,0.5611873581074178,0.5068310849601403,2.748560951789841,0.6883119929116219,0.0872093023255814,3.578032973153536,0.1749720757416578,0.9540103798065581,0.6084110300712364,0.03451676528599606,3.8015441450507366,0.2109418502529106,0.7428571428571429,0.07554717340813952,2.354000000000042
33,v2x_veracc_osp,up,xgboost,run-07_xgboost_hp-33,192,0.17522556870244443,0,8,3.7131228207144886,0.11345647857524455,0.6568083417369053,1,0.7287417050683871,0.5997867723926902,0.03244360210373998,0,0.0872093023255814,3.4386524859533787,0.22088024641002776,0.8740268931351735,0.38225779106133195,0.03451676528599606,3.684844346542739,0.15381102424161622,0.7375018240186779,0.05975219467108555,8.870999999999867
34,v2x_veracc_osp,up,xgboost,run-07_xgboost_hp-34,67,0.48903613770380616,0.8864975629840046,4,0.9444308145903051,4.666454988764599,0.6535016922280192,0.6262695279438049,1,0.5136103556724265,1,0.6883119929116219,0.0872093023255814,3.525842867873765,0.1640584974150665,0.9460485963670677,0.5547577573404954,0.03451676528599606,3.757349568594546,0.19994359317316002,0.6798190573471472,0.04910230357551199,1.7970000000000255
35,v2x_veracc_osp,up,xgboost,run-07_xgboost_hp-35,74,0.8249724390916526,0,14,2.4909866128582507,0,1,0.8992455599363893,0.7287417050683871,0.9384829219197854,2.208167888224125,1.4359124740585685,0.0872093023255814,3.563405416061835,0.1769786059745484,0.9521113470158056,0.5858601623146147,0.03451676528599606,3.7928336176610684,0.2015318669144061,0.7598132204873778,0.07452973187178615,4.412000000000262
36,v2x_veracc_osp,up,xgboost,run-07_xgboost_hp-36,86,0.35106653603725135,0.4313391614705324,14,2.3817289230646566,1.8987560109235346,0.8465360472910106,0.8249311078106984,1,0.8666706733638421,2.601846830919385,0.6980649910401553,0.0872093023255814,3.568954774271015,0.16928094603719018,0.9503184713375796,0.578006261439185,0.03451676528599606,3.797505326143425,0.18804724562147032,0.7402889245585875,0.06831831239280396,8.346000000000004
37,v2x_veracc_osp,up,xgboost,run-07_xgboost_hp-37,81,0.07256033085286617,0.24816758534871042,6,3.125761236762628,0,0.5330775614129379,0.5287813942413777,0.6185071027139202,1,1,0,0.0872093023255814,3.4766360868258066,0.1937806096487221,0.9066761028544468,0.4568020893156018,0.03451676528599606,3.7353996194927395,0.14634078951286578,0.7446957536845177,0.0640974424194867,2.65199999999993
38,v2x_veracc_osp,up,xgboost,run-07_xgboost_hp-38,92,0.2901625451631844,0.173832151805982,12,4.259440109715797,2.8845869132783264,0.9976180951343849,0.853786664782092,0.861920639174059,1,1,0,0.0872093023255814,3.574213067822515,0.17069658714547817,0.9555319650861053,0.5792534338598359,0.03451676528599606,3.8295471661440232,0.18533818739507227,0.7416605866044068,0.0595775900663877,8.222999999999956
39,v2x_veracc_osp,up,xgboost,run-07_xgboost_hp-39,149,0.863392464350909,0.5727878373581916,14,1.7477303041378036,2.8845869132783264,0.8102914692135528,1,0.8509494180325419,1,2.601846830919385,0,0.0872093023255814,3.5715331223931113,0.20501467330752607,0.9403397027600849,0.5665692572324056,0.03451676528599606,3.7651254962581695,0.28054781878413876,0.6841967021742302,0.05350366016225304,13.759999999999991
