mg_id,indicator,direction,model,hp_set_id,num_iterations,learning_rate,num_leaves,min_data_in_leaf,bagging_freq,bagging_fraction,feature_fraction,lambda_l1,lambda_l2,cv_pos_rate,cv_brier,cv_log_loss,cv_auc_roc,cv_auc_pr,test_pos_rate,test_brier,test_log_loss,test_auc_roc,test_auc_pr,time
39,v2x_veracc_osp,up,lightgbm,run-02_lightgbm_hp-09,61,0.06731523618800565,55,29,0,1,0.9378633848391473,0,0.475494617363438,0.09893307468477207,3.5157078559553536,0.17318004127002007,0.9498089871039912,0.6063414890601625,0.03451676528599606,3.765143347957266,0.14899508861116073,0.7754851889683351,0.07313684227539043,1.6940000000000168
40,v2x_veracc_osp,up,lightgbm,run-02_lightgbm_hp-10,57,0.4655136947799474,47,29,1,0.6713761401362717,0.81283030025661,0,0.5075188125483692,0.09893307468477207,3.5684854409935376,0.2364979545240162,0.9434770678992803,0.6205916722839548,0.03451676528599606,3.7761856255636252,0.2274472125428898,0.7726834962790019,0.1020718881164145,1.3920000000000243
41,v2x_veracc_osp,up,lightgbm,run-02_lightgbm_hp-01,171,0.35537058105226604,10,35,4,0.6668546725064516,0.8073807650711388,0,0,0.08729388942774007,3.5888578594775105,0.19585869570105383,0.9527453064116188,0.5947942835530816,0.03451676528599606,3.7905338085445957,0.18635034388157812,0.8100102145045965,0.10434877799473843,1.350999999999999
42,v2x_veracc_osp,up,lightgbm,run-02_lightgbm_hp-02,98,0.118222042247653,70,31,5,0.7990519486367702,0.8566851677838714,0,0.475494617363438,0.08729388942774007,3.599957842485964,0.16006881083850014,0.9582123036958319,0.6515699709775494,0.03451676528599606,3.8232240366768555,0.185111301015863,0.7731796293594047,0.07371113570898168,3.0060000000000002
43,v2x_veracc_osp,up,lightgbm,run-02_lightgbm_hp-03,85,0.7398273452324793,19,34,0,1,0.8388531201519073,0,0,0.08729388942774007,3.615192764713864,0.30093117979951506,0.9396032589443855,0.6384666922666917,0.03451676528599606,3.817310994325826,0.3358227297875817,0.7515248796147672,0.07227601283144736,1.4279999999999973
44,v2x_veracc_osp,up,lightgbm,run-02_lightgbm_hp-04,66,0.6805972502939404,19,20,3,0.6572802282869815,0.9605447432491928,0,0.18730953289195895,0.08729388942774007,3.6137359424375712,0.27808882138621704,0.9280906836698548,0.5907182700552649,0.03451676528599606,3.7929745451375756,0.2710365077802062,0.8069750474244857,0.10976951500799666,1.1200000000000045
45,v2x_veracc_osp,up,lightgbm,run-02_lightgbm_hp-05,158,0.5725055243866518,46,32,0,1,0.8542203525081278,0.6504145227372646,0.4847388614434749,0.08729388942774007,3.5950733610007273,0.17374053685868968,0.9593871767623096,0.644506145074764,0.03451676528599606,3.8081634821907526,0.23768773935828622,0.7482270538450314,0.0686624583059708,1.3379999999999974
46,v2x_veracc_osp,up,lightgbm,run-02_lightgbm_hp-06,184,0.6910395702091046,54,46,5,0.6211025676690042,0.9654643209185452,0.8052650520112365,0,0.08729388942774007,3.600096197983889,0.24443219898011698,0.9314086669028221,0.5884128553831331,0.03451676528599606,3.7443897134963624,0.319924167266776,0.6955493944257989,0.06222728699661218,1.4249999999999972
47,v2x_veracc_osp,up,lightgbm,run-02_lightgbm_hp-07,144,0.15974743891041726,46,45,5,0.8064868940040469,0.8946782606188208,0.2534049979876727,0.5704090797808021,0.08729388942774007,3.601581262823284,0.17455858696341767,0.9539969299799268,0.6378274867222331,0.03451676528599606,3.8102580200571894,0.20907397385620824,0.7698818035896687,0.0747983862129098,3.1210000000000093
48,v2x_veracc_osp,up,lightgbm,run-02_lightgbm_hp-08,19,0.13720096873817966,20,48,4,0.7169269876554608,0.8723573716823012,0.2534049979876727,0.5704090797808021,0.08729388942774007,3.468703608055641,0.20189451646588233,0.8957432990908017,0.4528221668662545,0.03451676528599606,3.69411214024336,0.1459049757447819,0.7630672698088429,0.07320421667834595,0.5310000000000059
49,v2x_veracc_osp,up,lightgbm,run-02_lightgbm_hp-09,61,0.06731523618800565,55,29,0,1,0.9378633848391473,0,0.475494617363438,0.08729388942774007,3.553892709241373,0.15368467576563008,0.9498405951115835,0.6197585163059012,0.03451676528599606,3.7675220004681975,0.1497793646773685,0.7625273602801693,0.07064889517893562,1.945999999999998
50,v2x_veracc_osp,up,lightgbm,run-02_lightgbm_hp-10,57,0.4655136947799474,47,29,1,0.6713761401362717,0.81283030025661,0,0.5075188125483692,0.08729388942774007,3.61958233258125,0.19814760004174747,0.957834455071437,0.660599921046045,0.03451676528599606,3.817681592337914,0.23732545188948373,0.7736173938421129,0.08084096771180209,1.3670000000000186
51,v2xcs_ccsi,up,lightgbm,run-02_lightgbm_hp-01,171,0.35537058105226604,10,35,4,0.6668546725064516,0.8073807650711388,0,0,0.1308139534883721,3.3729092078832004,0.28133295618266413,0.8998389694041868,0.632139442783908,0.1814595660749507,3.2877599105737803,0.9011905564508083,0.6432392613933997,0.2610161904516973,1.3230000000000075
52,v2xcs_ccsi,up,lightgbm,run-02_lightgbm_hp-02,98,0.118222042247653,70,31,5,0.7990519486367702,0.8566851677838714,0,0.475494617363438,0.1308139534883721,3.3967725945790113,0.2619103595645239,0.9142491432346505,0.6288581815163043,0.1814595660749507,3.3029052152128626,0.7313904614171781,0.6887277370350969,0.2774725189371994,3.4760000000000026
53,v2xcs_ccsi,up,lightgbm,run-02_lightgbm_hp-03,85,0.7398273452324793,19,34,0,1,0.8388531201519073,0,0,0.1308139534883721,3.4036182328716826,0.42241142089964434,0.8877327717907428,0.5761170913492971,0.1814595660749507,3.2362601071157053,1.1938173399720284,0.6586039811419592,0.25535559200710967,1.5170000000000243
54,v2xcs_ccsi,up,lightgbm,run-02_lightgbm_hp-04,66,0.6805972502939404,19,20,3,0.6572802282869815,0.9605447432491928,0,0.18730953289195895,0.1308139534883721,3.3790638035255585,0.3581861134192581,0.8945290887319872,0.5974314945286753,0.1814595660749507,3.219469410634255,1.1385463505907676,0.6518596123624935,0.2592058582935907,1.2409999999999997
55,v2xcs_ccsi,up,lightgbm,run-02_lightgbm_hp-05,158,0.5725055243866518,46,32,0,1,0.8542203525081278,0.6504145227372646,0.4847388614434749,0.1308139534883721,3.4183811407785787,0.29094433509264295,0.9202939840621001,0.6456649357181398,0.1814595660749507,3.3065573413931966,0.9075879895187549,0.6490014405447878,0.2928192869742661,1.7839999999999918
56,v2xcs_ccsi,up,lightgbm,run-02_lightgbm_hp-06,184,0.6910395702091046,54,46,5,0.6211025676690042,0.9654643209185452,0.8052650520112365,0,0.1308139534883721,3.3870991656493765,0.3740646285209246,0.8911020273339114,0.6149902359498952,0.1814595660749507,3.2320514777913987,1.1996510166490604,0.6504583551597696,0.261066221163978,1.782999999999987
57,v2xcs_ccsi,up,lightgbm,run-02_lightgbm_hp-07,144,0.15974743891041726,46,45,5,0.8064868940040469,0.8946782606188208,0.2534049979876727,0.5704090797808021,0.1308139534883721,3.394746710006212,0.2672131323615671,0.9148024278459062,0.6357335235744945,0.1814595660749507,3.2931810765083696,0.8221236617709982,0.6666644840230487,0.2583739540711906,4.11699999999999
58,v2xcs_ccsi,up,lightgbm,run-02_lightgbm_hp-08,19,0.13720096873817966,20,48,4,0.7169269876554608,0.8723573716823012,0.2534049979876727,0.5704090797808021,0.1308139534883721,3.2256845882315535,0.2998951177742055,0.834097196416037,0.45799254680521917,0.1814595660749507,3.125516339208845,0.4790510068744382,0.6974954164484023,0.3096431289042347,0.4900000000000091
59,v2xcs_ccsi,up,lightgbm,run-02_lightgbm_hp-09,61,0.06731523618800565,55,29,0,1,0.9378633848391473,0,0.475494617363438,0.1308139534883721,3.315504591235437,0.24458948460370283,0.9042652462942318,0.5915669184499868,0.1814595660749507,3.1994327411676156,0.5442042728953066,0.6836301728653745,0.30868093853697315,2.0060000000000002
60,v2xcs_ccsi,up,lightgbm,run-02_lightgbm_hp-10,57,0.4655136947799474,47,29,1,0.6713761401362717,0.81283030025661,0,0.5075188125483692,0.1308139534883721,3.3943932162279906,0.30274242406225294,0.9162062843222264,0.6321000323983088,0.1814595660749507,3.3102352778908473,0.9831055433475081,0.6651911995809324,0.2973926556553184,1.5649999999999977
61,v2xcs_ccsi,up,lightgbm,run-02_lightgbm_hp-01,171,0.35537058105226604,10,35,4,0.6668546725064516,0.8073807650711388,0,0,0.13468992248062014,3.3459258840319546,0.2889646254582238,0.9077074286819145,0.5663435256509847,0.1814595660749507,3.231915464750373,0.8263232086610998,0.6452592980618125,0.26780846412712617,1.4989999999999952
62,v2xcs_ccsi,up,lightgbm,run-02_lightgbm_hp-02,98,0.118222042247653,70,31,5,0.7990519486367702,0.8566851677838714,0,0.475494617363438,0.13468992248062014,3.3702435277798095,0.26996618540710954,0.9196226445495339,0.5784952594634127,0.1814595660749507,3.3085745103725266,0.7223712301890262,0.6754518072289156,0.31270383207130875,3.3089999999999975
63,v2xcs_ccsi,up,lightgbm,run-02_lightgbm_hp-03,85,0.7398273452324793,19,34,0,1,0.8388531201519073,0,0,0.13468992248062014,3.40180393817773,0.39673955395880384,0.9074415719384179,0.5768668447663485,0.1814595660749507,3.273714180915998,1.1980318529994456,0.6469650340492404,0.2928138855157959,1.3980000000000032
64,v2xcs_ccsi,up,lightgbm,run-02_lightgbm_hp-04,66,0.6805972502939404,19,20,3,0.6572802282869815,0.9605447432491928,0,0.18730953289195895,0.13468992248062014,3.364769190481533,0.3305959064470801,0.9139026964318803,0.5688223756072623,0.1814595660749507,3.2295411228753275,1.1456070947440276,0.605333289680461,0.22714617045374957,1.3149999999999977
65,v2xcs_ccsi,up,lightgbm,run-02_lightgbm_hp-05,158,0.5725055243866518,46,32,0,1,0.8542203525081278,0.6504145227372646,0.4847388614434749,0.13468992248062014,3.3859422961813173,0.31356674359006115,0.9100115204588849,0.6130702428680853,0.1814595660749507,3.2990149371526227,0.9490039832927774,0.6351754845468832,0.29167812587843645,1.9879999999999995
66,v2xcs_ccsi,up,lightgbm,run-02_lightgbm_hp-06,184,0.6910395702091046,54,46,5,0.6211025676690042,0.9654643209185452,0.8052650520112365,0,0.13468992248062014,3.373355050578804,0.40661265354075427,0.8909262287818122,0.5496325846389495,0.1814595660749507,3.205337354946361,1.2893612661963714,0.5813187532739654,0.20510219213489672,1.9480000000000075
67,v2xcs_ccsi,up,lightgbm,run-02_lightgbm_hp-07,144,0.15974743891041726,46,45,5,0.8064868940040469,0.8946782606188208,0.2534049979876727,0.5704090797808021,0.13468992248062014,3.379350653379135,0.2728090883231228,0.9231593448645339,0.6127770677033995,0.1814595660749507,3.300036945566164,0.813489638788437,0.6681901519119958,0.2707824454270064,4.123999999999995
68,v2xcs_ccsi,up,lightgbm,run-02_lightgbm_hp-08,19,0.13720096873817966,20,48,4,0.7169269876554608,0.8723573716823012,0.2534049979876727,0.5704090797808021,0.13468992248062014,3.1808322407905636,0.30182749488959487,0.8457426667848252,0.4308678282821924,0.1814595660749507,3.0999250807865097,0.47590040793256155,0.6815086432687271,0.3210704718607535,0.5260000000000105
69,v2xcs_ccsi,up,lightgbm,run-02_lightgbm_hp-09,61,0.06731523618800565,55,29,0,1,0.9378633848391473,0,0.475494617363438,0.13468992248062014,3.2743409766138414,0.2479919607133155,0.9138785276370169,0.5634841597883606,0.1814595660749507,3.1983994492743504,0.5509032706309375,0.6781331849135673,0.30277141562958465,2.003
70,v2xcs_ccsi,up,lightgbm,run-02_lightgbm_hp-10,57,0.4655136947799474,47,29,1,0.6713761401362717,0.81283030025661,0,0.5075188125483692,0.13468992248062014,3.382276011701355,0.3342162256158404,0.9133065328252515,0.5763352906137356,0.1814595660749507,3.3139896139988885,0.9727367355270964,0.6655644316396019,0.28160136869944213,1.5879999999999939
71,v2xcs_ccsi,up,lightgbm,run-02_lightgbm_hp-01,171,0.35537058105226604,10,35,4,0.6668546725064516,0.8073807650711388,0,0,0.125,3.3784543273374616,0.2530695347367382,0.9135783392138178,0.6183855899088462,0.1814595660749507,3.2414839206788244,0.8076029062967611,0.6611151126244107,0.28048782067609007,1.4380000000000024
72,v2xcs_ccsi,up,lightgbm,run-02_lightgbm_hp-02,98,0.118222042247653,70,31,5,0.7990519486367702,0.8566851677838714,0,0.475494617363438,0.125,3.4202123444383106,0.22352275260295182,0.9323443817765072,0.689302167328595,0.1814595660749507,3.303123189283928,0.73193939222331,0.6759690937663698,0.30926111898925795,3.6680000000000064
73,v2xcs_ccsi,up,lightgbm,run-02_lightgbm_hp-03,85,0.7398273452324793,19,34,0,1,0.8388531201519073,0,0,0.125,3.321751934953327,2.463923014012569,0.7912814305458978,0.3649474668082824,0.1814595660749507,3.006666029036117,6.538881029617281,0.5723611838658984,0.25694531818378874,1.3100000000000023
74,v2xcs_ccsi,up,lightgbm,run-02_lightgbm_hp-04,66,0.6805972502939404,19,20,3,0.6572802282869815,0.9605447432491928,0,0.18730953289195895,0.125,3.4036729093021507,0.33583631211550236,0.8966579961712465,0.6146937970004344,0.1814595660749507,3.1900030723149277,1.162204541048663,0.6150078575170246,0.22018343156044937,1.4250000000000007
75,v2xcs_ccsi,up,lightgbm,run-02_lightgbm_hp-05,158,0.5725055243866518,46,32,0,1,0.8542203525081278,0.6504145227372646,0.4847388614434749,0.125,3.4197474055271684,0.26738755937851055,0.920858121507121,0.6676281415157355,0.1814595660749507,3.2794009957722072,0.9776764683431624,0.613812860136197,0.2530076216099761,1.782
76,v2xcs_ccsi,up,lightgbm,run-02_lightgbm_hp-06,184,0.6910395702091046,54,46,5,0.6211025676690042,0.9654643209185452,0.8052650520112365,0,0.125,3.421718286783994,0.30301309144578453,0.9173985079880158,0.6525319863275424,0.1814595660749507,3.177918506387421,1.2077411299868337,0.6026584599266632,0.23008282424217302,1.730999999999999
77,v2xcs_ccsi,up,lightgbm,run-02_lightgbm_hp-07,144,0.15974743891041726,46,45,5,0.8064868940040469,0.8946782606188208,0.2534049979876727,0.5704090797808021,0.125,3.419880661281475,0.2252436115975049,0.9389202228574862,0.6682012962144224,0.1814595660749507,3.315469315830814,0.7963167835769049,0.6689169722367732,0.29610029715430525,3.4679999999999893
