mg_id,indicator,direction,model,hp_set_id,nrounds,eta,gamma,max_depth,min_child_weight,max_delta_step,subsample,colsample_bytree,colsample_bylevel,colsample_bynode,lambda,alpha,cv_pos_rate,cv_brier,cv_log_loss,cv_auc_roc,cv_auc_pr,test_pos_rate,test_brier,test_log_loss,test_auc_roc,test_auc_pr,time
11,v2x_veracc_osp,up,xgboost,run-09_xgboost_hp-11,292,0.03337437342852354,0,13,3.0259319967590272,0,0.6616793021094054,0.6184574466897175,0.618664609035477,0.8465511918766424,2.831680314615369,0,0.0872093023255814,3.558690140669717,0.1679115092009324,0.9423330974286388,0.558875404800838,0.03451676528599606,3.767956143818991,0.1543911881621032,0.7559608930395447,0.06456982823255182,14.842999999999847
12,v2x_veracc_osp,up,xgboost,run-09_xgboost_hp-12,286,0.0984350634738803,0,5,4.984521892736666,3.9306632918305695,1,0.824432343011722,1,0.8488901946693659,1.7687549530528486,2.9160180296748877,0.0872093023255814,3.558639935951544,0.16459403925268407,0.9429818353385233,0.574317202244772,0.03451676528599606,3.7636637213461035,0.15637286359511884,0.7487815555231285,0.06579658714593745,15.88799999999901
13,v2x_veracc_osp,up,xgboost,run-09_xgboost_hp-13,241,0.18734166705980898,0,13,1.806097965571098,0.7394568040035665,0.639349817414768,0.7241374213481322,1,0.6614814172498882,1,0,0.0872093023255814,3.616349640294034,0.17495300087447377,0.9481599433828733,0.6695338121334679,0.03451676528599606,3.8113845545475087,0.19235006329291662,0.7699985407850576,0.07496917325238715,13.810999999999694
14,v2x_veracc_osp,up,xgboost,run-09_xgboost_hp-14,262,0.11911406540311874,0.4684492824599147,9,3.7033259705640376,0,0.9532085990067571,0.6184574466897175,1,0.7883158015320078,1,0,0.0872093023255814,3.6023736931622254,0.16661485685477676,0.9498230714791225,0.6308604692860499,0.03451676528599606,3.8072988101517566,0.18155953020426424,0.7490733985116007,0.06242678150684869,13.549999999999272
15,v2x_veracc_osp,up,xgboost,run-09_xgboost_hp-15,357,0.15606716233305634,0.7038007776718587,15,4.7188475580187514,0,1,1,0.7853400168241933,1,1,0.7215977779123932,0.0872093023255814,3.5891995880499796,0.16324449644335332,0.9468152866242039,0.6150185265464793,0.03451676528599606,3.794710167451358,0.17352749378547885,0.7396176856851014,0.06222898565417378,29.292999999999893
16,v2x_veracc_osp,up,xgboost,run-09_xgboost_hp-16,370,0.13790331813506781,0.37183977174572647,9,1.2379093470517546,4.442295399494469,0.9941650964319706,0.5905587606830522,0.7919585116906092,1,0.2205002666451037,1.1481240873690695,0.0872093023255814,3.6083799611998435,0.17241345297674826,0.9492569002123142,0.6164553882663101,0.03451676528599606,3.816757078260979,0.17914725128747996,0.7513497738216839,0.0676315639564119,20.328999999999724
17,v2x_veracc_osp,up,xgboost,run-09_xgboost_hp-17,344,0.13928147959522905,0.6512271154206246,7,2.157180786016397,2.1353719185572118,0.9608446415513754,0.5423032144317403,0.710874707554467,1,1,0.25758525473065674,0.0872093023255814,3.606444822720467,0.16526433277934688,0.9523590469450343,0.636538856562149,0.03451676528599606,3.8114053831713415,0.18125513930363252,0.7451918867649204,0.06187467500868257,15.846999999999753
18,v2x_veracc_osp,up,xgboost,run-09_xgboost_hp-18,268,0.1125355787575245,0.6014024743344635,5,0.7628413331694901,0,0.9941650964319706,1,1,0.699961704434827,2.784573828103021,0,0.0872093023255814,3.5925186470163855,0.16511970954889246,0.9490799716914367,0.5974802367213894,0.03451676528599606,3.789908975847813,0.16876023995765482,0.7573033707865169,0.06680584153059864,15.79300000000012
19,v2x_veracc_osp,up,xgboost,run-09_xgboost_hp-19,216,0.010243113897740842,0,10,1.716322846710682,0,1,0.5423032144317403,0.7924599937396124,1,0.6764976060949266,0.41953750513494015,0.0872093023255814,3.334887573463186,0.21201737305540566,0.9347015805614532,0.5207805461270407,0.03451676528599606,3.5145455616480312,0.17662532429199512,0.7527214358675033,0.0666930383216389,13.025000000000091
20,v2x_veracc_osp,up,xgboost,run-09_xgboost_hp-20,264,0.16214714562520385,0.9842657404951751,5,4.235103006591089,4.442295399494469,0.9128939160145819,0.6764140551676974,1,0.8488901946693659,1,2.2133826452773064,0.0872093023255814,3.5764798224783565,0.16400815784701592,0.9428402925218212,0.6068878578301983,0.03451676528599606,3.7846268653751736,0.15364907495179597,0.7634904421421276,0.07995535911727224,12.863999999999578
21,v2x_veracc_osp,up,xgboost,run-09_xgboost_hp-21,359,0.09081840510480106,0.8870369012001902,9,3.4610287784598768,4.874113239347935,1,1,1,0.6056301061762497,1,1.4067095532082021,0.0872093023255814,3.5856207073795314,0.16090282505888318,0.9528426515687662,0.5975695693091589,0.03451676528599606,3.7873719618277253,0.1695966496847229,0.7519334597986284,0.06383641349720794,25.09999999999991
22,v2x_veracc_osp,up,xgboost,run-09_xgboost_hp-22,303,0.008421478141099215,0.8870369012001902,7,1.879702387843281,0.8034307661000639,1,0.8855876564048231,0.5938000144669786,0.6056301061762497,1,0.5284883826971054,0.0872093023255814,3.208487115915048,0.26218105746365306,0.9037921679641425,0.47767713431376874,0.03451676528599606,3.389346961059109,0.20729848177749322,0.7398073836276083,0.059418469006492974,11.555000000000291
23,v2x_veracc_osp,up,xgboost,run-09_xgboost_hp-23,346,0.02164276228286326,0.4962016991339624,4,4.670182951143943,4.874113239347935,1,0.9580463737947866,0.7924599937396124,1,1.4763096696697176,0.19919903995469213,0.0872093023255814,3.472848342432632,0.20891432740498644,0.8839997640953056,0.39532272771271465,0.03451676528599606,3.6976658894855388,0.1469775604288945,0.7347439077776157,0.06191528524541589,16.55699999999888
24,v2x_veracc_osp,up,xgboost,run-09_xgboost_hp-24,386,0.11046080072410405,0,7,3.8833175731124356,1.4216441847383976,1,1,1,0.6095333024859428,1,2.898729363223538,0.0872093023255814,3.58390284162221,0.16194049844232097,0.9500707714083511,0.6044028945748533,0.03451676528599606,3.793841451027914,0.17096026237092837,0.7227491609514082,0.05797595409772896,18.78400000000056
25,v2x_veracc_osp,up,xgboost,run-09_xgboost_hp-25,260,0.16544351954944433,0.14472427195869386,6,4.916107698925771,0,1,0.7848831420997158,0.5396123833488673,0.6056301061762497,1.4933391942176968,1.3784245380666107,0.0872093023255814,3.591161825559802,0.16731962657300894,0.9465675866949752,0.6090029351048262,0.03451676528599606,3.804642319797892,0.17987621281724983,0.7202393112505472,0.060606861091577,6.951999999999771
26,v2x_veracc_osp,up,xgboost,run-09_xgboost_hp-26,284,0.04837161810137332,0.8349789280910045,4,2.6305341810220852,3.8402539235539734,0.532445972203277,0.5423032144317403,0.7219551674788818,1,1,0.3671014735009521,0.0872093023255814,3.516673493338406,0.18955079455427312,0.9152040575607455,0.47823026537424024,0.03451676528599606,3.742734826190704,0.15022836691118774,0.739705238581643,0.06086915545442289,7.645000000000437
27,v2x_veracc_osp,up,xgboost,run-09_xgboost_hp-27,302,0.16427422938868405,0.4871507929638028,6,1.6467134741833434,0.6391065428033471,0.798196830204688,0.9171037804335356,0.6898043361725286,1,2.831680314615369,0.5954736911226064,0.0872093023255814,3.6012082935207865,0.16574262743607043,0.9499410238263741,0.6317408419334815,0.03451676528599606,3.8188565552687104,0.17471131439754317,0.756515394717642,0.06706289532253241,18.759000000000015
28,v2x_veracc_osp,up,xgboost,run-09_xgboost_hp-28,377,0.021914420975372197,0.62538150860928,8,3.0659740905975923,4.687996527645737,0.9941650964319706,0.5854007649468258,1,1,2.8328125183470547,2.9160180296748877,0.0872093023255814,3.5278451841014458,0.17501699706069726,0.93551545175749,0.5290583701138324,0.03451676528599606,3.7446054414210015,0.14546262654912703,0.7711950970377937,0.06969120027243296,26.621000000000095
29,v2x_veracc_osp,up,xgboost,run-09_xgboost_hp-29,218,0.15126918978057802,0.11593948770314455,11,4.394835515646264,4.553926432272419,0.9941650964319706,1,0.5794446867657825,0.9921515102032572,0.1989298607222736,0.49263669177889824,0.0872093023255814,3.6104835363147685,0.16630789981909927,0.9505897617362585,0.6452235846998897,0.03451676528599606,3.8079768896545216,0.18658681981041292,0.7491901357069897,0.06393597033829805,15.47900000000027
30,v2x_veracc_osp,up,xgboost,run-09_xgboost_hp-30,364,0.19487480949610472,0.8349789280910045,15,3.4458584683015943,1.9883651728741825,0.5234899054048583,0.6692974113393575,0.726422933046706,0.6333860186859965,1.4700112380087376,0,0.0872093023255814,3.5966323549489148,0.1767037455780981,0.9454942203349846,0.6079185535325704,0.03451676528599606,3.7851546381214045,0.1915706777603125,0.7351524879614767,0.06926961614238782,11.713000000001557
31,v2x_veracc_osp,up,xgboost,run-09_xgboost_hp-31,395,0.05575882028788329,0.3282189208548516,7,3.680510984384455,2.1353719185572118,0.7255392196821049,1,1,1,2.784573828103021,2.169615212129429,0.0872093023255814,3.5699798352256797,0.16384024278793075,0.9447747110167493,0.592899615662225,0.03451676528599606,3.7758378920693545,0.15701892594259334,0.7653290529695024,0.0679848307719165,39.13200000000006
32,v2x_veracc_osp,up,xgboost,run-09_xgboost_hp-32,391,0.15188480359502138,0,12,4.469924942939542,3.8402539235539734,0.8940860341535881,0.8571894511114806,0.7924599937396124,0.7671274173771963,0.40428046183660626,2.9615852998103946,0.0872093023255814,3.591609066342772,0.1619733201253359,0.9496225524887946,0.6363039244857417,0.03451676528599606,3.791868294890792,0.1722531807949416,0.7572741864876696,0.0706936387258472,19.41899999999987
33,v2x_veracc_osp,up,xgboost,run-09_xgboost_hp-33,337,0.11780863921158016,0.37183977174572647,3,2.8651470569893718,0,1,0.7611192608019337,0.6032037807162851,0.9859536262229085,2.831680314615369,0.5954736911226064,0.0872093023255814,3.5400407712992115,0.1781371716312045,0.9268813399386648,0.5196049496166127,0.03451676528599606,3.7445302997578094,0.15536411206895734,0.749248504304684,0.06757302487794693,8.194000000000415
34,v2x_veracc_osp,up,xgboost,run-09_xgboost_hp-34,218,0.10659188395366073,0.026452497579157352,12,4.313801419455558,1.6868508025072515,0.9334441528189927,0.682495532440953,1,0.5027090527582914,1.7687549530528486,0.3671014735009521,0.0872093023255814,3.5940602080575172,0.16542388830495014,0.9491271526303373,0.6009005028401884,0.03451676528599606,3.805304704563484,0.17117551267007933,0.7390631840070042,0.06934705868603774,9.795000000000073
35,v2x_veracc_osp,up,xgboost,run-09_xgboost_hp-35,333,0.002729753451421857,0.31726778927259147,9,3.970091594499536,0,0.9334441528189927,0.6602746861753985,0.6898043361725286,1,0.5215155074838549,0.10354162333533168,0.0872093023255814,2.8656479080156747,0.34215500158967566,0.9162656286860109,0.4689496923626625,0.03451676528599606,3.0232447255994144,0.3086327064725616,0.7527506201663505,0.06725854399930897,19.615999999999985
36,v2x_veracc_osp,up,xgboost,run-09_xgboost_hp-36,220,0.12199575607664884,0.7409834763966501,3,3.815667675808072,1.4216441847383976,1,1,1,0.8488901946693659,1.4933391942176968,0.6536925619002432,0.0872093023255814,3.5163499199594765,0.18575974616178859,0.9150861052134938,0.4896545125843899,0.03451676528599606,3.722244594201174,0.14512986115976353,0.7681307456588355,0.0728179614207841,10.386000000000422
37,v2x_veracc_osp,up,xgboost,run-09_xgboost_hp-37,234,0.16420805328525603,0.831842744955793,6,3.341644488158636,0,1,0.6692974113393575,0.8134409942431375,1,1,0,0.0872093023255814,3.5924088961135507,0.16989747581800874,0.9456239679169616,0.6048476509974364,0.03451676528599606,3.7930130050862823,0.18352921229938057,0.7334014300306435,0.06040345435162904,11.730999999999767
38,v2x_veracc_osp,up,xgboost,run-09_xgboost_hp-38,352,0.14423147263005376,0,3,4.507325954618864,2.338676187209785,0.7210742437746376,1,0.6898043361725286,1,1,0.41953750513494015,0.0872093023255814,3.5600000339322198,0.16573119687602653,0.9386647794291106,0.5892882155485551,0.03451676528599606,3.765998673811745,0.16037095960344083,0.7514665110170728,0.06432013122239327,12.273999999999887
39,v2x_veracc_osp,up,xgboost,run-09_xgboost_hp-39,266,0.11254069413989783,0.42541885981336236,14,2.915537583641708,2.052004336146638,1,0.5905587606830522,0.726422933046706,0.8224977389909327,0.5215155074838549,0.5954736911226064,0.0872093023255814,3.6012788981516795,0.16920305500974128,0.9503066761028545,0.6229004021948001,0.03451676528599606,3.8212469151168578,0.1790263965454868,0.7451335181672261,0.06137355059849277,12.92699999999968
40,v2x_veracc_osp,up,xgboost,run-09_xgboost_hp-40,249,0.061826837109401823,0.62538150860928,10,2.6611092117382213,0,0.9877810679608956,0.6184574466897175,1,1,0.6988950725644827,0,0.0872093023255814,3.5980368621450958,0.1643683253334423,0.9528544468034914,0.6162336526032534,0.03451676528599606,3.804826493306546,0.1708414386360211,0.7552604698672114,0.06399135600617964,20.51000000000022
41,v2x_veracc_osp,up,xgboost,run-09_xgboost_hp-01,259,0.05602096291258932,0.9166489588096738,3,3.4683713727863505,3.1509736843872815,0.7973887424450368,0.7500876854173839,0.8590573949040845,0.5042125165928155,2.784573828103021,2.169615212129429,0.08527131782945736,3.479048447163588,0.19336784742030255,0.912208686440678,0.4457224123807847,0.03451676528599606,3.708272078194442,0.13793771142958258,0.7821975777031956,0.07695606080739828,4.718999999999596
42,v2x_veracc_osp,up,xgboost,run-09_xgboost_hp-02,257,0.023678320087492467,0.7038007776718587,11,3.9553262130357325,0,1,0.7241374213481322,1,1,2.6870164652355015,0,0.08527131782945736,3.531171626996363,0.1646437940762384,0.9401783994607088,0.5416353139803007,0.03451676528599606,3.7356689476358125,0.14574543600154566,0.7715744929228076,0.07127806952969934,24.239000000000033
43,v2x_veracc_osp,up,xgboost,run-09_xgboost_hp-03,210,0.02429357315413654,0.37183977174572647,7,3.908807825995609,0,1,1,0.9885698554571718,0.8623957232339308,2.6870164652355015,0.3511659214273095,0.08527131782945736,3.4906771250344195,0.17681563362685537,0.9337201463790447,0.5129732119727891,0.03451676528599606,3.689183854322093,0.14821494045565145,0.7636071793375164,0.07021104566935545,19.320000000001528
44,v2x_veracc_osp,up,xgboost,run-09_xgboost_hp-04,364,0.15447128089144826,0.4684492824599147,5,1.1038396030198783,0,0.798196830204688,0.9721228530397639,0.8590573949040845,0.5308255759300664,1,0.49263669177889824,0.08527131782945736,3.5931328058898573,0.17210744295561167,0.9466246147919877,0.5807866947458167,0.03451676528599606,3.805724617836261,0.164430342562518,0.7943966146213337,0.08426712969760304,14.84900000000016
45,v2x_veracc_osp,up,xgboost,run-09_xgboost_hp-05,204,0.10763089787214995,0.33417052077129483,8,0.7474216278642416,0,1,0.9855774493189529,0.5799118649447337,1,2.2648954312317073,0,0.08527131782945736,3.591283163351124,0.17081460137697863,0.9492608821263482,0.570135774391472,0.03451676528599606,3.8140147860284066,0.16852679837087836,0.7754851889683351,0.0737062012913334,14.371000000000095
46,v2x_veracc_osp,up,xgboost,run-09_xgboost_hp-06,348,0.15369769958779217,0.831842744955793,10,3.763571208692156,0,0.6494203165639192,0.6607399670174345,0.8590573949040845,0.7337145410710946,1,2.9160180296748877,0.08527131782945736,3.563138368161361,0.1585743474753806,0.9505007704160247,0.5642500060560622,0.03451676528599606,3.79088940800228,0.16238696234262143,0.7393258426966293,0.06712266783487186,15.67199999999957
47,v2x_veracc_osp,up,xgboost,run-09_xgboost_hp-07,260,0.15644174357876184,0.42541885981336236,14,0.9637770004337654,0,0.532445972203277,1,1,1,1,0,0.08527131782945736,3.6053710819417577,0.17154555767023202,0.9516563944530047,0.6273021020099194,0.03451676528599606,3.8193277194817137,0.17468297064737462,0.780388151174668,0.0726535277822709,28.835000000000036
48,v2x_veracc_osp,up,xgboost,run-09_xgboost_hp-08,206,0.10166804036125542,0,12,2.8337984876707196,1.1913112888578326,1,0.8468147461535409,0.7468042420223355,0.8623957232339308,1,1.3784245380666107,0.08527131782945736,3.5856000399943997,0.1667724015927995,0.9446624614791987,0.5735466369557665,0.03451676528599606,3.8002959804541563,0.1581580175770765,0.7813074565883554,0.07857373553552761,15.108999999999469
49,v2x_veracc_osp,up,xgboost,run-09_xgboost_hp-09,266,0.07294155592098832,0.19804462906904519,6,3.437294247210957,0.7394568040035665,0.9334441528189927,0.9855774493189529,1,1,0.3401888713706285,0.3511659214273095,0.08527131782945736,3.5546638817191702,0.16086504836733592,0.9454689907550077,0.557938130990243,0.03451676528599606,3.7823310783298063,0.14117545176485852,0.798015467678389,0.07997840538794478,25.60400000000027
50,v2x_veracc_osp,up,xgboost,run-09_xgboost_hp-10,365,0.193743560789153,0,14,1.9143272272776812,3.592364543583244,0.8707618480548263,1,0.6898043361725286,0.8304098491789773,1,0,0.08527131782945736,3.6174424849946023,0.19161210935151338,0.9544250770416025,0.6261382332040384,0.03451676528599606,3.8203027706493047,0.21219321903642072,0.7719247045089742,0.07182704261392878,22.40599999999995
51,v2x_veracc_osp,up,xgboost,run-09_xgboost_hp-11,292,0.03337437342852354,0,13,3.0259319967590272,0,0.6616793021094054,0.6184574466897175,0.618664609035477,0.8465511918766424,2.831680314615369,0,0.08527131782945736,3.5531607219126333,0.16424109956177224,0.9424354776579353,0.5422104189310288,0.03451676528599606,3.771252511242937,0.13903787402487858,0.8037647745512914,0.08514244270315038,12.997999999999934
52,v2x_veracc_osp,up,xgboost,run-09_xgboost_hp-12,286,0.0984350634738803,0,5,4.984521892736666,3.9306632918305695,1,0.824432343011722,1,0.8488901946693659,1.7687549530528486,2.9160180296748877,0.08527131782945736,3.546423287284931,0.16187917113092995,0.9422308359013868,0.5518311763516082,0.03451676528599606,3.758677424824468,0.14877325774643044,0.7873923828980008,0.08011482150975913,15.188000000000102
53,v2x_veracc_osp,up,xgboost,run-09_xgboost_hp-13,241,0.18734166705980898,0,13,1.806097965571098,0.7394568040035665,0.639349817414768,0.7241374213481322,1,0.6614814172498882,1,0,0.08527131782945736,3.6110252121516067,0.18487311675776333,0.9476718990755008,0.5872308260476986,0.03451676528599606,3.8216616473683747,0.19873927716649084,0.751758354005545,0.06740116986540802,15.444000000000415
54,v2x_veracc_osp,up,xgboost,run-09_xgboost_hp-14,262,0.11911406540311874,0.4684492824599147,9,3.7033259705640376,0,0.9532085990067571,0.6184574466897175,1,0.7883158015320078,1,0,0.08527131782945736,3.5942029274051603,0.1685263565031455,0.9491284668721109,0.5898136411753776,0.03451676528599606,3.799647860413077,0.16749508187114923,0.7835400554501678,0.07767745057992612,16.217999999999847
55,v2x_veracc_osp,up,xgboost,run-09_xgboost_hp-15,357,0.15606716233305634,0.7038007776718587,15,4.7188475580187514,0,1,1,0.7853400168241933,1,1,0.7215977779123932,0.08527131782945736,3.580754206050346,0.15829345089764482,0.9485386171032357,0.590843262077748,0.03451676528599606,3.783071050359217,0.17156271422128289,0.7510579308332117,0.06531004886570604,30.923999999999978
56,v2x_veracc_osp,up,xgboost,run-09_xgboost_hp-16,370,0.13790331813506781,0.37183977174572647,9,1.2379093470517546,4.442295399494469,0.9941650964319706,0.5905587606830522,0.7919585116906092,1,0.2205002666451037,1.1481240873690695,0.08527131782945736,3.5966565078976416,0.16384101034396356,0.949417372881356,0.6070351517112776,0.03451676528599606,3.8148145927126893,0.17330192280647083,0.7744345542098351,0.07387570769770979,20.886999999999716
57,v2x_veracc_osp,up,xgboost,run-09_xgboost_hp-17,344,0.13928147959522905,0.6512271154206246,7,2.157180786016397,2.1353719185572118,0.9608446415513754,0.5423032144317403,0.710874707554467,1,1,0.25758525473065674,0.08527131782945736,3.588269243215724,0.17059381375003477,0.9480811825885979,0.5714071401570746,0.03451676528599606,3.7954999056599723,0.16396717898830732,0.7808550999562236,0.0800515595633616,15.949000000000524
58,v2x_veracc_osp,up,xgboost,run-09_xgboost_hp-18,268,0.1125355787575245,0.6014024743344635,5,0.7628413331694901,0,0.9941650964319706,1,1,0.699961704434827,2.784573828103021,0,0.08527131782945736,3.5813200962003506,0.1626880793922861,0.9500072226502312,0.5718006446218991,0.03451676528599606,3.8041358251594235,0.15358665612378822,0.7891726251276813,0.0807307767027193,19.166999999999916
59,v2x_veracc_osp,up,xgboost,run-09_xgboost_hp-19,216,0.010243113897740842,0,10,1.716322846710682,0,1,0.5423032144317403,0.7924599937396124,1,0.6764976060949266,0.41953750513494015,0.08527131782945736,3.3310273749207653,0.20652941037946335,0.9388963790446841,0.534004013453889,0.03451676528599606,3.5022037326659414,0.1795748121338351,0.758908507223114,0.07095445822219353,15.108000000000175
60,v2x_veracc_osp,up,xgboost,run-09_xgboost_hp-20,264,0.16214714562520385,0.9842657404951751,5,4.235103006591089,4.442295399494469,0.9128939160145819,0.6764140551676974,1,0.8488901946693659,1,2.2133826452773064,0.08527131782945736,3.5685153847943822,0.1668343021081097,0.9442411402157165,0.5499882210376846,0.03451676528599606,3.786216422367473,0.1535441367848612,0.7833941339559317,0.07957814466905742,11.69399999999996
61,v2x_veracc_osp,up,xgboost,run-09_xgboost_hp-21,359,0.09081840510480106,0.8870369012001902,9,3.4610287784598768,4.874113239347935,1,1,1,0.6056301061762497,1,1.4067095532082021,0.08527131782945736,3.577624729747475,0.1587318038005834,0.9478645030816641,0.5832325096625758,0.03451676528599606,3.7884637203559155,0.15606529329954694,0.78383189843864,0.0774292840508879,24.625
62,v2x_veracc_osp,up,xgboost,run-09_xgboost_hp-22,303,0.008421478141099215,0.8870369012001902,7,1.879702387843281,0.8034307661000639,1,0.8855876564048231,0.5938000144669786,0.6056301061762497,1,0.5284883826971054,0.08527131782945736,3.2006654529465046,0.26107601025906785,0.9021210516178737,0.4314143527701048,0.03451676528599606,3.379805498652494,0.209582683949744,0.742550707719247,0.06178988294191317,10.799000000000206
63,v2x_veracc_osp,up,xgboost,run-09_xgboost_hp-23,346,0.02164276228286326,0.4962016991339624,4,4.670182951143943,4.874113239347935,1,0.9580463737947866,0.7924599937396124,1,1.4763096696697176,0.19919903995469213,0.08527131782945736,3.471253718886428,0.19770758241944625,0.9046790735747303,0.4390791712911698,0.03451676528599606,3.688369190656907,0.14197953808754427,0.7608054866481833,0.07442211147052019,15.482999999999947
64,v2x_veracc_osp,up,xgboost,run-09_xgboost_hp-24,386,0.11046080072410405,0,7,3.8833175731124356,1.4216441847383976,1,1,1,0.6095333024859428,1,2.898729363223538,0.08527131782945736,3.5681754203145837,0.15529037120009417,0.9484663906009245,0.5932699440844136,0.03451676528599606,3.776077267940691,0.15389843374645537,0.7872172771049175,0.08034321725591863,16.40000000000009
65,v2x_veracc_osp,up,xgboost,run-09_xgboost_hp-25,260,0.16544351954944433,0.14472427195869386,6,4.916107698925771,0,1,0.7848831420997158,0.5396123833488673,0.6056301061762497,1.4933391942176968,1.3784245380666107,0.08527131782945736,3.5782339748597654,0.1591413011930927,0.9523545839753467,0.5869192015187278,0.03451676528599606,3.7941698644879964,0.1623471296353166,0.7817306289216401,0.07774450817730955,6.462999999999965
66,v2x_veracc_osp,up,xgboost,run-09_xgboost_hp-26,284,0.04837161810137332,0.8349789280910045,4,2.6305341810220852,3.8402539235539734,0.532445972203277,0.5423032144317403,0.7219551674788818,1,1,0.3671014735009521,0.08527131782945736,3.5161607936653714,0.1762742544832264,0.9339849768875192,0.5132625204717808,0.03451676528599606,3.7293676795879946,0.14519140117744583,0.7871880928060704,0.07784229306456014,8.095999999999549
67,v2x_veracc_osp,up,xgboost,run-09_xgboost_hp-27,302,0.16427422938868405,0.4871507929638028,6,1.6467134741833434,0.6391065428033471,0.798196830204688,0.9171037804335356,0.6898043361725286,1,2.831680314615369,0.5954736911226064,0.08527131782945736,3.594780308562596,0.16435783701065673,0.9542445107858244,0.5959201806842569,0.03451676528599606,3.8061969660856843,0.17707356789559728,0.7500364803735591,0.069366953768617,17.576000000000022
