mg_id,indicator,direction,model,hp_set_id,lambda_l1,lambda_l2,cv_pos_rate,cv_brier,cv_log_loss,cv_auc_roc,cv_auc_pr,test_pos_rate,test_brier,test_log_loss,test_auc_roc,test_auc_pr,time
100,v2x_horacc_osp,up,lightgbm_2023,run-01_lightgbm_2023,0.1,0.1,0.10572259941804074,3.4910561319145916,0.19257462223513386,0.938665446078529,0.6643253587111702,0.16962524654832348,3.2814475888749657,0.631931804506625,0.6903137601502514,0.25489791457444594,2.5799999999999983
101,v2x_pubcorr,up,lightgbm_default,run-01_lightgbm_default,NA,NA,0.0687984496124031,3.654156478983424,0.17630922514342814,0.8917207720830708,0.4253721619092749,0.26429980276134124,2.9438360585809695,0.8139702562035271,0.6418585690848706,0.38617350089399577,2.476000000000006
102,v2x_pubcorr,up,lightgbm_default,run-01_lightgbm_default,NA,NA,0.08817829457364341,3.568537282511406,0.19667977851164514,0.9155095701323119,0.4756823399854474,0.26429980276134124,2.9372835192229325,0.8048650304214559,0.6319124884958585,0.4026774694757967,2.155999999999999
103,v2x_pubcorr,up,lightgbm_default,run-01_lightgbm_default,NA,NA,0.07170542635658915,3.6390320822791202,0.1849956719361319,0.892526660271963,0.4259928744268903,0.26429980276134124,2.924462481683235,0.81896514366064,0.6357788803969429,0.3826720672682198,1.899000000000001
104,v2x_pubcorr,up,lightgbm_default,run-01_lightgbm_default,NA,NA,0.08438409311348205,3.5866881071733383,0.21490303967239624,0.8857636859536333,0.44255464762481456,0.26429980276134124,2.935225235394931,0.789924188910081,0.6529800728262174,0.40115421941016355,2.2750000000000057
105,v2x_pubcorr,up,lightgbm_default,run-01_lightgbm_default,NA,NA,0.0863239573229874,3.5829370519244015,0.18989375306047993,0.9259166487750184,0.48786224525302246,0.26429980276134124,2.955299035583474,0.8235246374629702,0.649198711536153,0.40519325212631463,1.9980000000000047
106,v2x_pubcorr,up,xgboost_default,run-01_xgboost_default,NA,NA,0.0687984496124031,3.676440538984499,0.19452406435694095,0.9001187143673697,0.42449543465855266,0.26429980276134124,2.9997759757112243,1.011604560525349,0.6163493857788804,0.38713125231897055,9.846000000000004
107,v2x_pubcorr,up,xgboost_default,run-01_xgboost_default,NA,NA,0.08817829457364341,3.5939770659925814,0.22270857906668184,0.917950275017225,0.5040030383269982,0.26429980276134124,3.0160781564069357,0.961772770480968,0.6432515705654035,0.42850842083253937,25.85900000000001
108,v2x_pubcorr,up,xgboost_default,run-01_xgboost_default,NA,NA,0.07170542635658915,3.6651596403176976,0.20225817165409915,0.9024713648930768,0.445653212425035,0.26429980276134124,2.9980469267812175,1.003623797123726,0.6255702052738986,0.391127392515432,12.223000000000013
109,v2x_pubcorr,up,xgboost_default,run-01_xgboost_default,NA,NA,0.08438409311348205,3.6182863410916997,0.2357186855496011,0.8946644262614455,0.49400948222018404,0.26429980276134124,2.993682665932464,0.9585785769474887,0.6461826257452683,0.39732974535244486,17.340000000000032
110,v2x_pubcorr,up,xgboost_default,run-01_xgboost_default,NA,NA,0.0863239573229874,3.614458933117555,0.20774719829549368,0.9277893079510484,0.5305456878046113,0.26429980276134124,2.9840839504417547,0.9609996380205775,0.6427588932015526,0.40122669898352215,15.727000000000004
111,v2x_pubcorr,up,ranger_2022,run-01_ranger_2022,NA,NA,0.0687984496124031,3.5828100275744776,0.15352947741413248,0.9242573023992027,0.460920283805501,0.26429980276134124,2.6817891770020568,0.6000372132062349,0.6312222400064023,0.3621678182793402,14.687999999999988
112,v2x_pubcorr,up,ranger_2022,run-01_ranger_2022,NA,NA,0.08817829457364341,3.5035554069359742,0.17617184067215658,0.9310822015391622,0.4720856659997859,0.26429980276134124,2.691313852952525,0.6005481104899594,0.634881057180585,0.3838330851549164,18.091999999999985
113,v2x_pubcorr,up,ranger_2022,run-01_ranger_2022,NA,NA,0.07170542635658915,3.568406556493272,0.16398041024548038,0.9147999774304576,0.4375816513855645,0.26429980276134124,2.6686623832914944,0.5957277277593518,0.6386574166700012,0.3808819552944686,47.88499999999999
114,v2x_pubcorr,up,ranger_2022,run-01_ranger_2022,NA,NA,0.08438409311348205,3.5269470156072544,0.17835524094100053,0.9269920124683421,0.4597001203110627,0.26429980276134124,2.6881840296660684,0.6001274859593784,0.6392876435516786,0.3724167309573972,24.584999999999997
115,v2x_pubcorr,up,ranger_2022,run-01_ranger_2022,NA,NA,0.0863239573229874,3.517365576234186,0.17110834062863828,0.9328228249719698,0.5112269794521495,0.26429980276134124,2.698294238489686,0.6008907995024998,0.6412808611099996,0.37571478799638786,19.781999999999982
116,v2x_pubcorr,up,lightgbm_2023,run-01_lightgbm_2023,0.1,0.1,0.0687984496124031,3.647284604454563,0.16909351084767804,0.9053949084726883,0.43569002137280327,0.26429980276134124,2.950751295440258,0.8121908665783352,0.6360239686287064,0.3918379538283377,2.889000000000003
117,v2x_pubcorr,up,lightgbm_2023,run-01_lightgbm_2023,0.1,0.1,0.08817829457364341,3.570430898113152,0.18921981761815906,0.9177050367273534,0.5155598176678711,0.26429980276134124,2.958791240536472,0.799523728522291,0.6496388699931975,0.4036943681740531,2.294000000000011
118,v2x_pubcorr,up,lightgbm_2023,run-01_lightgbm_2023,0.1,0.1,0.07170542635658915,3.634961718628324,0.18474189482002895,0.893499971788072,0.4240340931479558,0.26429980276134124,2.9403367992189393,0.8002024657013547,0.6464527229802729,0.39490342994073346,2.6370000000000005
119,v2x_pubcorr,up,lightgbm_2023,run-01_lightgbm_2023,0.1,0.1,0.08438409311348205,3.583287625351086,0.2086681929352347,0.8937633937268654,0.43054929298893335,0.26429980276134124,2.935635180066192,0.7617207277146869,0.671766836060982,0.4111372037370628,2.75
120,v2x_pubcorr,up,lightgbm_2023,run-01_lightgbm_2023,0.1,0.1,0.0863239573229874,3.5799081888397613,0.19158858750550972,0.9214198811994561,0.4853919251661451,0.26429980276134124,2.92951346306946,0.7819445266956229,0.6589922372053939,0.39878906875166464,3.386000000000003
121,v2x_veracc_osp,down,lightgbm_default,run-01_lightgbm_default,NA,NA,0.04748062015503876,3.7571728363106187,0.10664214291407434,0.9519172877696348,0.5945808888950482,0.06607495069033531,3.7613850999229936,0.3404091038158603,0.7413828429132059,0.1868820969756087,2.3659999999999997
122,v2x_veracc_osp,down,lightgbm_default,run-01_lightgbm_default,NA,NA,0.05135658914728682,3.7623526323981342,0.10513465958544374,0.9672943126409312,0.6282214471596316,0.06607495069033531,3.76575600395059,0.33935556883402584,0.753881069835616,0.19351027620742284,2.1239999999999952
123,v2x_veracc_osp,down,lightgbm_default,run-01_lightgbm_default,NA,NA,0.06395348837209303,3.7281480634613633,0.12634771380766066,0.9577294685990339,0.7211110511760193,0.06607495069033531,3.7686900786243553,0.33679513462316607,0.7500827436208608,0.19386403600244873,2.1359999999999992
124,v2x_veracc_osp,down,lightgbm_default,run-01_lightgbm_default,NA,NA,0.05625606207565471,3.7627045138053243,0.13468507989422251,0.951217351242159,0.6565195467204455,0.06607495069033531,3.7704310155949057,0.3382014951911993,0.7625652098535832,0.19701142646124448,1.9379999999999882
125,v2x_veracc_osp,down,lightgbm_default,run-01_lightgbm_default,NA,NA,0.0504364694471387,3.744697739694481,0.14868366231475524,0.9102498624970535,0.47100871783819204,0.06607495069033531,3.7549502724821946,0.3424201130982255,0.7421393560182193,0.19311438722344454,2.2240000000000038
126,v2x_veracc_osp,down,xgboost_default,run-01_xgboost_default,NA,NA,0.04748062015503876,3.7601741663462662,0.11471141690926437,0.9614466335873109,0.5957538751715907,0.06607495069033531,3.768037256731742,0.3714035037870855,0.7475137512017526,0.18486977204080765,9.485000000000014
127,v2x_veracc_osp,down,xgboost_default,run-01_xgboost_default,NA,NA,0.05135658914728682,3.772301790080758,0.10561131375205828,0.9696648486133328,0.6854429870099169,0.06607495069033531,3.7696612745051064,0.354019308312026,0.7665211429652161,0.21954450853573954,9.636000000000024
128,v2x_veracc_osp,down,xgboost_default,run-01_xgboost_default,NA,NA,0.06395348837209303,3.7332281980595665,0.12600611315321883,0.9648660518225736,0.7442270249720572,0.06607495069033531,3.7692248048600203,0.36940200477277707,0.7675771091742974,0.1837580360797685,22.127000000000038
129,v2x_veracc_osp,down,xgboost_default,run-01_xgboost_default,NA,NA,0.05625606207565471,3.7610981195124253,0.13293837440173256,0.9535386469149804,0.6820867880327257,0.06607495069033531,3.7664116039899214,0.35002788504352783,0.7731406326340841,0.22902426937234824,12.770999999999958
130,v2x_veracc_osp,down,xgboost_default,run-01_xgboost_default,NA,NA,0.0504364694471387,3.7594846103974557,0.14779965588993987,0.9079908855189754,0.5727881707411043,0.06607495069033531,3.7633719119901854,0.36303219172679296,0.7535500953521727,0.2120274315780939,13.240000000000009
131,v2x_veracc_osp,down,ranger_2022,run-01_ranger_2022,NA,NA,0.04748062015503876,3.6908455802865547,0.09451223567280807,0.9634085577262441,0.5145057262425017,0.06607495069033531,3.5640470883222846,0.2168540004652354,0.7659931598606755,0.18008118987589478,22.641999999999996
132,v2x_veracc_osp,down,ranger_2022,run-01_ranger_2022,NA,NA,0.05135658914728682,3.697974205536056,0.09010313899897991,0.9742421030315879,0.5874779696902194,0.06607495069033531,3.5568601218701774,0.21582079435733267,0.7682075367618086,0.19162094773436977,11.319000000000017
133,v2x_veracc_osp,down,ranger_2022,run-01_ranger_2022,NA,NA,0.06395348837209303,3.6609497398152677,0.11548515861166177,0.9545611393437481,0.6775708732427539,0.06607495069033531,3.5653392129450068,0.21551305771059795,0.7667890746899084,0.20650743171435823,40.59200000000001
134,v2x_veracc_osp,down,ranger_2022,run-01_ranger_2022,NA,NA,0.05625606207565471,3.704528577101958,0.09914316102535858,0.9719761136903285,0.650974834326271,0.06607495069033531,3.570520743740068,0.2143715604596031,0.7705243581459125,0.21480489820226842,12.454000000000008
135,v2x_veracc_osp,down,ranger_2022,run-01_ranger_2022,NA,NA,0.0504364694471387,3.673438402473186,0.12030304590036002,0.9248546397422802,0.4705094495350503,0.06607495069033531,3.5722680982959165,0.2109493628824643,0.777317215401346,0.22288400704962205,17.223
136,v2x_veracc_osp,down,lightgbm_2023,run-01_lightgbm_2023,0.1,0.1,0.04748062015503876,3.752814614952883,0.10308565599197596,0.9565470135154774,0.5991607706756367,0.06607495069033531,3.7615026430056355,0.3275538230873424,0.746189853267979,0.20336653050501405,2.7950000000000017
137,v2x_veracc_osp,down,lightgbm_2023,run-01_lightgbm_2023,0.1,0.1,0.05135658914728682,3.762063343183992,0.10414492854319911,0.9672364946903849,0.6194092443664829,0.06607495069033531,3.7681083862348816,0.319034913069095,0.7765607022963325,0.2172986862372383,3.1640000000000015
138,v2x_veracc_osp,down,lightgbm_2023,run-01_lightgbm_2023,0.1,0.1,0.06395348837209303,3.7283831170294635,0.1260774886892107,0.9600194491498839,0.7277310494100631,0.06607495069033531,3.7654572004793803,0.3179440372736041,0.7672461346908541,0.22267724078891385,3.1240000000000023
139,v2x_veracc_osp,down,lightgbm_2023,run-01_lightgbm_2023,0.1,0.1,0.05625606207565471,3.7574356948573113,0.12501929710555745,0.9545486763298721,0.6570417956843438,0.06607495069033531,3.7710893812866333,0.3371267815269009,0.7540071553531182,0.1978438502242531,2.854999999999997
140,v2x_veracc_osp,down,lightgbm_2023,run-01_lightgbm_2023,0.1,0.1,0.0504364694471387,3.7497874449818833,0.14451531920402866,0.9050640370865091,0.5006517165339087,0.06607495069033531,3.761216772563273,0.31906082852400625,0.7588929691563303,0.21767291179996218,2.9440000000000026
141,v2xcs_ccsi,down,lightgbm_default,run-01_lightgbm_default,NA,NA,0.061046511627906974,3.7043721344216727,0.12226028428966276,0.958245286418661,0.5933315937456721,0.23274161735700197,3.010295801022521,0.83282911796763,0.6776229793908762,0.35752873428156123,2.111000000000004
142,v2xcs_ccsi,down,lightgbm_default,run-01_lightgbm_default,NA,NA,0.07364341085271318,3.660892710193863,0.14234040698208644,0.9543878000440431,0.6299283490582405,0.23274161735700197,3.0812214848536725,0.85013934765452,0.6868382641279247,0.37469264896767446,2.751999999999999
143,v2xcs_ccsi,down,lightgbm_default,run-01_lightgbm_default,NA,NA,0.07267441860465117,3.657402800957672,0.16769688282131956,0.9103866248693835,0.5812183909815262,0.23274161735700197,3.023480567219322,0.8171239198843687,0.6941963313145396,0.391226909228416,2.5519999999999996
144,v2xcs_ccsi,down,lightgbm_default,run-01_lightgbm_default,NA,NA,0.055286129970902036,3.7123627342033045,0.12219647540739906,0.9555099247091033,0.5110657364865492,0.23274161735700197,3.0341171233012316,0.8190457484597943,0.6907732778528168,0.3698030273081908,2.448999999999998
145,v2xcs_ccsi,down,lightgbm_default,run-01_lightgbm_default,NA,NA,0.06983511154219205,3.6716362620957184,0.1570600414506965,0.9270797126636543,0.6074786603581913,0.23274161735700197,3.048858243317597,0.8400397221455506,0.6880310226133938,0.3557370689231622,1.9150000000000063
146,v2xcs_ccsi,down,xgboost_default,run-01_xgboost_default,NA,NA,0.061046511627906974,3.718233009247042,0.12215370045489816,0.9629957246056318,0.6195831934015006,0.23274161735700197,3.0590770144318697,0.9463481492817837,0.6808690253148011,0.3657487329402,25.408999999999992
147,v2xcs_ccsi,down,xgboost_default,run-01_xgboost_default,NA,NA,0.07364341085271318,3.672231364225167,0.16046548592488347,0.95308026866329,0.6049139285113557,0.23274161735700197,3.100086478281426,0.9923188123280665,0.6719968628817916,0.36993781694874883,31.527
148,v2xcs_ccsi,down,xgboost_default,run-01_xgboost_default,NA,NA,0.07267441860465117,3.6659415170703333,0.15943957154774266,0.9233437826541275,0.6340865230469159,0.23274161735700197,3.0713896219595784,0.9488931369699651,0.6792568951243955,0.3704980622147702,25.781000000000002
149,v2xcs_ccsi,down,xgboost_default,run-01_xgboost_default,NA,NA,0.055286129970902036,3.7397945226266676,0.1301284838597042,0.9585900068446269,0.5699572081139683,0.23274161735700197,3.0660465795281047,0.9759257689213683,0.6761579016164873,0.35465117634826715,10.073000000000036
150,v2xcs_ccsi,down,xgboost_default,run-01_xgboost_default,NA,NA,0.06983511154219205,3.685090748702501,0.1579894901299547,0.9314679643146797,0.6409833211634022,0.23274161735700197,3.081803408347917,0.9433547009793336,0.6861247875909546,0.39037062386150134,8.617000000000075
151,v2xcs_ccsi,down,ranger_2022,run-01_ranger_2022,NA,NA,0.061046511627906974,3.6345250038795713,0.10478196006882559,0.9709076613101381,0.619751633826605,0.23274161735700197,2.8089505214143187,0.5359432028242397,0.7010751165526556,0.3795310810363786,45.19499999999999
152,v2xcs_ccsi,down,ranger_2022,run-01_ranger_2022,NA,NA,0.07364341085271318,3.5992835584251535,0.12878256021397946,0.9631964325038538,0.6162679794545856,0.23274161735700197,2.8442748715095516,0.5506397244579003,0.6943215981874428,0.37062772413384076,22.75600000000003
153,v2xcs_ccsi,down,ranger_2022,run-01_ranger_2022,NA,NA,0.07267441860465117,3.5863210288092504,0.26274351042603084,0.9120236851271334,0.5965854876122536,0.23274161735700197,2.824343434245472,0.5420681510102225,0.6991225872511002,0.374311207285792,42.04899999999998
154,v2xcs_ccsi,down,ranger_2022,run-01_ranger_2022,NA,NA,0.055286129970902036,3.657023238257523,0.10605988895287521,0.9634532944270326,0.5811446145258011,0.23274161735700197,2.8274626429063594,0.548436457131936,0.6892156115201952,0.36781868977507104,15.518000000000029
155,v2xcs_ccsi,down,ranger_2022,run-01_ranger_2022,NA,NA,0.06983511154219205,3.6058900820168365,0.1348708352278021,0.9453423705248523,0.5893866972558724,0.23274161735700197,2.8259880177393053,0.5393573535278209,0.7021643937083352,0.3838896547642047,23.15299999999999
156,v2xcs_ccsi,down,lightgbm_2023,run-01_lightgbm_2023,0.1,0.1,0.061046511627906974,3.7010345914379563,0.1097566921839408,0.9660589381951611,0.6450552191301387,0.23274161735700197,3.0146063021075724,0.784431709892496,0.6859287177029323,0.3716341881352146,3.5180000000000007
157,v2xcs_ccsi,down,lightgbm_2023,run-01_lightgbm_2023,0.1,0.1,0.07364341085271318,3.661280512653638,0.14531987824628192,0.9521030609997798,0.6188879176138723,0.23274161735700197,3.0804868018742018,0.866428623151956,0.6710274062132369,0.3531520051676885,3.3580000000000005
158,v2xcs_ccsi,down,lightgbm_2023,run-01_lightgbm_2023,0.1,0.1,0.07267441860465117,3.6509245393709064,0.15608875704597439,0.9164332985022641,0.601782479595969,0.23274161735700197,3.028788978116393,0.8124256149994239,0.6896431528037994,0.36749001815089205,2.831999999999999
159,v2xcs_ccsi,down,lightgbm_2023,run-01_lightgbm_2023,0.1,0.1,0.055286129970902036,3.715223509789694,0.11454852247913659,0.9581757267913109,0.5751575720185355,0.23274161735700197,3.0302891235342,0.8034805465682013,0.6739521153762363,0.3543886450867128,3.0429999999999993
160,v2xcs_ccsi,down,lightgbm_2023,run-01_lightgbm_2023,0.1,0.1,0.06983511154219205,3.666134894275245,0.15400944348429804,0.924226624956552,0.6134043613046192,0.23274161735700197,3.0372526926089565,0.7964074521465511,0.6861955906060738,0.3888763961179154,2.692
161,v2xcl_rol,down,lightgbm_default,run-01_lightgbm_default,NA,NA,0.05232558139534884,3.74728662028235,0.08482901497512263,0.9733393925622964,0.7191777835878018,0.252465483234714,3.1013948546701915,1.0798986501194967,0.690643552110818,0.41140002440030404,2.183
162,v2xcl_rol,down,lightgbm_default,run-01_lightgbm_default,NA,NA,0.05232558139534884,3.748566403208543,0.12412319027165128,0.9284253578732106,0.6124805769393477,0.252465483234714,3.1402237671459066,1.1717174306337004,0.6852943601583114,0.4002459411178764,2.5190000000000055
163,v2xcl_rol,down,lightgbm_default,run-01_lightgbm_default,NA,NA,0.05813953488372093,3.7275828891171043,0.11376633534506977,0.9601508916323731,0.617355110396489,0.252465483234714,3.131792117563732,1.1326543344824112,0.6858406167546174,0.42720670639915714,2.504000000000005
164,v2xcl_rol,down,lightgbm_default,run-01_lightgbm_default,NA,NA,0.05722599418040737,3.736753954153779,0.12350115581521375,0.9452640022319871,0.6314106814124217,0.252465483234714,3.138093490209691,1.1648652773832844,0.6902415897097626,0.39010333339521236,2.152000000000001
165,v2xcl_rol,down,lightgbm_default,run-01_lightgbm_default,NA,NA,0.06789524733268672,3.7171386848290586,0.17182647815751526,0.9090382042515237,0.6489286260141088,0.252465483234714,3.1518600245673167,1.1774053276014909,0.6938051409960422,0.405340709274064,1.6749999999999972
166,v2xcl_rol,down,xgboost_default,run-01_xgboost_default,NA,NA,0.05232558139534884,3.7597728525754186,0.09132938731227826,0.9716920396879497,0.6718877052391867,0.252465483234714,3.1281437208839726,1.188500244803421,0.7081495300131926,0.4129214863469285,15.079999999999991
167,v2xcl_rol,down,xgboost_default,run-01_xgboost_default,NA,NA,0.05232558139534884,3.7558106876078416,0.14089467230431119,0.9370218889646292,0.563543472530737,0.252465483234714,3.1468572757546136,1.3276452201585414,0.6656342760554089,0.3734340763012615,20.115999999999985
168,v2xcl_rol,down,xgboost_default,run-01_xgboost_default,NA,NA,0.05813953488372093,3.7358963664582103,0.12003262904421144,0.9642746913580247,0.5821675896278483,0.252465483234714,3.150844124310229,1.2020588090253481,0.700741569096306,0.4518833128998677,21.444000000000017
169,v2xcl_rol,down,xgboost_default,run-01_xgboost_default,NA,NA,0.05722599418040737,3.747732818773993,0.1422131346400448,0.939945595312827,0.6406812518549236,0.252465483234714,3.1500608968074015,1.2684819348502936,0.6900045349604221,0.4001987550736178,26.119
170,v2xcl_rol,down,xgboost_default,run-01_xgboost_default,NA,NA,0.06789524733268672,3.728683162608536,0.17135121035044365,0.9427828155195481,0.6682142022954072,0.252465483234714,3.1592996587359905,1.2760944512748962,0.7031713802770448,0.40750678814952107,24.447000000000003
171,v2xcl_rol,down,ranger_2022,run-01_ranger_2022,NA,NA,0.05232558139534884,3.6831783938814744,0.0878444785703084,0.9775713852912217,0.638160689291861,0.252465483234714,2.894289243877667,0.622217076354981,0.6950805986147758,0.39892201693047113,15.37700000000001
172,v2xcl_rol,down,ranger_2022,run-01_ranger_2022,NA,NA,0.05232558139534884,3.683521978144667,0.10854809410300706,0.9538551844277816,0.5384105775392143,0.252465483234714,2.9067282070761777,0.6940219671272343,0.6929187623680739,0.38233854049398436,42.00199999999995
173,v2xcl_rol,down,ranger_2022,run-01_ranger_2022,NA,NA,0.05813953488372093,3.668844842132989,0.1039001549944071,0.9677469135802469,0.62066006306596,0.252465483234714,2.908377349080601,0.6778949633624948,0.704155672823219,0.4255617104684305,106.26500000000001
174,v2xcl_rol,down,ranger_2022,run-01_ranger_2022,NA,NA,0.05722599418040737,3.6862577773757637,0.10421923065656576,0.9623003417730348,0.6417055332411634,0.252465483234714,2.911838487729262,0.6609722338437938,0.6955572847955145,0.4051881062164395,15.813000000000017
175,v2xcl_rol,down,ranger_2022,run-01_ranger_2022,NA,NA,0.06789524733268672,3.651576374424217,0.1263578894464176,0.9484539913780289,0.6809899895614937,0.252465483234714,2.9153903438086566,0.6381880480453268,0.6954567941952506,0.41786375931022735,40.52000000000004
176,v2xcl_rol,down,lightgbm_2023,run-01_lightgbm_2023,0.1,0.1,0.05232558139534884,3.7412930242530584,0.08785269838422162,0.9690789971976066,0.6834271089634183,0.252465483234714,3.114851922441995,1.0323232597426475,0.7051245052770448,0.40950792454158924,3.122
177,v2xcl_rol,down,lightgbm_2023,run-01_lightgbm_2023,0.1,0.1,0.05232558139534884,3.7480530683535256,0.12387369039092774,0.9287093842308566,0.5906791042524977,0.252465483234714,3.1369815539853505,1.1150154729108275,0.6848254040237467,0.388734441192186,2.9170000000000003
178,v2xcl_rol,down,lightgbm_2023,run-01_lightgbm_2023,0.1,0.1,0.05813953488372093,3.7223930640144918,0.10436855392924925,0.9616426611796982,0.6206989083825081,0.252465483234714,3.1230145684348876,1.067053218956666,0.6895819591029023,0.4191671449033014,2.780000000000001
179,v2xcl_rol,down,lightgbm_2023,run-01_lightgbm_2023,0.1,0.1,0.05722599418040737,3.737638030559603,0.12530568128930453,0.945316314431192,0.620118704676914,0.252465483234714,3.1406206028029033,1.116528954595124,0.6968920061015831,0.390950693909286,3.222999999999999
180,v2xcl_rol,down,lightgbm_2023,run-01_lightgbm_2023,0.1,0.1,0.06789524733268672,3.7185724416421517,0.16358317665597794,0.9170952876467965,0.6535545981385584,0.252465483234714,3.146693151960581,1.1408935193635066,0.6949569178759895,0.4025685936654128,3.012999999999998
181,v2x_freexp_altinf,down,lightgbm_default,run-01_lightgbm_default,NA,NA,0.05910852713178295,3.7298108221960242,0.09240545503506095,0.9790481335787004,0.7082768984575077,0.25542406311637084,3.053413903074908,1.0432055459325449,0.6971847912245264,0.4294808319228366,2.0660000000000007
182,v2x_freexp_altinf,down,lightgbm_default,run-01_lightgbm_default,NA,NA,0.05910852713178295,3.7207308649508937,0.10670878496501342,0.9655585757458087,0.684580173459782,0.25542406311637084,3.0250478277181587,0.9951187754274667,0.7060523153238385,0.41009449531726,2.646000000000001
183,v2x_freexp_altinf,down,lightgbm_default,run-01_lightgbm_default,NA,NA,0.05717054263565891,3.721504436732787,0.10495187030561826,0.9720591565488529,0.612831125938765,0.25542406311637084,3.0120503682594273,1.0502612704953775,0.6769848372497379,0.3833398608419982,2.4710000000000036
184,v2x_freexp_altinf,down,lightgbm_default,run-01_lightgbm_default,NA,NA,0.05140640155189137,3.7633439975939007,0.09932750191553094,0.9438399506115678,0.7159822704148642,0.25542406311637084,3.0285022668405985,1.0650401019474338,0.6858574752614488,0.4000310149244363,2.3329999999999984
185,v2x_freexp_altinf,down,lightgbm_default,run-01_lightgbm_default,NA,NA,0.06789524733268672,3.713781009708752,0.14885084636455456,0.9384123680689758,0.7021669659191049,0.25542406311637084,3.0277615236765625,1.0696052552437245,0.6863330691145261,0.3958124996533879,2.4060000000000006
186,v2x_freexp_altinf,down,xgboost_default,run-01_xgboost_default,NA,NA,0.05910852713178295,3.7332829147034983,0.08619672102446231,0.9790143674764903,0.7675874304739423,0.25542406311637084,3.0523681192884737,1.2188962240336187,0.6639801580198931,0.3877204502986024,9.560999999999979
187,v2x_freexp_altinf,down,xgboost_default,run-01_xgboost_default,NA,NA,0.05910852713178295,3.7349986000425592,0.11868784373177775,0.9711637487126673,0.6770935815711768,0.25542406311637084,3.0423160227586585,1.1999849966399978,0.6648239535656755,0.36837848653759725,8.489000000000004
188,v2x_freexp_altinf,down,xgboost_default,run-01_xgboost_default,NA,NA,0.05717054263565891,3.716639561144103,0.10650313664100972,0.9744107861410629,0.6785523789117585,0.25542406311637084,3.043982065125027,1.1814806960560793,0.6589992073435782,0.3870359674129535,8.67999999999995
189,v2x_freexp_altinf,down,xgboost_default,run-01_xgboost_default,NA,NA,0.05140640155189137,3.778015213873268,0.1029993799331401,0.9575761083458734,0.7336328104696518,0.25542406311637084,3.049189774479271,1.2374347537999892,0.6706640415249687,0.3877265673065836,10.367999999999995
190,v2x_freexp_altinf,down,xgboost_default,run-01_xgboost_default,NA,NA,0.06789524733268672,3.715492955110375,0.17014405616251338,0.9403300133789207,0.6784558837904299,0.25542406311637084,3.0352256175873706,1.1886760106784648,0.665647293461863,0.3789199544793084,13.305
191,v2x_freexp_altinf,down,ranger_2022,run-01_ranger_2022,NA,NA,0.05910852713178295,3.656277741404599,0.08804198993564814,0.9818591615876822,0.7105470730778861,0.25542406311637084,2.8244436015387513,0.5992887599474979,0.6962694009051625,0.4068215998195175,44.31
192,v2x_freexp_altinf,down,ranger_2022,run-01_ranger_2022,NA,NA,0.05910852713178295,3.658020790702892,0.10291792297773357,0.9649592274315815,0.6256748388184693,0.25542406311637084,2.8164760371423423,0.6051433261968887,0.691930246234882,0.38401323506828594,16.019999999999982
193,v2x_freexp_altinf,down,ranger_2022,run-01_ranger_2022,NA,NA,0.05717054263565891,3.657748161180177,0.100621007073001,0.9724598045534517,0.6311319709757804,0.25542406311637084,2.812446540979195,0.5985381570600811,0.6999897721752026,0.38982684200515794,17.555000000000007
194,v2x_freexp_altinf,down,ranger_2022,run-01_ranger_2022,NA,NA,0.05140640155189137,3.7051489200309877,0.082855512564755,0.9735598255970984,0.7856991110112083,0.25542406311637084,2.8188565483861545,0.6030166952187329,0.6923547009639724,0.38586137367356066,43.722999999999956
195,v2x_freexp_altinf,down,ranger_2022,run-01_ranger_2022,NA,NA,0.06789524733268672,3.6420305624728044,0.12292065190368588,0.9541846291065854,0.6834843641538578,0.25542406311637084,2.821179725922699,0.600065283750759,0.702434222301772,0.3923647339118563,42.69499999999999
196,v2x_freexp_altinf,down,lightgbm_2023,run-01_lightgbm_2023,0.1,0.1,0.05910852713178295,3.7263764136310407,0.09463076672790982,0.9747936047002415,0.7182091254852915,0.25542406311637084,3.0491873719972884,1.0086958985055674,0.6967833491012299,0.44036571426784427,3.347999999999999
197,v2x_freexp_altinf,down,lightgbm_2023,run-01_lightgbm_2023,0.1,0.1,0.05910852713178295,3.722404557290697,0.10978217214610013,0.9625871587513295,0.6631049716463214,0.25542406311637084,3.035642819091864,1.0024423465795593,0.7000025569561993,0.42162293215810437,3.0479999999999983
198,v2x_freexp_altinf,down,lightgbm_2023,run-01_lightgbm_2023,0.1,0.1,0.05717054263565891,3.7259646838035003,0.10122235197704015,0.9748636925810441,0.6235324452285907,0.25542406311637084,3.0164475517559683,0.9808015397655412,0.691314019790841,0.39469356783824694,3.1499999999999995
199,v2x_freexp_altinf,down,lightgbm_2023,run-01_lightgbm_2023,0.1,0.1,0.05140640155189137,3.7630932041169345,0.09263727075901314,0.9530616969556662,0.7297818671274178,0.25542406311637084,3.029052283438149,1.0282346312814408,0.6948937584699174,0.3940682289306711,2.3560000000000088
200,v2x_freexp_altinf,down,lightgbm_2023,run-01_lightgbm_2023,0.1,0.1,0.06789524733268672,3.71101720889401,0.14383057024303725,0.9503493384866954,0.6932695511108053,0.25542406311637084,3.009918669228397,1.0237379199786756,0.6874402311488405,0.39491163976361177,2.3740000000000094
