outcome,from_year,for_years,gwcode,p_up,p_same,p_down
v2x_freexp_altinf,2005,2006 - 2007,2,0.002,0.998,0
v2x_freexp_altinf,2005,2006 - 2007,20,0,0.999,0.001
v2x_freexp_altinf,2005,2006 - 2007,40,0.02,0.97216,0.008
v2x_freexp_altinf,2005,2006 - 2007,41,0.477,0.494758,0.054
v2x_freexp_altinf,2005,2006 - 2007,42,0.005,0.99301,0.002
v2x_freexp_altinf,2005,2006 - 2007,51,0.001,0.988677,0.01033333333333333
v2x_freexp_altinf,2005,2006 - 2007,52,0.002,0.99301,0.005
v2x_freexp_altinf,2005,2006 - 2007,53,0.003,0.997,0
v2x_freexp_altinf,2005,2006 - 2007,70,0.01575,0.97145475,0.013
v2x_freexp_altinf,2005,2006 - 2007,90,0.01,0.98901,0.001
v2x_freexp_altinf,2005,2006 - 2007,91,0.014,0.985014,0.001
v2x_freexp_altinf,2005,2006 - 2007,92,0.021,0.975084,0.004
v2x_freexp_altinf,2005,2006 - 2007,93,0.006,0.987042,0.007
v2x_freexp_altinf,2005,2006 - 2007,94,0,0.999,0.001
v2x_freexp_altinf,2005,2006 - 2007,95,0.014,0.97596745,0.010175
v2x_freexp_altinf,2005,2006 - 2007,100,0.037,0.930258,0.034
v2x_freexp_altinf,2005,2006 - 2007,101,0.2555,0.6678164999999999,0.103
v2x_freexp_altinf,2005,2006 - 2007,110,0.0085,0.987534,0.004
v2x_freexp_altinf,2005,2006 - 2007,115,0.00875,0.98629375,0.005
v2x_freexp_altinf,2005,2006 - 2007,130,0.0116,0.9701146,0.0185
v2x_freexp_altinf,2005,2006 - 2007,135,0.002,0.9943406666666668,0.00366666666666666
v2x_freexp_altinf,2005,2006 - 2007,140,0.009,0.9478915,0.0435
v2x_freexp_altinf,2005,2006 - 2007,145,0.195,0.7872899999999999,0.022
v2x_freexp_altinf,2005,2006 - 2007,150,0.0144,0.9619456,0.024
v2x_freexp_altinf,2005,2006 - 2007,155,0,0.988,0.012
v2x_freexp_altinf,2005,2006 - 2007,160,0.018,0.9354368333333332,0.04741666666666666
v2x_freexp_altinf,2005,2006 - 2007,165,0.001,0.998001,0.001
v2x_freexp_altinf,2005,2006 - 2007,200,0,0.995,0.005
v2x_freexp_altinf,2005,2006 - 2007,205,0,1,0
v2x_freexp_altinf,2005,2006 - 2007,210,0,1,0
v2x_freexp_altinf,2005,2006 - 2007,211,0,1,0
v2x_freexp_altinf,2005,2006 - 2007,212,0,1,0
v2x_freexp_altinf,2005,2006 - 2007,220,0,1,0
v2x_freexp_altinf,2005,2006 - 2007,225,0,1,0
v2x_freexp_altinf,2005,2006 - 2007,230,0,0.9996666666666668,3.333333333333333e-4
v2x_freexp_altinf,2005,2006 - 2007,235,0,0.997,0.003
v2x_freexp_altinf,2005,2006 - 2007,260,0,0.9918333333333332,0.00816666666666666
v2x_freexp_altinf,2005,2006 - 2007,290,0.001,0.96711525,0.03191666666666667
v2x_freexp_altinf,2005,2006 - 2007,305,0,1,0
v2x_freexp_altinf,2005,2006 - 2007,310,0.002,0.997002,0.001
v2x_freexp_altinf,2005,2006 - 2007,316,0,1,0
v2x_freexp_altinf,2005,2006 - 2007,317,0,1,0
v2x_freexp_altinf,2005,2006 - 2007,325,0.002,0.995006,0.003
v2x_freexp_altinf,2005,2006 - 2007,339,0.055,0.923265,0.023
v2x_freexp_altinf,2005,2006 - 2007,343,0.071,0.902059,0.029
v2x_freexp_altinf,2005,2006 - 2007,344,0.013,0.974169,0.013
v2x_freexp_altinf,2005,2006 - 2007,345,0.027,0.96327,0.01
v2x_freexp_altinf,2005,2006 - 2007,346,0.026,0.971078,0.003
v2x_freexp_altinf,2005,2006 - 2007,349,0.005,0.994005,0.001
v2x_freexp_altinf,2005,2006 - 2007,350,0,1,0
v2x_freexp_altinf,2005,2006 - 2007,352,0.009,0.990009,0.001
v2x_freexp_altinf,2005,2006 - 2007,355,0.002,0.967062,0.031
v2x_freexp_altinf,2005,2006 - 2007,359,0.055,0.9072,0.04
v2x_freexp_altinf,2005,2006 - 2007,360,0.32325,0.6007396958333333,0.11231666666666668
v2x_freexp_altinf,2005,2006 - 2007,365,0.079,0.869424,0.056
v2x_freexp_altinf,2005,2006 - 2007,366,0,1,0
v2x_freexp_altinf,2005,2006 - 2007,367,0.001,0.998001,0.001
v2x_freexp_altinf,2005,2006 - 2007,368,0.001,0.998001,0.001
v2x_freexp_altinf,2005,2006 - 2007,369,0.22975,0.6013726875000001,0.21925
v2x_freexp_altinf,2005,2006 - 2007,370,0.05966666666666667,0.9158846666666668,0.026
v2x_freexp_altinf,2005,2006 - 2007,371,0.047,0.9401345,0.0135
v2x_freexp_altinf,2005,2006 - 2007,372,0.089,0.8906543333333333,0.02233333333333333
v2x_freexp_altinf,2005,2006 - 2007,373,0.059,0.937236,0.004
v2x_freexp_altinf,2005,2006 - 2007,375,0,1,0
v2x_freexp_altinf,2005,2006 - 2007,380,0,1,0
v2x_freexp_altinf,2005,2006 - 2007,385,0,1,0
v2x_freexp_altinf,2005,2006 - 2007,390,0,1,0
v2x_freexp_altinf,2005,2006 - 2007,395,0,1,0
v2x_freexp_altinf,2005,2006 - 2007,402,0,1,0
v2x_freexp_altinf,2005,2006 - 2007,404,0.05,0.9443,0.006
v2x_freexp_altinf,2005,2006 - 2007,411,0.008,0.989024,0.003
v2x_freexp_altinf,2005,2006 - 2007,420,0.005,0.992015,0.003
v2x_freexp_altinf,2005,2006 - 2007,432,0.004,0.994008,0.002
v2x_freexp_altinf,2005,2006 - 2007,433,0.001,0.997002,0.002
v2x_freexp_altinf,2005,2006 - 2007,434,0.01,0.983565,0.0065
v2x_freexp_altinf,2005,2006 - 2007,435,0.436,0.5087280000000001,0.098
v2x_freexp_altinf,2005,2006 - 2007,436,0.012,0.8945516666666666,0.09458333333333332
v2x_freexp_altinf,2005,2006 - 2007,437,0.079,0.912711,0.009
v2x_freexp_altinf,2005,2006 - 2007,438,0.039,0.955234,0.006
v2x_freexp_altinf,2005,2006 - 2007,439,0.021,0.9727996666666668,0.00633333333333333
v2x_freexp_altinf,2005,2006 - 2007,450,0.25125,0.7103765625,0.05125
v2x_freexp_altinf,2005,2006 - 2007,451,0.017,0.915173,0.069
v2x_freexp_altinf,2005,2006 - 2007,452,0.004,0.994008,0.002
v2x_freexp_altinf,2005,2006 - 2007,461,0.3799166666666666,0.5940398333333333,0.042
v2x_freexp_altinf,2005,2006 - 2007,471,0.088,0.912,0
v2x_freexp_altinf,2005,2006 - 2007,475,0.00275,0.99425825,0.003
v2x_freexp_altinf,2005,2006 - 2007,481,0.018,0.979054,0.003
v2x_freexp_altinf,2005,2006 - 2007,482,0.11866666666666668,0.8645879999999999,0.019
v2x_freexp_altinf,2005,2006 - 2007,483,0.0485,0.9467425,0.005
v2x_freexp_altinf,2005,2006 - 2007,484,0.019,0.976095,0.005
v2x_freexp_altinf,2005,2006 - 2007,490,0.086,0.8940138666666667,0.02186666666666666
v2x_freexp_altinf,2005,2006 - 2007,500,0.04666666666666666,0.9361733333333332,0.018
v2x_freexp_altinf,2005,2006 - 2007,501,0.053,0.944159,0.003
v2x_freexp_altinf,2005,2006 - 2007,510,0.039,0.9441825,0.0175
v2x_freexp_altinf,2005,2006 - 2007,516,0.22658333333333333,0.7351435904761905,0.04948571428571428
v2x_freexp_altinf,2005,2006 - 2007,517,0.06520000000000001,0.9235824,0.012
v2x_freexp_altinf,2005,2006 - 2007,520,0.161,0.8015246666666667,0.04466666666666667
v2x_freexp_altinf,2005,2006 - 2007,522,0.039,0.957156,0.004
v2x_freexp_altinf,2005,2006 - 2007,530,0.034,0.80260915,0.16914166666666666
v2x_freexp_altinf,2005,2006 - 2007,531,0.01676111111111111,0.9655405888888888,0.018
v2x_freexp_altinf,2005,2006 - 2007,540,0.071,0.91971,0.01
v2x_freexp_altinf,2005,2006 - 2007,541,0.016,0.978096,0.006
v2x_freexp_altinf,2005,2006 - 2007,551,0.057,0.911881,0.033
v2x_freexp_altinf,2005,2006 - 2007,552,0.10391666666666666,0.6716592625,0.25045
v2x_freexp_altinf,2005,2006 - 2007,553,0.05,0.932425,0.0185
v2x_freexp_altinf,2005,2006 - 2007,560,0.002,0.990016,0.008
v2x_freexp_altinf,2005,2006 - 2007,565,0.004,0.995004,0.001
v2x_freexp_altinf,2005,2006 - 2007,570,0.023,0.969184,0.008
v2x_freexp_altinf,2005,2006 - 2007,571,0.001,0.999,0
v2x_freexp_altinf,2005,2006 - 2007,572,0.038,0.95719,0.005
v2x_freexp_altinf,2005,2006 - 2007,580,0.055,0.8949149999999999,0.053
v2x_freexp_altinf,2005,2006 - 2007,581,0.0466,0.943866,0.01
v2x_freexp_altinf,2005,2006 - 2007,590,0.001,0.997002,0.002
v2x_freexp_altinf,2005,2006 - 2007,600,0.066,0.91999,0.015
v2x_freexp_altinf,2005,2006 - 2007,615,0.053,0.943212,0.004
v2x_freexp_altinf,2005,2006 - 2007,616,0.01275,0.98725,0
v2x_freexp_altinf,2005,2006 - 2007,620,0,1,0
v2x_freexp_altinf,2005,2006 - 2007,625,0.13,0.8151900000000001,0.063
v2x_freexp_altinf,2005,2006 - 2007,630,0.24433333333333335,0.47027655555555553,0.3776666666666667
v2x_freexp_altinf,2005,2006 - 2007,640,0.09666666666666666,0.8675613333333333,0.0396
v2x_freexp_altinf,2005,2006 - 2007,645,0.252,0.6942063333333334,0.07191666666666667
v2x_freexp_altinf,2005,2006 - 2007,651,0.16633333333333333,0.8086566666666667,0.03
v2x_freexp_altinf,2005,2006 - 2007,652,0.033,0.967,0
v2x_freexp_altinf,2005,2006 - 2007,660,0.3623,0.6141051,0.037
v2x_freexp_altinf,2005,2006 - 2007,663,0.05625,0.94280625,0.001
v2x_freexp_altinf,2005,2006 - 2007,666,0.002,0.997002,0.001
v2x_freexp_altinf,2005,2006 - 2007,670,0.039,0.952351,0.009
v2x_freexp_altinf,2005,2006 - 2007,678,0.012,0.986024,0.002
v2x_freexp_altinf,2005,2006 - 2007,690,0.014,0.979098,0.007
v2x_freexp_altinf,2005,2006 - 2007,694,0.00633333333333333,0.9906856666666668,0.003
v2x_freexp_altinf,2005,2006 - 2007,696,0.027,0.969108,0.004
v2x_freexp_altinf,2005,2006 - 2007,698,0.029,0.949638,0.022
v2x_freexp_altinf,2005,2006 - 2007,700,0.20475,0.7610542499999999,0.043
v2x_freexp_altinf,2005,2006 - 2007,701,0.015,0.97712,0.008
v2x_freexp_altinf,2005,2006 - 2007,702,0.123,0.842797,0.039
v2x_freexp_altinf,2005,2006 - 2007,703,0.29908333333333337,0.6322268333333333,0.098
v2x_freexp_altinf,2005,2006 - 2007,704,0.05066666666666666,0.919904,0.031
v2x_freexp_altinf,2005,2006 - 2007,705,0.0375,0.9538375,0.009
v2x_freexp_altinf,2005,2006 - 2007,710,0.101,0.46748,0.48
v2x_freexp_altinf,2005,2006 - 2007,712,0.002,0.9871051666666668,0.01091666666666666
v2x_freexp_altinf,2005,2006 - 2007,713,0.002,0.997002,0.001
v2x_freexp_altinf,2005,2006 - 2007,731,0.008,0.986048,0.006
v2x_freexp_altinf,2005,2006 - 2007,732,0,0.9975,0.0025
v2x_freexp_altinf,2005,2006 - 2007,740,0.001,0.998001,0.001
v2x_freexp_altinf,2005,2006 - 2007,750,0.019,0.949608,0.032
v2x_freexp_altinf,2005,2006 - 2007,760,0.6283333333333333,0.364605,0.019
v2x_freexp_altinf,2005,2006 - 2007,770,0.054,0.925188,0.022
v2x_freexp_altinf,2005,2006 - 2007,771,0.024,0.970144,0.006
v2x_freexp_altinf,2005,2006 - 2007,775,0.004,0.996,0
v2x_freexp_altinf,2005,2006 - 2007,780,0.25175,0.5425436041666667,0.2749166666666667
v2x_freexp_altinf,2005,2006 - 2007,781,0.4242,0.5107346,0.113
v2x_freexp_altinf,2005,2006 - 2007,790,0.591,0.365237,0.107
v2x_freexp_altinf,2005,2006 - 2007,800,0.135,0.5082019166666666,0.4124833333333334
v2x_freexp_altinf,2005,2006 - 2007,811,0.012,0.984048,0.004
v2x_freexp_altinf,2005,2006 - 2007,812,0.001,0.999,0
v2x_freexp_altinf,2005,2006 - 2007,816,0.06016666666666667,0.9266756666666668,0.014
v2x_freexp_altinf,2005,2006 - 2007,820,0.261,0.72422,0.02
v2x_freexp_altinf,2005,2006 - 2007,830,0.01,0.98901,0.001
v2x_freexp_altinf,2005,2006 - 2007,840,0.072,0.8985360000000001,0.03175
v2x_freexp_altinf,2005,2006 - 2007,850,0.044,0.942616,0.014
v2x_freexp_altinf,2005,2006 - 2007,860,0.014,0.965787,0.0205
v2x_freexp_altinf,2005,2006 - 2007,900,0,1,0
v2x_freexp_altinf,2005,2006 - 2007,910,0,0.999,0.001
v2x_freexp_altinf,2005,2006 - 2007,920,0,1,0
v2x_freexp_altinf,2005,2006 - 2007,940,0.105,0.865465,0.033
v2x_freexp_altinf,2005,2006 - 2007,950,0.013,0.981078,0.006
v2x_freexp_altinf,2006,2007 - 2008,2,0.031,0.9595038,0.0098
v2x_freexp_altinf,2006,2007 - 2008,20,0.001,0.999,0
v2x_freexp_altinf,2006,2007 - 2008,40,0.011,0.987022,0.002
v2x_freexp_altinf,2006,2007 - 2008,41,0.1736666666666667,0.7880859047619048,0.04628571428571428
v2x_freexp_altinf,2006,2007 - 2008,42,0.006,0.98903,0.005
v2x_freexp_altinf,2006,2007 - 2008,51,0,0.994,0.006
v2x_freexp_altinf,2006,2007 - 2008,52,0,1,0
v2x_freexp_altinf,2006,2007 - 2008,53,0.001,0.999,0
v2x_freexp_altinf,2006,2007 - 2008,70,0.061,0.89205,0.05
v2x_freexp_altinf,2006,2007 - 2008,90,0.005,0.995,0
v2x_freexp_altinf,2006,2007 - 2008,91,0.02,0.9702,0.01
v2x_freexp_altinf,2006,2007 - 2008,92,0.032,0.96316,0.005
v2x_freexp_altinf,2006,2007 - 2008,93,0.088,0.6080000000000001,0.3333333333333333
v2x_freexp_altinf,2006,2007 - 2008,94,0,0.999,0.001
v2x_freexp_altinf,2006,2007 - 2008,95,0.004,0.994008,0.002
v2x_freexp_altinf,2006,2007 - 2008,100,0.048,0.8896757333333333,0.06546666666666667
v2x_freexp_altinf,2006,2007 - 2008,101,0.15747619047619046,0.7856534523809524,0.0675
v2x_freexp_altinf,2006,2007 - 2008,110,0.029,0.949638,0.022
v2x_freexp_altinf,2006,2007 - 2008,115,0,0.993,0.007
v2x_freexp_altinf,2006,2007 - 2008,130,0.019,0.965304,0.016
v2x_freexp_altinf,2006,2007 - 2008,135,0.007,0.9604296,0.03279999999999999
v2x_freexp_altinf,2006,2007 - 2008,140,0.015,0.960572,0.0248
v2x_freexp_altinf,2006,2007 - 2008,145,0.204,0.701674,0.1185
v2x_freexp_altinf,2006,2007 - 2008,150,0.006,0.982569,0.0115
v2x_freexp_altinf,2006,2007 - 2008,155,0,0.992,0.008
v2x_freexp_altinf,2006,2007 - 2008,160,0.003,0.982045,0.015
v2x_freexp_altinf,2006,2007 - 2008,165,0.001,0.998001,0.001
v2x_freexp_altinf,2006,2007 - 2008,200,0,0.999,0.001
v2x_freexp_altinf,2006,2007 - 2008,205,0,1,0
v2x_freexp_altinf,2006,2007 - 2008,210,0.002,0.996004,0.002
v2x_freexp_altinf,2006,2007 - 2008,211,0,1,0
v2x_freexp_altinf,2006,2007 - 2008,212,0,0.999,0.001
v2x_freexp_altinf,2006,2007 - 2008,220,0,1,0
v2x_freexp_altinf,2006,2007 - 2008,225,0,0.999,0.001
v2x_freexp_altinf,2006,2007 - 2008,230,0,0.999,0.001
v2x_freexp_altinf,2006,2007 - 2008,235,0,1,0
v2x_freexp_altinf,2006,2007 - 2008,260,0,0.9942,0.0058
v2x_freexp_altinf,2006,2007 - 2008,290,0.001,0.9862128,0.0128
v2x_freexp_altinf,2006,2007 - 2008,305,0,1,0
v2x_freexp_altinf,2006,2007 - 2008,310,0.037,0.9339495,0.03016666666666666
v2x_freexp_altinf,2006,2007 - 2008,316,0,1,0
v2x_freexp_altinf,2006,2007 - 2008,317,0.007,0.987042,0.006
v2x_freexp_altinf,2006,2007 - 2008,325,0.002,0.98303,0.015
v2x_freexp_altinf,2006,2007 - 2008,339,0.022,0.952572,0.026
v2x_freexp_altinf,2006,2007 - 2008,340,0.014,0.975154,0.011
v2x_freexp_altinf,2006,2007 - 2008,341,0.16540000000000002,0.7962083999999999,0.046
v2x_freexp_altinf,2006,2007 - 2008,343,0.078,0.8821235000000001,0.04325
v2x_freexp_altinf,2006,2007 - 2008,344,0.004,0.99102,0.005
v2x_freexp_altinf,2006,2007 - 2008,346,0.029,0.9590243333333334,0.01233333333333333
v2x_freexp_altinf,2006,2007 - 2008,349,0,0.999,0.001
v2x_freexp_altinf,2006,2007 - 2008,350,0,1,0
v2x_freexp_altinf,2006,2007 - 2008,352,0.001,0.998001,0.001
v2x_freexp_altinf,2006,2007 - 2008,355,0.003,0.983042,0.014
v2x_freexp_altinf,2006,2007 - 2008,359,0.05,0.9215,0.03
v2x_freexp_altinf,2006,2007 - 2008,360,0.1345,0.8171762499999999,0.05583333333333334
v2x_freexp_altinf,2006,2007 - 2008,365,0.05033333333333333,0.9126296666666668,0.039
v2x_freexp_altinf,2006,2007 - 2008,366,0,1,0
v2x_freexp_altinf,2006,2007 - 2008,367,0.001,0.9955035,0.0035
v2x_freexp_altinf,2006,2007 - 2008,368,0.003,0.997,0
v2x_freexp_altinf,2006,2007 - 2008,369,0.074,0.7864055000000001,0.15075
v2x_freexp_altinf,2006,2007 - 2008,370,0.085,0.8912100000000001,0.026
v2x_freexp_altinf,2006,2007 - 2008,371,0.016,0.97908,0.005
v2x_freexp_altinf,2006,2007 - 2008,372,0.048,0.913784,0.04014285714285715
v2x_freexp_altinf,2006,2007 - 2008,373,0.0385,0.9605385,0.001
v2x_freexp_altinf,2006,2007 - 2008,375,0.003,0.997,0
v2x_freexp_altinf,2006,2007 - 2008,380,0,1,0
v2x_freexp_altinf,2006,2007 - 2008,385,0,1,0
v2x_freexp_altinf,2006,2007 - 2008,390,0,1,0
v2x_freexp_altinf,2006,2007 - 2008,395,0,1,0
v2x_freexp_altinf,2006,2007 - 2008,402,0.002,0.995006,0.003
v2x_freexp_altinf,2006,2007 - 2008,404,0.029,0.96129,0.01
v2x_freexp_altinf,2006,2007 - 2008,411,0.0215,0.9785,0
v2x_freexp_altinf,2006,2007 - 2008,420,0.048,0.916776,0.037
v2x_freexp_altinf,2006,2007 - 2008,432,0,0.998,0.002
v2x_freexp_altinf,2006,2007 - 2008,433,0,1,0
v2x_freexp_altinf,2006,2007 - 2008,434,0.011,0.962297,0.027
v2x_freexp_altinf,2006,2007 - 2008,435,0.379,0.5734935,0.0765
v2x_freexp_altinf,2006,2007 - 2008,436,0.012,0.952926,0.0355
v2x_freexp_altinf,2006,2007 - 2008,437,0.029,0.968087,0.003
v2x_freexp_altinf,2006,2007 - 2008,438,0.027,0.972027,0.001
v2x_freexp_altinf,2006,2007 - 2008,439,0.009,0.991,0
v2x_freexp_altinf,2006,2007 - 2008,450,0.16240000000000002,0.7948824,0.051
v2x_freexp_altinf,2006,2007 - 2008,451,0.011,0.92966,0.06
v2x_freexp_altinf,2006,2007 - 2008,452,0.001,0.999,0
v2x_freexp_altinf,2006,2007 - 2008,461,0.4225333333333333,0.5398488380952381,0.06514285714285714
v2x_freexp_altinf,2006,2007 - 2008,471,0.025,0.975,0
v2x_freexp_altinf,2006,2007 - 2008,475,0.007,0.984063,0.009
v2x_freexp_altinf,2006,2007 - 2008,481,0.01,0.98703,0.003
v2x_freexp_altinf,2006,2007 - 2008,482,0.067,0.925536,0.008
v2x_freexp_altinf,2006,2007 - 2008,483,0.07013333333333333,0.9159186666666668,0.015
v2x_freexp_altinf,2006,2007 - 2008,484,0.008,0.990016,0.002
v2x_freexp_altinf,2006,2007 - 2008,490,0.13133333333333333,0.8452126666666667,0.027
v2x_freexp_altinf,2006,2007 - 2008,500,0.054,0.9245573333333332,0.02266666666666666
v2x_freexp_altinf,2006,2007 - 2008,501,0.025,0.97175,0.00333333333333333
v2x_freexp_altinf,2006,2007 - 2008,510,0.043,0.9460902,0.0114
v2x_freexp_altinf,2006,2007 - 2008,516,0.1373333333333333,0.838512,0.028
v2x_freexp_altinf,2006,2007 - 2008,517,0.044,0.948352,0.008
v2x_freexp_altinf,2006,2007 - 2008,520,0.1525,0.788175,0.07
v2x_freexp_altinf,2006,2007 - 2008,522,0.016,0.98072,0.00333333333333333
v2x_freexp_altinf,2006,2007 - 2008,530,0.034,0.6370033999999999,0.3405761904761906
v2x_freexp_altinf,2006,2007 - 2008,531,0.004,0.98604,0.01
v2x_freexp_altinf,2006,2007 - 2008,540,0.024,0.973072,0.003
v2x_freexp_altinf,2006,2007 - 2008,541,0.004,0.996,0
v2x_freexp_altinf,2006,2007 - 2008,551,0.0245,0.9608675,0.015
v2x_freexp_altinf,2006,2007 - 2008,552,0.039,0.8836394999999999,0.0805
v2x_freexp_altinf,2006,2007 - 2008,553,0.038,0.954304,0.008
v2x_freexp_altinf,2006,2007 - 2008,560,0,0.997,0.003
v2x_freexp_altinf,2006,2007 - 2008,565,0.001,0.996003,0.003
v2x_freexp_altinf,2006,2007 - 2008,570,0.009,0.985054,0.006
v2x_freexp_altinf,2006,2007 - 2008,571,0.001,0.998001,0.001
v2x_freexp_altinf,2006,2007 - 2008,572,0.02933333333333333,0.9643573333333334,0.0065
v2x_freexp_altinf,2006,2007 - 2008,580,0.025,0.93795,0.038
v2x_freexp_altinf,2006,2007 - 2008,581,0.035,0.956315,0.009
v2x_freexp_altinf,2006,2007 - 2008,590,0.001,0.998001,0.001
v2x_freexp_altinf,2006,2007 - 2008,600,0.03066666666666666,0.9635173333333332,0.006
v2x_freexp_altinf,2006,2007 - 2008,615,0.026,0.973026,0.001
v2x_freexp_altinf,2006,2007 - 2008,616,0.018,0.981018,0.001
v2x_freexp_altinf,2006,2007 - 2008,620,0,1,0
v2x_freexp_altinf,2006,2007 - 2008,625,0.0552,0.901103,0.04625
v2x_freexp_altinf,2006,2007 - 2008,630,0.227125,0.672658875,0.12966666666666665
v2x_freexp_altinf,2006,2007 - 2008,640,0.048,0.938672,0.014
v2x_freexp_altinf,2006,2007 - 2008,645,0.204,0.7550060000000001,0.0515
v2x_freexp_altinf,2006,2007 - 2008,651,0.0946,0.8854812,0.022
v2x_freexp_altinf,2006,2007 - 2008,652,0.01828571428571428,0.9787691428571428,0.003
v2x_freexp_altinf,2006,2007 - 2008,660,0.34728571428571425,0.6373755000000001,0.0235
v2x_freexp_altinf,2006,2007 - 2008,663,0.058,0.940116,0.002
v2x_freexp_altinf,2006,2007 - 2008,666,0.008,0.9773184,0.0148
v2x_freexp_altinf,2006,2007 - 2008,670,0.0155,0.980562,0.004
v2x_freexp_altinf,2006,2007 - 2008,678,0.015,0.98106,0.004
v2x_freexp_altinf,2006,2007 - 2008,690,0.013,0.978117,0.009
v2x_freexp_altinf,2006,2007 - 2008,694,0.002,0.997002,0.001
v2x_freexp_altinf,2006,2007 - 2008,696,0.10033333333333332,0.8775348666666667,0.0246
v2x_freexp_altinf,2006,2007 - 2008,698,0.014,0.982056,0.004
v2x_freexp_altinf,2006,2007 - 2008,700,0.102,0.880938,0.019
v2x_freexp_altinf,2006,2007 - 2008,701,0.00848333333333333,0.9885421166666668,0.003
v2x_freexp_altinf,2006,2007 - 2008,702,0.052,0.928724,0.020333333333333332
v2x_freexp_altinf,2006,2007 - 2008,703,0.132,0.8324119999999999,0.041
v2x_freexp_altinf,2006,2007 - 2008,704,0.036,0.947371,0.01725
v2x_freexp_altinf,2006,2007 - 2008,705,0.025,0.97305,0.002
v2x_freexp_altinf,2006,2007 - 2008,710,0.0425,0.7567441666666667,0.2096666666666667
v2x_freexp_altinf,2006,2007 - 2008,712,0.001,0.986013,0.013
v2x_freexp_altinf,2006,2007 - 2008,713,0.005,0.990025,0.005
v2x_freexp_altinf,2006,2007 - 2008,731,0.004,0.992016,0.004
v2x_freexp_altinf,2006,2007 - 2008,732,0,1,0
v2x_freexp_altinf,2006,2007 - 2008,740,0,1,0
v2x_freexp_altinf,2006,2007 - 2008,750,0.015,0.9649716666666668,0.020333333333333332
v2x_freexp_altinf,2006,2007 - 2008,760,0.82,0.17586000000000004,0.023
v2x_freexp_altinf,2006,2007 - 2008,770,0.077,0.914693,0.009
v2x_freexp_altinf,2006,2007 - 2008,771,0.15833333333333335,0.4819162896825397,0.42742619047619046
v2x_freexp_altinf,2006,2007 - 2008,775,0.008,0.992,0
v2x_freexp_altinf,2006,2007 - 2008,780,0.19363333333333332,0.3391443805555556,0.5794166666666666
v2x_freexp_altinf,2006,2007 - 2008,781,0.239,0.6800803333333333,0.10633333333333334
v2x_freexp_altinf,2006,2007 - 2008,790,0.484,0.401448,0.222
v2x_freexp_altinf,2006,2007 - 2008,800,0.4035,0.3610813333333333,0.39466666666666667
v2x_freexp_altinf,2006,2007 - 2008,811,0.002,0.99301,0.005
v2x_freexp_altinf,2006,2007 - 2008,812,0.015,0.985,0
v2x_freexp_altinf,2006,2007 - 2008,816,0.0425,0.951755,0.006
v2x_freexp_altinf,2006,2007 - 2008,820,0.146,0.8343579999999999,0.023
v2x_freexp_altinf,2006,2007 - 2008,830,0.14348333333333335,0.8360173677777777,0.02393333333333333
v2x_freexp_altinf,2006,2007 - 2008,840,0.024,0.9567588571428572,0.01971428571428571
v2x_freexp_altinf,2006,2007 - 2008,850,0.012,0.977132,0.011
v2x_freexp_altinf,2006,2007 - 2008,860,0.013,0.965286,0.022
v2x_freexp_altinf,2006,2007 - 2008,900,0,1,0
v2x_freexp_altinf,2006,2007 - 2008,910,0.001,0.999,0
v2x_freexp_altinf,2006,2007 - 2008,920,0,1,0
v2x_freexp_altinf,2006,2007 - 2008,940,0.026,0.96913,0.005
v2x_freexp_altinf,2006,2007 - 2008,950,0.11666666666666664,0.7711526767676767,0.1269969696969697
v2x_freexp_altinf,2007,2008 - 2009,2,0.007,0.990021,0.003
v2x_freexp_altinf,2007,2008 - 2009,20,0.001,0.995004,0.004
v2x_freexp_altinf,2007,2008 - 2009,40,0.012,0.986024,0.002
v2x_freexp_altinf,2007,2008 - 2009,41,0.09883333333333331,0.8615153333333333,0.044
v2x_freexp_altinf,2007,2008 - 2009,42,0.002,0.994008,0.004
v2x_freexp_altinf,2007,2008 - 2009,51,0,0.995,0.005
v2x_freexp_altinf,2007,2008 - 2009,52,0.001,0.999,0
v2x_freexp_altinf,2007,2008 - 2009,53,0,0.999,0.001
v2x_freexp_altinf,2007,2008 - 2009,70,0.1094,0.7859544999999999,0.11750000000000002
v2x_freexp_altinf,2007,2008 - 2009,90,0.02675,0.9674105,0.006
v2x_freexp_altinf,2007,2008 - 2009,91,0.0092,0.9828736,0.008
v2x_freexp_altinf,2007,2008 - 2009,92,0.009,0.987036,0.004
v2x_freexp_altinf,2007,2008 - 2009,93,0.22866666666666663,0.5461039999999999,0.292
v2x_freexp_altinf,2007,2008 - 2009,94,0,0.997,0.003
v2x_freexp_altinf,2007,2008 - 2009,95,0.002,0.994008,0.004
v2x_freexp_altinf,2007,2008 - 2009,100,0.03825,0.92039475,0.043
v2x_freexp_altinf,2007,2008 - 2009,101,0.144,0.820048,0.042
v2x_freexp_altinf,2007,2008 - 2009,110,0.007,0.988035,0.005
v2x_freexp_altinf,2007,2008 - 2009,115,0,0.999,0.001
v2x_freexp_altinf,2007,2008 - 2009,130,0.07952380952380952,0.8742989682539682,0.05016666666666666
v2x_freexp_altinf,2007,2008 - 2009,135,0.006,0.962192,0.032
v2x_freexp_altinf,2007,2008 - 2009,140,0.003,0.98703,0.01
v2x_freexp_altinf,2007,2008 - 2009,145,0.104,0.818048,0.08699999999999998
