outcome,from_year,for_years,gwcode,p_up,p_same,p_down
v2x_freexp_altinf,2005,2006 - 2007,530,0.0495,0.6580232291666668,0.3077083333333333
v2x_freexp_altinf,2005,2006 - 2007,531,0.04783333333333334,0.9521666666666666,0
v2x_freexp_altinf,2005,2006 - 2007,540,0.27358333333333335,0.7144307916666668,0.0165
v2x_freexp_altinf,2005,2006 - 2007,541,0.046,0.937782,0.017
v2x_freexp_altinf,2005,2006 - 2007,551,0.066,0.8695539999999999,0.069
v2x_freexp_altinf,2005,2006 - 2007,552,0.2215,0.63330975,0.18649999999999997
v2x_freexp_altinf,2005,2006 - 2007,553,0.10679166666666667,0.87355775,0.022
v2x_freexp_altinf,2005,2006 - 2007,560,0.004,0.964626,0.0315
v2x_freexp_altinf,2005,2006 - 2007,565,0.001,0.9965025,0.0025
v2x_freexp_altinf,2005,2006 - 2007,570,0.0345,0.94860375,0.0175
v2x_freexp_altinf,2005,2006 - 2007,571,0.002,0.997501,5e-4
v2x_freexp_altinf,2005,2006 - 2007,572,0.041,0.9502091666666668,0.00916666666666666
v2x_freexp_altinf,2005,2006 - 2007,580,0.1,0.85365,0.0515
v2x_freexp_altinf,2005,2006 - 2007,581,0.057,0.926969,0.017
v2x_freexp_altinf,2005,2006 - 2007,590,0.0065,0.99200975,0.0015
v2x_freexp_altinf,2005,2006 - 2007,600,0.1435,0.8470785000000001,0.011
v2x_freexp_altinf,2005,2006 - 2007,615,0.058,0.935406,0.007
v2x_freexp_altinf,2005,2006 - 2007,616,0.03216666666666667,0.9557354166666668,0.0125
v2x_freexp_altinf,2005,2006 - 2007,620,0.001,0.999,0
v2x_freexp_altinf,2005,2006 - 2007,625,0.53625,0.4128920833333333,0.10966666666666668
v2x_freexp_altinf,2005,2006 - 2007,630,0.33130000000000004,0.419442075,0.37275
v2x_freexp_altinf,2005,2006 - 2007,640,0.1805,0.77237875,0.0575
v2x_freexp_altinf,2005,2006 - 2007,645,0.51425,0.448104375,0.0775
v2x_freexp_altinf,2005,2006 - 2007,651,0.1363333333333333,0.8511435,0.0145
v2x_freexp_altinf,2005,2006 - 2007,652,0.030125,0.9674503125,0.0025
v2x_freexp_altinf,2005,2006 - 2007,660,0.3524,0.6223435999999999,0.039
v2x_freexp_altinf,2005,2006 - 2007,663,0.026,0.968156,0.006
v2x_freexp_altinf,2005,2006 - 2007,666,0.004,0.994506,0.0015
v2x_freexp_altinf,2005,2006 - 2007,670,0.06483333333333333,0.9230095,0.013
v2x_freexp_altinf,2005,2006 - 2007,678,0.0485,0.94912125,0.0025
v2x_freexp_altinf,2005,2006 - 2007,690,0.025,0.9657375,0.0095
v2x_freexp_altinf,2005,2006 - 2007,694,0.01,0.98505,0.005
v2x_freexp_altinf,2005,2006 - 2007,696,0.065,0.928455,0.007
v2x_freexp_altinf,2005,2006 - 2007,698,0.0335,0.93992125,0.0275
v2x_freexp_altinf,2005,2006 - 2007,700,0.2283,0.711314475,0.07825
v2x_freexp_altinf,2005,2006 - 2007,701,0.018,0.982,0
v2x_freexp_altinf,2005,2006 - 2007,702,0.1505,0.3989110416666666,0.5304166666666668
v2x_freexp_altinf,2005,2006 - 2007,703,0.36996428571428575,0.5364754107142857,0.1485
v2x_freexp_altinf,2005,2006 - 2007,704,0.0565,0.9435,0
v2x_freexp_altinf,2005,2006 - 2007,705,0.101,0.857646,0.046
v2x_freexp_altinf,2005,2006 - 2007,710,0.2596742424242424,0.3575773409090909,0.517
v2x_freexp_altinf,2005,2006 - 2007,712,0.0115,0.96891534375,0.0198125
v2x_freexp_altinf,2005,2006 - 2007,713,0.01509999999999999,0.9809604,0.004
v2x_freexp_altinf,2005,2006 - 2007,731,0.015,0.985,0
v2x_freexp_altinf,2005,2006 - 2007,732,0,0.9915,0.0085
v2x_freexp_altinf,2005,2006 - 2007,740,0.005,0.98306,0.012
v2x_freexp_altinf,2005,2006 - 2007,750,0.0325,0.92347875,0.0455
v2x_freexp_altinf,2005,2006 - 2007,760,0.804,0.19075699999999995,0.02675
v2x_freexp_altinf,2005,2006 - 2007,770,0.0545,0.9256445,0.021
v2x_freexp_altinf,2005,2006 - 2007,771,0.0405,0.3932350833333334,0.5901666666666666
v2x_freexp_altinf,2005,2006 - 2007,775,0.0095,0.99000475,5e-4
v2x_freexp_altinf,2005,2006 - 2007,780,0.25975,0.5314995,0.282
v2x_freexp_altinf,2005,2006 - 2007,781,0.5126666666666666,0.40655783333333334,0.16575
v2x_freexp_altinf,2005,2006 - 2007,790,0.5640833333333333,0.3709650833333334,0.149
v2x_freexp_altinf,2005,2006 - 2007,800,0.16875,0.32335625,0.611
v2x_freexp_altinf,2005,2006 - 2007,811,0.0405,0.95038475,0.0095
v2x_freexp_altinf,2005,2006 - 2007,812,0.0125,0.9875,0
v2x_freexp_altinf,2005,2006 - 2007,816,0.071,0.9090265,0.0215
v2x_freexp_altinf,2005,2006 - 2007,820,0.3408333333333334,0.6300315,0.0442
v2x_freexp_altinf,2005,2006 - 2007,830,0.04866666666666666,0.950382,0.001
v2x_freexp_altinf,2005,2006 - 2007,840,0.1019,0.8657684,0.036
v2x_freexp_altinf,2005,2006 - 2007,850,0.057,0.925083,0.019
v2x_freexp_altinf,2005,2006 - 2007,860,0.028,0.9470925,0.025625
v2x_freexp_altinf,2005,2006 - 2007,900,0,1,0
v2x_freexp_altinf,2005,2006 - 2007,910,0.003,0.995006,0.002
v2x_freexp_altinf,2005,2006 - 2007,920,0,1,0
v2x_freexp_altinf,2005,2006 - 2007,940,0.1515,0.80734775,0.0485
v2x_freexp_altinf,2005,2006 - 2007,950,0.0195,0.5243468875,0.46522499999999994
v2x_freexp_altinf,2006,2007 - 2008,2,0,0.999,0.001
v2x_freexp_altinf,2006,2007 - 2008,20,0.002,0.998,0
v2x_freexp_altinf,2006,2007 - 2008,40,0.008,0.992,0
v2x_freexp_altinf,2006,2007 - 2008,41,0.4245,0.5392435000000001,0.063
v2x_freexp_altinf,2006,2007 - 2008,42,0.01,0.976635,0.0135
v2x_freexp_altinf,2006,2007 - 2008,51,0,0.999,0.001
v2x_freexp_altinf,2006,2007 - 2008,52,0.001,0.999,0
v2x_freexp_altinf,2006,2007 - 2008,53,0.002,0.993509,0.0045
v2x_freexp_altinf,2006,2007 - 2008,70,0.088,0.820344,0.1005
v2x_freexp_altinf,2006,2007 - 2008,90,0.021,0.968231,0.011
v2x_freexp_altinf,2006,2007 - 2008,91,0.0505,0.9295605,0.021
v2x_freexp_altinf,2006,2007 - 2008,92,0.0395,0.9249615,0.037
v2x_freexp_altinf,2006,2007 - 2008,93,0.1345,0.520381875,0.39875
v2x_freexp_altinf,2006,2007 - 2008,94,0,0.989,0.011
v2x_freexp_altinf,2006,2007 - 2008,95,0.003,0.9835405,0.0135
v2x_freexp_altinf,2006,2007 - 2008,100,0.0555,0.7881852500000001,0.1655
v2x_freexp_altinf,2006,2007 - 2008,101,0.147,0.7716806666666666,0.09533333333333334
v2x_freexp_altinf,2006,2007 - 2008,110,0.16675,0.8045028750000001,0.0345
v2x_freexp_altinf,2006,2007 - 2008,115,0.0015,0.99101125,0.0075
v2x_freexp_altinf,2006,2007 - 2008,130,0.034,0.908523,0.0595
v2x_freexp_altinf,2006,2007 - 2008,135,0.01866666666666666,0.9263786666666666,0.056
v2x_freexp_altinf,2006,2007 - 2008,140,0.0675,0.88447625,0.0515
v2x_freexp_altinf,2006,2007 - 2008,145,0.227,0.6506083333333333,0.15833333333333333
v2x_freexp_altinf,2006,2007 - 2008,150,0.018,0.956468,0.026
v2x_freexp_altinf,2006,2007 - 2008,155,0.0015,0.99101125,0.0075
v2x_freexp_altinf,2006,2007 - 2008,160,0.033,0.9094635,0.0595
v2x_freexp_altinf,2006,2007 - 2008,165,0,0.9965,0.0035
v2x_freexp_altinf,2006,2007 - 2008,200,0,0.9975,0.0025
v2x_freexp_altinf,2006,2007 - 2008,205,0,1,0
v2x_freexp_altinf,2006,2007 - 2008,210,0,0.998,0.002
v2x_freexp_altinf,2006,2007 - 2008,211,0,1,0
v2x_freexp_altinf,2006,2007 - 2008,212,0,1,0
v2x_freexp_altinf,2006,2007 - 2008,220,0,1,0
v2x_freexp_altinf,2006,2007 - 2008,225,0,1,0
v2x_freexp_altinf,2006,2007 - 2008,230,0,1,0
v2x_freexp_altinf,2006,2007 - 2008,235,0,0.992,0.008
v2x_freexp_altinf,2006,2007 - 2008,260,0,1,0
v2x_freexp_altinf,2006,2007 - 2008,290,0.0015,0.98402175,0.0145
v2x_freexp_altinf,2006,2007 - 2008,305,0,1,0
v2x_freexp_altinf,2006,2007 - 2008,310,0.044,0.9224205,0.035125
v2x_freexp_altinf,2006,2007 - 2008,316,0,0.986,0.014
v2x_freexp_altinf,2006,2007 - 2008,317,0.015125,0.97108675,0.014
v2x_freexp_altinf,2006,2007 - 2008,325,0.001,0.980019,0.019
v2x_freexp_altinf,2006,2007 - 2008,339,0.02766666666666667,0.9407325,0.0325
v2x_freexp_altinf,2006,2007 - 2008,340,0.062875,0.85653225,0.086
v2x_freexp_altinf,2006,2007 - 2008,341,0.324,0.5994993333333333,0.11316666666666668
v2x_freexp_altinf,2006,2007 - 2008,343,0.1835,0.778941,0.046
v2x_freexp_altinf,2006,2007 - 2008,344,0.0145,0.96628275,0.0195
v2x_freexp_altinf,2006,2007 - 2008,346,0.05775,0.922933875,0.0205
v2x_freexp_altinf,2006,2007 - 2008,349,0.002,0.996004,0.002
v2x_freexp_altinf,2006,2007 - 2008,350,0,0.999,0.001
v2x_freexp_altinf,2006,2007 - 2008,352,0.0085,0.9880297500000002,0.0035
v2x_freexp_altinf,2006,2007 - 2008,355,0.004,0.9451328571428572,0.05107142857142856
v2x_freexp_altinf,2006,2007 - 2008,359,0.063,0.8373656666666667,0.10633333333333336
v2x_freexp_altinf,2006,2007 - 2008,360,0.1105,0.8306818125,0.066125
v2x_freexp_altinf,2006,2007 - 2008,365,0.0595,0.8172945,0.131
v2x_freexp_altinf,2006,2007 - 2008,366,0,1,0
v2x_freexp_altinf,2006,2007 - 2008,367,0.005,0.9905225,0.0045
v2x_freexp_altinf,2006,2007 - 2008,368,0,0.999,0.001
v2x_freexp_altinf,2006,2007 - 2008,369,0.3790238095238096,0.5081655158730158,0.1816666666666667
v2x_freexp_altinf,2006,2007 - 2008,370,0.1125,0.82005,0.076
v2x_freexp_altinf,2006,2007 - 2008,371,0.0245,0.48433575000000006,0.5035
v2x_freexp_altinf,2006,2007 - 2008,372,0.1085,0.845142,0.052
v2x_freexp_altinf,2006,2007 - 2008,373,0.0559,0.8161744500000001,0.1355
v2x_freexp_altinf,2006,2007 - 2008,375,0,0.999,0.001
v2x_freexp_altinf,2006,2007 - 2008,380,0,0.9975,0.0025
v2x_freexp_altinf,2006,2007 - 2008,385,0,1,0
v2x_freexp_altinf,2006,2007 - 2008,390,0,0.9995,5e-4
v2x_freexp_altinf,2006,2007 - 2008,395,0,1,0
v2x_freexp_altinf,2006,2007 - 2008,402,0.0025,0.9925125,0.005
v2x_freexp_altinf,2006,2007 - 2008,404,0.053,0.9427385,0.0045
v2x_freexp_altinf,2006,2007 - 2008,411,0.02975,0.967824375,0.0025
v2x_freexp_altinf,2006,2007 - 2008,420,0.0585,0.92973125,0.0125
v2x_freexp_altinf,2006,2007 - 2008,432,0.0055,0.9895275,0.005
v2x_freexp_altinf,2006,2007 - 2008,433,0.002,0.995505,0.0025
v2x_freexp_altinf,2006,2007 - 2008,434,0.0255,0.4525879630952381,0.5355690476190477
v2x_freexp_altinf,2006,2007 - 2008,435,0.5815,0.379998,0.092
v2x_freexp_altinf,2006,2007 - 2008,436,0.0215,0.9430783,0.0362
v2x_freexp_altinf,2006,2007 - 2008,437,0.0455,0.7001257500000001,0.2665
v2x_freexp_altinf,2006,2007 - 2008,438,0.10366666666666666,0.8905071666666667,0.0065
v2x_freexp_altinf,2006,2007 - 2008,439,0.0205,0.97509225,0.0045
v2x_freexp_altinf,2006,2007 - 2008,450,0.2065,0.7450965,0.061
v2x_freexp_altinf,2006,2007 - 2008,451,0.0445,0.945945,0.01
v2x_freexp_altinf,2006,2007 - 2008,452,0.008,0.98208,0.01
v2x_freexp_altinf,2006,2007 - 2008,461,0.551,0.423856,0.056
v2x_freexp_altinf,2006,2007 - 2008,471,0.0345,0.961638,0.004
v2x_freexp_altinf,2006,2007 - 2008,475,0.0175,0.97218375,0.0105
v2x_freexp_altinf,2006,2007 - 2008,481,0.0235,0.96624675,0.0105
v2x_freexp_altinf,2006,2007 - 2008,482,0.0735,0.91677175,0.0105
v2x_freexp_altinf,2006,2007 - 2008,483,0.1,0.8721,0.031
v2x_freexp_altinf,2006,2007 - 2008,484,0.1005,0.8914044999999999,0.009
v2x_freexp_altinf,2006,2007 - 2008,490,0.384,0.59906,0.0275
v2x_freexp_altinf,2006,2007 - 2008,500,0.0875,0.8866078125,0.028375
v2x_freexp_altinf,2006,2007 - 2008,501,0.034,0.959721,0.0065
v2x_freexp_altinf,2006,2007 - 2008,510,0.10675,0.870472125,0.0255
v2x_freexp_altinf,2006,2007 - 2008,516,0.203125,0.7669921875,0.0375
v2x_freexp_altinf,2006,2007 - 2008,517,0.0625,0.92390625,0.0145
v2x_freexp_altinf,2006,2007 - 2008,520,0.86575,0.12921562499999997,0.0375
v2x_freexp_altinf,2006,2007 - 2008,522,0.0325,0.961695,0.006
v2x_freexp_altinf,2006,2007 - 2008,530,0.10475,0.49417800000000006,0.448
v2x_freexp_altinf,2006,2007 - 2008,531,0.01125,0.98875,0
v2x_freexp_altinf,2006,2007 - 2008,540,0.125375,0.8698145625,0.0055
v2x_freexp_altinf,2006,2007 - 2008,541,0.011,0.9865275,0.0025
v2x_freexp_altinf,2006,2007 - 2008,551,0.043,0.923505,0.035
v2x_freexp_altinf,2006,2007 - 2008,552,0.091,0.826281,0.091
v2x_freexp_altinf,2006,2007 - 2008,553,0.0495,0.928400875,0.02325
v2x_freexp_altinf,2006,2007 - 2008,560,0.001,0.9845145,0.0145
v2x_freexp_altinf,2006,2007 - 2008,565,0,0.9995,5e-4
v2x_freexp_altinf,2006,2007 - 2008,570,0.018,0.97709,0.005
v2x_freexp_altinf,2006,2007 - 2008,571,0.002,0.997002,0.001
v2x_freexp_altinf,2006,2007 - 2008,572,0.0285,0.9604896666666668,0.01133333333333333
v2x_freexp_altinf,2006,2007 - 2008,580,0.07233333333333333,0.8715428333333333,0.0605
v2x_freexp_altinf,2006,2007 - 2008,581,0.0675,0.90965375,0.0245
v2x_freexp_altinf,2006,2007 - 2008,590,0.002,0.997002,0.001
v2x_freexp_altinf,2006,2007 - 2008,600,0.0805,0.91444275,0.0055
v2x_freexp_altinf,2006,2007 - 2008,615,0.0415,0.9556245,0.003
v2x_freexp_altinf,2006,2007 - 2008,616,0.025,0.96525,0.01
v2x_freexp_altinf,2006,2007 - 2008,620,0.003,0.997,0
v2x_freexp_altinf,2006,2007 - 2008,625,0.254125,0.7097000625000001,0.0485
v2x_freexp_altinf,2006,2007 - 2008,630,0.204,0.319594,0.5985
v2x_freexp_altinf,2006,2007 - 2008,640,0.101,0.3888924166666666,0.5674166666666668
v2x_freexp_altinf,2006,2007 - 2008,645,0.24716666666666665,0.7061576666666667,0.062
v2x_freexp_altinf,2006,2007 - 2008,651,0.0665,0.9213645,0.013
v2x_freexp_altinf,2006,2007 - 2008,652,0.0265,0.96717225,0.0065
v2x_freexp_altinf,2006,2007 - 2008,660,0.43875,0.5460962500000001,0.027
v2x_freexp_altinf,2006,2007 - 2008,663,0.054,0.943162,0.003
v2x_freexp_altinf,2006,2007 - 2008,666,0.01375,0.982305,0.004
v2x_freexp_altinf,2006,2007 - 2008,670,0.044,0.92254,0.035
v2x_freexp_altinf,2006,2007 - 2008,678,0.054,0.939378,0.007
v2x_freexp_altinf,2006,2007 - 2008,690,0.0385,0.94851975,0.0135
v2x_freexp_altinf,2006,2007 - 2008,694,0.008,0.98704,0.005
v2x_freexp_altinf,2006,2007 - 2008,696,0.124,0.85848,0.02
v2x_freexp_altinf,2006,2007 - 2008,698,0.026,0.964747,0.0095
v2x_freexp_altinf,2006,2007 - 2008,700,0.1406666666666667,0.8306530833333332,0.033375
v2x_freexp_altinf,2006,2007 - 2008,701,0.017,0.983,0
v2x_freexp_altinf,2006,2007 - 2008,702,0.098,0.695442,0.229
v2x_freexp_altinf,2006,2007 - 2008,703,0.5612999999999999,0.22746595000000003,0.4815
v2x_freexp_altinf,2006,2007 - 2008,704,0.0355,0.9645,0
v2x_freexp_altinf,2006,2007 - 2008,705,0.05004166666666667,0.9129099583333332,0.039
v2x_freexp_altinf,2006,2007 - 2008,710,0.138,0.643914,0.253
v2x_freexp_altinf,2006,2007 - 2008,712,0.002,0.98303,0.015
v2x_freexp_altinf,2006,2007 - 2008,713,0.008,0.988032,0.004
v2x_freexp_altinf,2006,2007 - 2008,731,0.00725,0.99275,0
v2x_freexp_altinf,2006,2007 - 2008,732,0,0.998,0.002
v2x_freexp_altinf,2006,2007 - 2008,740,5e-4,0.9965015,0.003
v2x_freexp_altinf,2006,2007 - 2008,750,0.021,0.9510985,0.0285
v2x_freexp_altinf,2006,2007 - 2008,760,0.8635,0.13165424999999997,0.0355
v2x_freexp_altinf,2006,2007 - 2008,770,0.088,0.902424,0.0105
v2x_freexp_altinf,2006,2007 - 2008,771,0.165875,0.37737205208333335,0.5475833333333333
v2x_freexp_altinf,2006,2007 - 2008,775,0.01,0.989505,5e-4
v2x_freexp_altinf,2006,2007 - 2008,780,0.199,0.31959899999999997,0.601
v2x_freexp_altinf,2006,2007 - 2008,781,0.665,0.30568749999999995,0.0875
v2x_freexp_altinf,2006,2007 - 2008,790,0.541,0.32221799999999995,0.298
v2x_freexp_altinf,2006,2007 - 2008,800,0.4295,0.308212625,0.45975
v2x_freexp_altinf,2006,2007 - 2008,811,0.015,0.9805675,0.0045
v2x_freexp_altinf,2006,2007 - 2008,812,0.028,0.972,0
v2x_freexp_altinf,2006,2007 - 2008,816,0.046375,0.936817359375,0.017625
v2x_freexp_altinf,2006,2007 - 2008,820,0.154,0.826542,0.023
v2x_freexp_altinf,2006,2007 - 2008,830,0.17529999999999998,0.8049071999999999,0.024
v2x_freexp_altinf,2006,2007 - 2008,840,0.05,0.925775,0.0255
v2x_freexp_altinf,2006,2007 - 2008,850,0.0495,0.94051975,0.0105
v2x_freexp_altinf,2006,2007 - 2008,860,0.019,0.95279625,0.02875
v2x_freexp_altinf,2006,2007 - 2008,900,0,1,0
v2x_freexp_altinf,2006,2007 - 2008,910,5e-4,0.99900025,5e-4
v2x_freexp_altinf,2006,2007 - 2008,920,0,1,0
v2x_freexp_altinf,2006,2007 - 2008,940,0.069,0.9081905,0.0245
v2x_freexp_altinf,2006,2007 - 2008,950,0.21875,0.62080078125,0.205375
v2x_freexp_altinf,2007,2008 - 2009,2,0,0.9995,5e-4
v2x_freexp_altinf,2007,2008 - 2009,20,0.001,0.998001,0.001
v2x_freexp_altinf,2007,2008 - 2009,40,0.02625,0.97277625,0.001
v2x_freexp_altinf,2007,2008 - 2009,41,0.4925,0.4731168750000001,0.06775
v2x_freexp_altinf,2007,2008 - 2009,42,0.002,0.98303,0.015
v2x_freexp_altinf,2007,2008 - 2009,51,5e-4,0.9865065,0.013
v2x_freexp_altinf,2007,2008 - 2009,52,5e-4,0.9995,0
v2x_freexp_altinf,2007,2008 - 2009,53,0.001,0.998001,0.001
v2x_freexp_altinf,2007,2008 - 2009,70,0.106,0.7919722499999999,0.114125
v2x_freexp_altinf,2007,2008 - 2009,90,0.0296,0.94662520000000006,0.0245
v2x_freexp_altinf,2007,2008 - 2009,91,0.0235,0.41550075,0.5745
v2x_freexp_altinf,2007,2008 - 2009,92,0.0135,0.9545374,0.0324
v2x_freexp_altinf,2007,2008 - 2009,93,0.2925,0.431575,0.39
v2x_freexp_altinf,2007,2008 - 2009,94,0,0.9955,0.0045
v2x_freexp_altinf,2007,2008 - 2009,95,0.0085,0.98406375,0.0075
v2x_freexp_altinf,2007,2008 - 2009,100,0.068,0.8383339999999999,0.1005
