outcome,from_year,for_years,gwcode,p_up,p_same,p_down
v2x_freexp_altinf,2005,2006 - 2007,2,0,0.999,0.001
v2x_freexp_altinf,2005,2006 - 2007,20,0.0015,0.99800075,5e-4
v2x_freexp_altinf,2005,2006 - 2007,40,0.009,0.991,0
v2x_freexp_altinf,2005,2006 - 2007,41,0.562,0.412158,0.059
v2x_freexp_altinf,2005,2006 - 2007,42,0.0135,0.97910125,0.0075
v2x_freexp_altinf,2005,2006 - 2007,51,5e-4,0.98400775,0.0155
v2x_freexp_altinf,2005,2006 - 2007,52,0,0.9915,0.0085
v2x_freexp_altinf,2005,2006 - 2007,53,0.003,0.9895225,0.0075
v2x_freexp_altinf,2005,2006 - 2007,70,0.017,0.9284435,0.0555
v2x_freexp_altinf,2005,2006 - 2007,90,0.0205,0.9667665,0.013
v2x_freexp_altinf,2005,2006 - 2007,91,0.0315,0.9617205,0.007
v2x_freexp_altinf,2005,2006 - 2007,92,0.0325,0.96121125,0.0065
v2x_freexp_altinf,2005,2006 - 2007,93,0.015,0.4688435833333333,0.5240166666666667
v2x_freexp_altinf,2005,2006 - 2007,94,0,1,0
v2x_freexp_altinf,2005,2006 - 2007,95,0.0095,0.977375875,0.01325
v2x_freexp_altinf,2005,2006 - 2007,100,0.0605,0.813607,0.134
v2x_freexp_altinf,2005,2006 - 2007,101,0.237,0.60830175,0.20275
v2x_freexp_altinf,2005,2006 - 2007,110,0.1486666666666667,0.8428199999999999,0.01
v2x_freexp_altinf,2005,2006 - 2007,115,0.005,0.9845525,0.0105
v2x_freexp_altinf,2005,2006 - 2007,130,0.0425,0.94218,0.016
v2x_freexp_altinf,2005,2006 - 2007,135,0.004,0.98853,0.0075
v2x_freexp_altinf,2005,2006 - 2007,140,0.012,0.904514,0.0845
v2x_freexp_altinf,2005,2006 - 2007,145,0.2205,0.75650475,0.0295
v2x_freexp_altinf,2005,2006 - 2007,150,0.0265,0.940401,0.034
v2x_freexp_altinf,2005,2006 - 2007,155,0.0055,0.97461,0.02
v2x_freexp_altinf,2005,2006 - 2007,160,0.021,0.8438979999999999,0.138
v2x_freexp_altinf,2005,2006 - 2007,165,0,0.998,0.002
v2x_freexp_altinf,2005,2006 - 2007,200,0,0.9975,0.0025
v2x_freexp_altinf,2005,2006 - 2007,205,0,1,0
v2x_freexp_altinf,2005,2006 - 2007,210,0,0.9995,5e-4
v2x_freexp_altinf,2005,2006 - 2007,211,0,1,0
v2x_freexp_altinf,2005,2006 - 2007,212,0,1,0
v2x_freexp_altinf,2005,2006 - 2007,220,0,0.9995,5e-4
v2x_freexp_altinf,2005,2006 - 2007,225,0,1,0
v2x_freexp_altinf,2005,2006 - 2007,230,0,0.999,0.001
v2x_freexp_altinf,2005,2006 - 2007,235,0,0.981,0.019
v2x_freexp_altinf,2005,2006 - 2007,260,0,0.986,0.014
v2x_freexp_altinf,2005,2006 - 2007,290,0,0.9535,0.0465
v2x_freexp_altinf,2005,2006 - 2007,305,0,1,0
v2x_freexp_altinf,2005,2006 - 2007,310,0.001,0.997002,0.002
v2x_freexp_altinf,2005,2006 - 2007,316,0,0.999,0.001
v2x_freexp_altinf,2005,2006 - 2007,317,0.001,0.99300600000000006,0.006
v2x_freexp_altinf,2005,2006 - 2007,325,0.001,0.9885105,0.0105
v2x_freexp_altinf,2005,2006 - 2007,339,0.0665,0.88915875,0.0475
v2x_freexp_altinf,2005,2006 - 2007,343,0.1645,0.797067,0.046
v2x_freexp_altinf,2005,2006 - 2007,344,0.035,0.9355675,0.0305
v2x_freexp_altinf,2005,2006 - 2007,345,0.06491666666666665,0.9224597083333336,0.0135
v2x_freexp_altinf,2005,2006 - 2007,346,0.042,0.944109,0.0145
v2x_freexp_altinf,2005,2006 - 2007,349,0.006,0.985054,0.009
v2x_freexp_altinf,2005,2006 - 2007,350,0,0.9985,0.0015
v2x_freexp_altinf,2005,2006 - 2007,352,0.007,0.9885315,0.0045
v2x_freexp_altinf,2005,2006 - 2007,355,0.01808333333333333,0.9495134166666668,0.033
v2x_freexp_altinf,2005,2006 - 2007,359,0.108,0.76266,0.145
v2x_freexp_altinf,2005,2006 - 2007,360,0.2985,0.5905460833333334,0.15816666666666668
v2x_freexp_altinf,2005,2006 - 2007,365,0.11,0.6732849999999999,0.2435
v2x_freexp_altinf,2005,2006 - 2007,366,0,0.9995,5e-4
v2x_freexp_altinf,2005,2006 - 2007,367,0.0055,0.9915165,0.003
v2x_freexp_altinf,2005,2006 - 2007,368,0,0.999,0.001
v2x_freexp_altinf,2005,2006 - 2007,369,0.233,0.5985795833333333,0.21958333333333332
v2x_freexp_altinf,2005,2006 - 2007,370,0.065,0.8648750000000001,0.075
v2x_freexp_altinf,2005,2006 - 2007,371,0.0365,0.91773375,0.0475
v2x_freexp_altinf,2005,2006 - 2007,372,0.1555,0.7828515,0.073
v2x_freexp_altinf,2005,2006 - 2007,373,0.0725,0.71927625,0.2245
v2x_freexp_altinf,2005,2006 - 2007,375,0,1,0
v2x_freexp_altinf,2005,2006 - 2007,380,0,1,0
v2x_freexp_altinf,2005,2006 - 2007,385,0,1,0
v2x_freexp_altinf,2005,2006 - 2007,390,0,1,0
v2x_freexp_altinf,2005,2006 - 2007,395,5e-4,0.9985005,0.001
v2x_freexp_altinf,2005,2006 - 2007,402,0.002,0.997501,5e-4
v2x_freexp_altinf,2005,2006 - 2007,404,0.0915,0.89441825,0.0155
v2x_freexp_altinf,2005,2006 - 2007,411,0.028,0.970056,0.002
v2x_freexp_altinf,2005,2006 - 2007,420,0.04,0.94896,0.0115
v2x_freexp_altinf,2005,2006 - 2007,432,0.008,0.987536,0.0045
v2x_freexp_altinf,2005,2006 - 2007,433,0.0025,0.99567125,0.00183333333333333
v2x_freexp_altinf,2005,2006 - 2007,434,0.0085,0.977619,0.014
v2x_freexp_altinf,2005,2006 - 2007,435,0.5845,0.35327887499999994,0.14975
v2x_freexp_altinf,2005,2006 - 2007,436,0.0235,0.90147225,0.07683333333333334
v2x_freexp_altinf,2005,2006 - 2007,437,0.1555,0.8364772500000001,0.0095
v2x_freexp_altinf,2005,2006 - 2007,438,0.11903333333333334,0.8739189333333334,0.008
v2x_freexp_altinf,2005,2006 - 2007,439,0.0365,0.956032875,0.00775
v2x_freexp_altinf,2005,2006 - 2007,450,0.352,0.620136,0.043
v2x_freexp_altinf,2005,2006 - 2007,451,0.0305,0.934598,0.036
v2x_freexp_altinf,2005,2006 - 2007,452,0.0125,0.98404375,0.0035
v2x_freexp_altinf,2005,2006 - 2007,461,0.465,0.5055749999999999,0.055
v2x_freexp_altinf,2005,2006 - 2007,471,0.0615,0.9356845,0.003
v2x_freexp_altinf,2005,2006 - 2007,475,0.009,0.98579725,0.00525
v2x_freexp_altinf,2005,2006 - 2007,481,0.043,0.9498225,0.0075
v2x_freexp_altinf,2005,2006 - 2007,482,0.195,0.7884975,0.0205
v2x_freexp_altinf,2005,2006 - 2007,483,0.0915,0.8948725,0.015
v2x_freexp_altinf,2005,2006 - 2007,484,0.0325,0.96314625,0.0045
v2x_freexp_altinf,2005,2006 - 2007,490,0.78425,0.21165075,0.019
v2x_freexp_altinf,2005,2006 - 2007,500,0.0595,0.90052875,0.0425
v2x_freexp_altinf,2005,2006 - 2007,501,0.067,0.9269355,0.0065
v2x_freexp_altinf,2005,2006 - 2007,510,0.1,0.86895,0.0345
v2x_freexp_altinf,2005,2006 - 2007,516,0.3395,0.59874325,0.0935
v2x_freexp_altinf,2005,2006 - 2007,517,0.099125,0.8742991875,0.0295
v2x_freexp_altinf,2005,2006 - 2007,520,0.18433333333333335,0.7752911666666666,0.0495
v2x_freexp_altinf,2005,2006 - 2007,522,0.0615,0.93052275,0.0085
v2x_freexp_altinf,2005,2006 - 2007,530,0.0565,0.719654625,0.23725
v2x_freexp_altinf,2005,2006 - 2007,531,0.0145,0.9855,0
v2x_freexp_altinf,2005,2006 - 2007,540,0.078,0.8994110000000001,0.0245
v2x_freexp_altinf,2005,2006 - 2007,541,0.0445,0.94642275,0.0095
v2x_freexp_altinf,2005,2006 - 2007,551,0.06,0.88501,0.0585
v2x_freexp_altinf,2005,2006 - 2007,552,0.12,0.16852,0.8085
v2x_freexp_altinf,2005,2006 - 2007,553,0.489,0.494648,0.032
v2x_freexp_altinf,2005,2006 - 2007,560,0.0025,0.97622,0.02133333333333333
v2x_freexp_altinf,2005,2006 - 2007,565,0.003,0.994009,0.003
v2x_freexp_altinf,2005,2006 - 2007,570,0.037,0.957222,0.006
v2x_freexp_altinf,2005,2006 - 2007,571,5e-4,0.9995,0
v2x_freexp_altinf,2005,2006 - 2007,572,0.048375,0.943060375,0.009
v2x_freexp_altinf,2005,2006 - 2007,580,0.075,0.8704250000000001,0.059
v2x_freexp_altinf,2005,2006 - 2007,581,0.0685,0.9193905,0.013
v2x_freexp_altinf,2005,2006 - 2007,590,0.0065,0.98902925,0.0045
v2x_freexp_altinf,2005,2006 - 2007,600,0.11125,0.8763075,0.014
v2x_freexp_altinf,2005,2006 - 2007,615,0.0635,0.929008,0.008
v2x_freexp_altinf,2005,2006 - 2007,616,0.035,0.9616225,0.0035
v2x_freexp_altinf,2005,2006 - 2007,620,0.001,0.999,0
v2x_freexp_altinf,2005,2006 - 2007,625,0.546,0.4090918333333333,0.09891666666666668
v2x_freexp_altinf,2005,2006 - 2007,630,0.29325,0.35408175,0.499
v2x_freexp_altinf,2005,2006 - 2007,640,0.2015,0.7593734999999999,0.049
v2x_freexp_altinf,2005,2006 - 2007,645,0.516125,0.43730203125000006,0.09625
v2x_freexp_altinf,2005,2006 - 2007,651,0.1738333333333333,0.781347125,0.05425
v2x_freexp_altinf,2005,2006 - 2007,652,0.0285,0.9715,0
v2x_freexp_altinf,2005,2006 - 2007,660,0.3566666666666667,0.6211383333333333,0.0345
v2x_freexp_altinf,2005,2006 - 2007,663,0.0565,0.937839,0.006
v2x_freexp_altinf,2005,2006 - 2007,666,0.008,0.984064,0.008
v2x_freexp_altinf,2005,2006 - 2007,670,0.0675,0.919445,0.014
v2x_freexp_altinf,2005,2006 - 2007,678,0.0475,0.94726125,0.0055
v2x_freexp_altinf,2005,2006 - 2007,690,0.025,0.96915,0.006
v2x_freexp_altinf,2005,2006 - 2007,694,0.01,0.98802,0.002
v2x_freexp_altinf,2005,2006 - 2007,696,0.05466666666666666,0.9382433333333334,0.0075
v2x_freexp_altinf,2005,2006 - 2007,698,0.019,0.945684,0.036
v2x_freexp_altinf,2005,2006 - 2007,700,0.249,0.7006830000000001,0.067
v2x_freexp_altinf,2005,2006 - 2007,701,0.01766666666666666,0.9823333333333332,0
v2x_freexp_altinf,2005,2006 - 2007,702,0.16372083333333334,0.38427027708333333,0.5405
v2x_freexp_altinf,2005,2006 - 2007,703,0.3446666666666667,0.5252496666666666,0.1985
v2x_freexp_altinf,2005,2006 - 2007,704,0.05,0.95,0
v2x_freexp_altinf,2005,2006 - 2007,705,0.121,0.8451585,0.0385
v2x_freexp_altinf,2005,2006 - 2007,710,0.23675,0.39269212499999995,0.4855
v2x_freexp_altinf,2005,2006 - 2007,712,0.013,0.9663717,0.0209
v2x_freexp_altinf,2005,2006 - 2007,713,0.0075,0.98853,0.004
v2x_freexp_altinf,2005,2006 - 2007,731,0.0135,0.9865,0
v2x_freexp_altinf,2005,2006 - 2007,732,0,0.99,0.01
v2x_freexp_altinf,2005,2006 - 2007,740,0.0035,0.9795595,0.017
v2x_freexp_altinf,2005,2006 - 2007,750,0.02525,0.920164,0.056
v2x_freexp_altinf,2005,2006 - 2007,760,0.8195,0.1752655,0.029
v2x_freexp_altinf,2005,2006 - 2007,770,0.056,0.931964,0.01275
v2x_freexp_altinf,2005,2006 - 2007,771,0.05816666666666666,0.39862310972222226,0.5767583333333333
v2x_freexp_altinf,2005,2006 - 2007,775,0.009,0.990009,0.001
v2x_freexp_altinf,2005,2006 - 2007,780,0.2836666666666667,0.5116410833333334,0.28575
v2x_freexp_altinf,2005,2006 - 2007,781,0.5055,0.416739875,0.15725
v2x_freexp_altinf,2005,2006 - 2007,790,0.5845,0.34444949999999996,0.171
v2x_freexp_altinf,2005,2006 - 2007,800,0.2275,0.2628891071428572,0.6596904761904762
v2x_freexp_altinf,2005,2006 - 2007,811,0.0395,0.9537765,0.007
v2x_freexp_altinf,2005,2006 - 2007,812,0.006,0.994,0
v2x_freexp_altinf,2005,2006 - 2007,816,0.07533333333333335,0.9094096666666668,0.0165
v2x_freexp_altinf,2005,2006 - 2007,820,0.30208333333333337,0.6708723958333334,0.03875
v2x_freexp_altinf,2005,2006 - 2007,830,0.023,0.977,0
v2x_freexp_altinf,2005,2006 - 2007,840,0.0935,0.88356555,0.0253
v2x_freexp_altinf,2005,2006 - 2007,850,0.0645,0.920532,0.016
v2x_freexp_altinf,2005,2006 - 2007,860,0.0295,0.93895875,0.0325
v2x_freexp_altinf,2005,2006 - 2007,900,0,1,0
v2x_freexp_altinf,2005,2006 - 2007,910,0.002,0.996503,0.0015
v2x_freexp_altinf,2005,2006 - 2007,920,0,0.9995,5e-4
v2x_freexp_altinf,2005,2006 - 2007,940,0.1405,0.8225414999999999,0.043
v2x_freexp_altinf,2005,2006 - 2007,950,0.0185,0.5180771800595237,0.47215773809523814
v2x_freexp_altinf,2006,2007 - 2008,2,0,0.9855,0.0145
v2x_freexp_altinf,2006,2007 - 2008,20,0.007,0.991014,0.002
v2x_freexp_altinf,2006,2007 - 2008,40,0.017,0.980051,0.003
v2x_freexp_altinf,2006,2007 - 2008,41,0.4545,0.52122525,0.0445
v2x_freexp_altinf,2006,2007 - 2008,42,0.0135,0.97614175,0.0105
v2x_freexp_altinf,2006,2007 - 2008,51,0.001,0.991008,0.008
v2x_freexp_altinf,2006,2007 - 2008,52,0,0.9995,5e-4
v2x_freexp_altinf,2006,2007 - 2008,53,0.0025,0.99500625,0.0025
v2x_freexp_altinf,2006,2007 - 2008,70,0.0675,0.86675875,0.0705
v2x_freexp_altinf,2006,2007 - 2008,90,0.0165,0.975632,0.008
v2x_freexp_altinf,2006,2007 - 2008,91,0.0445,0.9469005,0.009
v2x_freexp_altinf,2006,2007 - 2008,92,0.0205,0.9628485,0.017
v2x_freexp_altinf,2006,2007 - 2008,93,0.1255,0.5073120249999999,0.4198833333333334
v2x_freexp_altinf,2006,2007 - 2008,94,0,0.9975,0.0025
v2x_freexp_altinf,2006,2007 - 2008,95,0.0065,0.985552,0.008
v2x_freexp_altinf,2006,2007 - 2008,100,0.05925,0.778470625,0.1725
v2x_freexp_altinf,2006,2007 - 2008,101,0.1785,0.731135,0.11
v2x_freexp_altinf,2006,2007 - 2008,110,0.186,0.787545,0.0325
v2x_freexp_altinf,2006,2007 - 2008,115,0.0015,0.9915105,0.007
v2x_freexp_altinf,2006,2007 - 2008,130,0.0595,0.8912413125,0.052375
v2x_freexp_altinf,2006,2007 - 2008,135,0.008,0.94984,0.0425
v2x_freexp_altinf,2006,2007 - 2008,140,0.0275,0.91308025,0.0611
v2x_freexp_altinf,2006,2007 - 2008,145,0.2135,0.6514186249999999,0.17175
v2x_freexp_altinf,2006,2007 - 2008,150,0.0175,0.95941125,0.0235
v2x_freexp_altinf,2006,2007 - 2008,155,0.003,0.986033,0.011
v2x_freexp_altinf,2006,2007 - 2008,160,0.0105,0.920235,0.07
v2x_freexp_altinf,2006,2007 - 2008,165,0,0.996,0.004
v2x_freexp_altinf,2006,2007 - 2008,200,0,1,0
v2x_freexp_altinf,2006,2007 - 2008,205,0,1,0
v2x_freexp_altinf,2006,2007 - 2008,210,0,0.9975,0.0025
v2x_freexp_altinf,2006,2007 - 2008,211,0,1,0
v2x_freexp_altinf,2006,2007 - 2008,212,0,0.999,0.001
v2x_freexp_altinf,2006,2007 - 2008,220,0,1,0
v2x_freexp_altinf,2006,2007 - 2008,225,0,1,0
v2x_freexp_altinf,2006,2007 - 2008,230,0,0.9995,5e-4
v2x_freexp_altinf,2006,2007 - 2008,235,0,0.998,0.002
v2x_freexp_altinf,2006,2007 - 2008,260,0,0.9915,0.0085
v2x_freexp_altinf,2006,2007 - 2008,290,0.0025,0.97405875,0.0235
v2x_freexp_altinf,2006,2007 - 2008,305,0,1,0
v2x_freexp_altinf,2006,2007 - 2008,310,0.0775,0.866535,0.06066666666666667
v2x_freexp_altinf,2006,2007 - 2008,316,0,0.986,0.014
v2x_freexp_altinf,2006,2007 - 2008,317,0.0155,0.95841075,0.0265
v2x_freexp_altinf,2006,2007 - 2008,325,0.0385,0.92736675,0.0355
v2x_freexp_altinf,2006,2007 - 2008,339,0.032,0.941864,0.027
v2x_freexp_altinf,2006,2007 - 2008,340,0.05516666666666666,0.8753880833333333,0.0735
v2x_freexp_altinf,2006,2007 - 2008,341,0.355625,0.5828371874999999,0.0955
v2x_freexp_altinf,2006,2007 - 2008,343,0.1705,0.7940734375,0.04270833333333333
v2x_freexp_altinf,2006,2007 - 2008,344,0.0115,0.97746175,0.01116666666666666
v2x_freexp_altinf,2006,2007 - 2008,346,0.051,0.9276475,0.0225
v2x_freexp_altinf,2006,2007 - 2008,349,0.002,0.997002,0.001
v2x_freexp_altinf,2006,2007 - 2008,350,0,1,0
v2x_freexp_altinf,2006,2007 - 2008,352,0.003,0.994009,0.003
v2x_freexp_altinf,2006,2007 - 2008,355,0.016,0.970224,0.014
v2x_freexp_altinf,2006,2007 - 2008,359,0.0675,0.8411150000000001,0.098
v2x_freexp_altinf,2006,2007 - 2008,360,0.114,0.832397,0.0605
v2x_freexp_altinf,2006,2007 - 2008,365,0.06666666666666667,0.8274,0.1135
v2x_freexp_altinf,2006,2007 - 2008,366,0,1,0
v2x_freexp_altinf,2006,2007 - 2008,367,0.0025,0.98802375,0.0095
v2x_freexp_altinf,2006,2007 - 2008,368,0,0.9995,5e-4
v2x_freexp_altinf,2006,2007 - 2008,369,0.329,0.54351,0.19
v2x_freexp_altinf,2006,2007 - 2008,370,0.09443333333333334,0.8141044333333333,0.101
v2x_freexp_altinf,2006,2007 - 2008,371,0.02825,0.42659825,0.561
v2x_freexp_altinf,2006,2007 - 2008,372,0.0925,0.859024375,0.05341666666666666
v2x_freexp_altinf,2006,2007 - 2008,373,0.04675,0.846009375,0.1125
v2x_freexp_altinf,2006,2007 - 2008,375,0,1,0
v2x_freexp_altinf,2006,2007 - 2008,380,0,0.9975,0.0025
v2x_freexp_altinf,2006,2007 - 2008,385,0,1,0
v2x_freexp_altinf,2006,2007 - 2008,390,0,1,0
v2x_freexp_altinf,2006,2007 - 2008,395,0,0.9995,5e-4
v2x_freexp_altinf,2006,2007 - 2008,402,0.002,0.995505,0.0025
v2x_freexp_altinf,2006,2007 - 2008,404,0.039,0.9547535,0.0065
v2x_freexp_altinf,2006,2007 - 2008,411,0.02566666666666666,0.9714103333333334,0.003
v2x_freexp_altinf,2006,2007 - 2008,420,0.05801785714285714,0.8865229441964286,0.058875
v2x_freexp_altinf,2006,2007 - 2008,432,0.0025,0.995505,0.002
v2x_freexp_altinf,2006,2007 - 2008,433,0.002,0.996503,0.0015
v2x_freexp_altinf,2006,2007 - 2008,434,0.013,0.938637,0.049
v2x_freexp_altinf,2006,2007 - 2008,435,0.494,0.467291,0.0765
v2x_freexp_altinf,2006,2007 - 2008,436,0.028,0.9403128,0.0326
v2x_freexp_altinf,2006,2007 - 2008,437,0.0585,0.935851,0.006
v2x_freexp_altinf,2006,2007 - 2008,438,0.1005,0.894103,0.006
v2x_freexp_altinf,2006,2007 - 2008,439,0.02,0.97706,0.003
v2x_freexp_altinf,2006,2007 - 2008,450,0.177,0.7793809999999999,0.053
v2x_freexp_altinf,2006,2007 - 2008,451,0.018,0.949103,0.0335
v2x_freexp_altinf,2006,2007 - 2008,452,0.0045,0.991766875,0.00375
v2x_freexp_altinf,2006,2007 - 2008,461,0.518,0.448742,0.069
v2x_freexp_altinf,2006,2007 - 2008,471,0.031,0.968031,0.001
v2x_freexp_altinf,2006,2007 - 2008,475,0.0145,0.97810875,0.0075
v2x_freexp_altinf,2006,2007 - 2008,481,0.0615,0.929115,0.01
v2x_freexp_altinf,2006,2007 - 2008,482,0.081,0.908891,0.011
v2x_freexp_altinf,2006,2007 - 2008,483,0.09408333333333332,0.8864394583333334,0.0215
v2x_freexp_altinf,2006,2007 - 2008,484,0.12175,0.867711,0.012
v2x_freexp_altinf,2006,2007 - 2008,490,0.3648333333333333,0.6180171666666666,0.027
v2x_freexp_altinf,2006,2007 - 2008,500,0.08225,0.8873724749999999,0.0331
v2x_freexp_altinf,2006,2007 - 2008,501,0.042,0.955605,0.0025
v2x_freexp_altinf,2006,2007 - 2008,510,0.088,0.8850960000000001,0.0295
v2x_freexp_altinf,2006,2007 - 2008,516,0.1975,0.758964375,0.05425
v2x_freexp_altinf,2006,2007 - 2008,517,0.062,0.9172702,0.0221
v2x_freexp_altinf,2006,2007 - 2008,520,0.139,0.792981,0.079
v2x_freexp_altinf,2006,2007 - 2008,522,0.0295,0.96807375,0.0025
v2x_freexp_altinf,2006,2007 - 2008,530,0.0975,0.5535333333333333,0.38666666666666666
v2x_freexp_altinf,2006,2007 - 2008,531,0.0065,0.9935,0
v2x_freexp_altinf,2006,2007 - 2008,540,0.038625,0.95176125,0.01
v2x_freexp_altinf,2006,2007 - 2008,541,0.0175,0.97906125,0.0035
v2x_freexp_altinf,2006,2007 - 2008,551,0.038,0.929292,0.034
v2x_freexp_altinf,2006,2007 - 2008,552,0.07475,0.6391935416666666,0.3091666666666667
v2x_freexp_altinf,2006,2007 - 2008,553,0.20616666666666664,0.7835135000000001,0.013
v2x_freexp_altinf,2006,2007 - 2008,560,5e-4,0.99200375,0.0075
v2x_freexp_altinf,2006,2007 - 2008,565,0.0015,0.9985,0
v2x_freexp_altinf,2006,2007 - 2008,570,0.018,0.9769263333333332,0.00516666666666666
v2x_freexp_altinf,2006,2007 - 2008,571,0.0025,0.99700125,5e-4
v2x_freexp_altinf,2006,2007 - 2008,572,0.0555,0.936944,0.008
v2x_freexp_altinf,2006,2007 - 2008,580,0.0715,0.88439625,0.0475
v2x_freexp_altinf,2006,2007 - 2008,581,0.075,0.9060375,0.0205
v2x_freexp_altinf,2006,2007 - 2008,590,5e-4,0.99900025,5e-4
v2x_freexp_altinf,2006,2007 - 2008,600,0.0735,0.92047775,0.0065
v2x_freexp_altinf,2006,2007 - 2008,615,0.0435,0.95315225,0.0035
v2x_freexp_altinf,2006,2007 - 2008,616,0.018,0.979545,0.0025
v2x_freexp_altinf,2006,2007 - 2008,620,5e-4,0.9995,0
v2x_freexp_altinf,2006,2007 - 2008,625,0.783,0.2073435,0.0445
v2x_freexp_altinf,2006,2007 - 2008,630,0.2775,0.29875374999999993,0.5865
v2x_freexp_altinf,2006,2007 - 2008,640,0.109,0.381904875,0.571375
v2x_freexp_altinf,2006,2007 - 2008,645,0.294,0.6483433333333333,0.08166666666666667
v2x_freexp_altinf,2006,2007 - 2008,651,0.0845,0.8825419999999999,0.036
v2x_freexp_altinf,2006,2007 - 2008,652,0.02675,0.97325,0
v2x_freexp_altinf,2006,2007 - 2008,660,0.427,0.5589615,0.0245
v2x_freexp_altinf,2006,2007 - 2008,663,0.07670833333333332,0.9163669791666668,0.0075
v2x_freexp_altinf,2006,2007 - 2008,666,0.019,0.968247,0.013
v2x_freexp_altinf,2006,2007 - 2008,670,0.028,0.945756,0.027
v2x_freexp_altinf,2006,2007 - 2008,678,0.0605,0.9310445,0.009
v2x_freexp_altinf,2006,2007 - 2008,690,0.0295,0.9617655,0.009
v2x_freexp_altinf,2006,2007 - 2008,694,0.0025,0.9975,0
v2x_freexp_altinf,2006,2007 - 2008,696,0.113,0.8599465000000001,0.0305
v2x_freexp_altinf,2006,2007 - 2008,698,0.0205,0.9628485,0.017
v2x_freexp_altinf,2006,2007 - 2008,700,0.124,0.8488439999999999,0.031
v2x_freexp_altinf,2006,2007 - 2008,701,0.017,0.983,0
v2x_freexp_altinf,2006,2007 - 2008,702,0.10533333333333336,0.6996293333333333,0.218
v2x_freexp_altinf,2006,2007 - 2008,703,0.53,0.25605599999999995,0.4552
v2x_freexp_altinf,2006,2007 - 2008,704,0.04,0.96,0
v2x_freexp_altinf,2006,2007 - 2008,705,0.065,0.9167675,0.0195
v2x_freexp_altinf,2006,2007 - 2008,710,0.132,0.6944,0.2
v2x_freexp_altinf,2006,2007 - 2008,712,0.0015,0.98801575,0.0105
v2x_freexp_altinf,2006,2007 - 2008,713,0.006,0.991515,0.0025
v2x_freexp_altinf,2006,2007 - 2008,731,0.005,0.995,0
v2x_freexp_altinf,2006,2007 - 2008,732,0,0.995,0.005
v2x_freexp_altinf,2006,2007 - 2008,740,0,0.9985,0.0015
v2x_freexp_altinf,2006,2007 - 2008,750,0.03,0.9431229166666666,0.02770833333333333
v2x_freexp_altinf,2006,2007 - 2008,760,0.8713333333333333,0.12319833333333335,0.0425
v2x_freexp_altinf,2006,2007 - 2008,770,0.081,0.9075125,0.0125
v2x_freexp_altinf,2006,2007 - 2008,771,0.18,0.3450833333333333,0.5791666666666667
v2x_freexp_altinf,2006,2007 - 2008,775,0.0075,0.9915075,0.001
v2x_freexp_altinf,2006,2007 - 2008,780,0.2135,0.358840625,0.54375
v2x_freexp_altinf,2006,2007 - 2008,781,0.695,0.262666,0.1388
v2x_freexp_altinf,2006,2007 - 2008,790,0.54525,0.319461875,0.2975
v2x_freexp_altinf,2006,2007 - 2008,800,0.4385,0.2839084375,0.494375
v2x_freexp_altinf,2006,2007 - 2008,811,0.027,0.96691875,0.00625
v2x_freexp_altinf,2006,2007 - 2008,812,0.014,0.986,0
v2x_freexp_altinf,2006,2007 - 2008,816,0.04564285714285714,0.9389283690476192,0.01616666666666666
v2x_freexp_altinf,2006,2007 - 2008,820,0.172,0.7919820000000001,0.0435
v2x_freexp_altinf,2006,2007 - 2008,830,0.1115,0.8756167499999999,0.0145
v2x_freexp_altinf,2006,2007 - 2008,840,0.056,0.9250256,0.0201
v2x_freexp_altinf,2006,2007 - 2008,850,0.0205,0.97117425,0.0085
v2x_freexp_altinf,2006,2007 - 2008,860,0.023,0.9540405,0.0235
v2x_freexp_altinf,2006,2007 - 2008,900,0,1,0
v2x_freexp_altinf,2006,2007 - 2008,910,0.0015,0.9985,0
v2x_freexp_altinf,2006,2007 - 2008,920,0,1,0
v2x_freexp_altinf,2006,2007 - 2008,940,0.078,0.912319,0.0105
v2x_freexp_altinf,2006,2007 - 2008,950,0.171,0.6245409666666667,0.2466333333333333
v2x_freexp_altinf,2007,2008 - 2009,2,0,0.994,0.006
v2x_freexp_altinf,2007,2008 - 2009,20,0.0025,0.9945075,0.003
v2x_freexp_altinf,2007,2008 - 2009,40,0.016,0.982032,0.002
v2x_freexp_altinf,2007,2008 - 2009,41,0.518,0.459587,0.0465
v2x_freexp_altinf,2007,2008 - 2009,42,0.0085,0.97910625,0.0125
v2x_freexp_altinf,2007,2008 - 2009,51,0.001,0.990009,0.009
v2x_freexp_altinf,2007,2008 - 2009,52,0,0.9995,5e-4
v2x_freexp_altinf,2007,2008 - 2009,53,5e-4,0.99900025,5e-4
v2x_freexp_altinf,2007,2008 - 2009,70,0.139375,0.777144375,0.097
v2x_freexp_altinf,2007,2008 - 2009,90,0.028,0.94527,0.0275
v2x_freexp_altinf,2007,2008 - 2009,91,0.0225,0.4115275000000001,0.579
v2x_freexp_altinf,2007,2008 - 2009,92,0.0115,0.97317825,0.0155
v2x_freexp_altinf,2007,2008 - 2009,93,0.28,0.46377,0.355875
v2x_freexp_altinf,2007,2008 - 2009,94,0,0.997,0.003
v2x_freexp_altinf,2007,2008 - 2009,95,0.0035,0.9930122500000002,0.0035
v2x_freexp_altinf,2007,2008 - 2009,100,0.0495,0.8719649375,0.082625
v2x_freexp_altinf,2007,2008 - 2009,101,0.1045,0.8337105,0.069
