outcome,from_year,for_years,gwcode,p_up,p_same,p_down
v2x_freexp_altinf,2005,2006 - 2007,490,0.09,0.8978666666666667,0.013333333333333334
v2x_freexp_altinf,2005,2006 - 2007,500,0.027777777777777776,0.9570987654320988,0.015555555555555555
v2x_freexp_altinf,2005,2006 - 2007,501,0.04111111111111111,0.9524962962962963,0.006666666666666667
v2x_freexp_altinf,2005,2006 - 2007,510,0.01888888888888889,0.9694467901234569,0.011888888888888888
v2x_freexp_altinf,2005,2006 - 2007,516,0.1811111111111111,0.7761246913580248,0.052222222222222225
v2x_freexp_altinf,2005,2006 - 2007,517,0.06777777777777778,0.9146135802469135,0.01888888888888889
v2x_freexp_altinf,2005,2006 - 2007,520,0.17333333333333334,0.7880364021164021,0.04673015873015873
v2x_freexp_altinf,2005,2006 - 2007,522,0.03222222222222222,0.9619711111111111,0.006
v2x_freexp_altinf,2005,2006 - 2007,530,0.035555555555555556,0.7970010699588477,0.1736164021164021
v2x_freexp_altinf,2005,2006 - 2007,531,0.015555555555555555,0.9563695473251029,0.028518518518518516
v2x_freexp_altinf,2005,2006 - 2007,540,0.056666666666666664,0.9312796296296296,0.012777777777777779
v2x_freexp_altinf,2005,2006 - 2007,541,0.024444444444444446,0.9723037037037037,0.0033333333333333335
v2x_freexp_altinf,2005,2006 - 2007,551,0.03777777777777778,0.9168730452674897,0.04712962962962963
v2x_freexp_altinf,2005,2006 - 2007,552,0.09222222222222222,0.6544237242798353,0.2790925925925926
v2x_freexp_altinf,2005,2006 - 2007,553,0.06666666666666667,0.9092740740740741,0.025777777777777778
v2x_freexp_altinf,2005,2006 - 2007,560,0.0044444444444444444,0.9850469135802469,0.010555555555555556
v2x_freexp_altinf,2005,2006 - 2007,565,0.0033333333333333335,0.9944518518518519,0.0022222222222222222
v2x_freexp_altinf,2005,2006 - 2007,570,0.017777777777777778,0.9724,0.01
v2x_freexp_altinf,2005,2006 - 2007,571,0,0.9988888888888889,0.0011111111111111111
v2x_freexp_altinf,2005,2006 - 2007,572,0.03777777777777778,0.956341975308642,0.006111111111111111
v2x_freexp_altinf,2005,2006 - 2007,580,0.056666666666666664,0.8773,0.07
v2x_freexp_altinf,2005,2006 - 2007,581,0.03888888888888889,0.952567901234568,0.008888888888888889
v2x_freexp_altinf,2005,2006 - 2007,590,0,0.9995555555555555,4.4444444444444447e-4
v2x_freexp_altinf,2005,2006 - 2007,600,0.06444444444444444,0.924120987654321,0.012222222222222223
v2x_freexp_altinf,2005,2006 - 2007,615,0.06,0.9326888888888888,0.0077777777777777776
v2x_freexp_altinf,2005,2006 - 2007,616,0.023333333333333334,0.9679851851851853,0.008888888888888889
v2x_freexp_altinf,2005,2006 - 2007,620,0.0011111111111111111,0.9988888888888889,0
v2x_freexp_altinf,2005,2006 - 2007,625,0.2411111111111111,0.7288144032921811,0.03962962962962963
v2x_freexp_altinf,2005,2006 - 2007,630,0.22444444444444445,0.5168216049382716,0.3336111111111112
