gwcode,year,lag1_infmort,lag1_infmort_yearadj,lag1_infmort_imputed
2,1960,25.9,-1.225055001354674,FALSE
2,1961,25.9,-1.2469535232414206,FALSE
2,1962,25.4,-1.2587831859167389,FALSE
2,1963,24.9,-1.2537203586516534,FALSE
2,1964,24.4,-1.2420486299659177,FALSE
2,1965,23.8,-1.2390474354986316,FALSE
2,1966,23.3,-1.2378998968208306,FALSE
2,1967,22.7,-1.2336526334027875,FALSE
2,1968,22,-1.2469945333914807,FALSE
2,1969,21.3,-1.2460124252993783,FALSE
2,1970,20.6,-1.2390670832228905,FALSE
2,1971,19.9,-1.240998194882498,FALSE
2,1972,19.1,-1.2379568010198598,FALSE
2,1973,18.3,-1.2266914299641503,FALSE
2,1974,17.5,-1.2245751511330503,FALSE
2,1975,16.7,-1.2436281701992575,FALSE
2,1976,15.9,-1.234747172395652,FALSE
2,1977,15.2,-1.230568350237226,FALSE
2,1978,14.5,-1.2188579739120635,FALSE
2,1979,13.8,-1.2088042206706886,FALSE
2,1980,13.2,-1.1978373028599467,FALSE
2,1981,12.6,-1.1878820946708661,FALSE
2,1982,12.1,-1.1752647875582989,FALSE
2,1983,11.7,-1.1608467262229305,FALSE
2,1984,11.3,-1.137893642510197,FALSE
2,1985,10.9,-1.12387660306744,FALSE
2,1986,10.6,-1.1077238825141202,FALSE
2,1987,10.4,-1.0899613363524776,FALSE
2,1988,10.2,-1.0732415439401444,FALSE
2,1989,9.9,-1.0593437476483203,FALSE
2,1990,9.7,-1.0474321279668752,FALSE
2,1991,9.4,-1.036576626137556,FALSE
2,1992,9.1,-1.0131052154385194,FALSE
2,1993,8.8,-1.0033335423018044,FALSE
2,1994,8.5,-0.9994593717885748,FALSE
2,1995,8.2,-0.99353033068026,FALSE
2,1996,7.9,-0.989336700054372,FALSE
2,1997,7.7,-0.9827611899507771,FALSE
2,1998,7.5,-0.9750381021479818,FALSE
2,1999,7.4,-0.9656204370948498,FALSE
2,2000,7.2,-0.957920387066499,FALSE
2,2001,7.1,-0.947687970355717,FALSE
2,2002,7,-0.9435558747899891,FALSE
2,2003,6.9,-0.9347099257343363,FALSE
2,2004,6.9,-0.9223542430914683,FALSE
2,2005,6.8,-0.9144673873802898,FALSE
2,2006,6.7,-0.8944561930302053,FALSE
2,2007,6.7,-0.8853442417128803,FALSE
2,2008,6.6,-0.8762571378277398,FALSE
2,2009,6.5,-0.8667289218535298,FALSE
2,2010,6.4,-0.8580726896053551,FALSE
2,2011,6.2,-0.8555525907437956,FALSE
2,2012,6.1,-0.8519025276866771,FALSE
2,2013,6,-0.8444865475902745,FALSE
2,2014,6,-0.8333329138965768,FALSE
2,2015,5.9,-0.8266389461646152,FALSE
2,2016,5.8,-0.8193226943218452,FALSE
2,2017,5.8,-0.8111184651165345,FALSE
2,2018,5.7,-0.8042655967885199,FALSE
2,2019,5.6,-0.7984612955255651,FALSE
2,2020,5.6,-0.7883907989313873,FALSE
20,1960,27.8,-1.1973498677646477,FALSE
20,1961,27.8,-1.2188849634989125,FALSE
20,1962,26.9,-1.2358847115538878,FALSE
20,1963,26,-1.2365926296872924,FALSE
20,1964,25,-1.232620675699287,FALSE
20,1965,24,-1.2358565712361096,FALSE
20,1966,23.1,-1.24117864212703,FALSE
20,1967,22.1,-1.243665582555495,FALSE
20,1968,21.2,-1.2606324961842228,FALSE
20,1969,20.3,-1.2633580888495313,FALSE
20,1970,19.4,-1.2602642908301926,FALSE
20,1971,18.5,-1.2663245497563878,FALSE
20,1972,17.6,-1.2655192551406924,FALSE
20,1973,16.7,-1.2565529466845256,FALSE
20,1974,15.9,-1.254599741722287,FALSE
20,1975,15,-1.275908986250236,FALSE
20,1976,14.1,-1.269443783893469,FALSE
20,1977,13.3,-1.2677972139499454,FALSE
20,1978,12.5,-1.2588181372833092,FALSE
20,1979,11.7,-1.2515284461926102,FALSE
20,1980,11,-1.243470132225439,FALSE
20,1981,10.3,-1.2366319282334008,FALSE
20,1982,9.7,-1.227055365033111,FALSE
20,1983,9.2,-1.2157161467197215,FALSE
20,1984,8.7,-1.195785916999754,FALSE
20,1985,8.3,-1.1825691509697145,FALSE
20,1986,8,-1.1671210858071033,FALSE
20,1987,7.7,-1.1523018954236208,FALSE
20,1988,7.5,-1.1362047117115983,FALSE
20,1989,7.3,-1.120538330401698,FALSE
20,1990,7,-1.1117878475449061,FALSE
20,1991,6.8,-1.1009550159920558,FALSE
20,1992,6.6,-1.075686062252389,FALSE
20,1993,6.4,-1.064084783009273,FALSE
20,1994,6.2,-1.0583370199842768,FALSE
20,1995,6,-1.0503616696635456,FALSE
20,1996,5.8,-1.0443769372242973,FALSE
20,1997,5.6,-1.038784462575516,FALSE
20,1998,5.5,-1.0293221949480986,FALSE
20,1999,5.4,-1.021022217150916,FALSE
20,2000,5.3,-1.0118853796578446,FALSE
20,2001,5.3,-1.0002428406739268,FALSE
20,2002,5.2,-0.9976259319940847,FALSE
20,2003,5.2,-0.9874741984902194,FALSE
20,2004,5.2,-0.976874043511698,FALSE
20,2005,5.2,-0.9675125836376831,FALSE
20,2006,5.2,-0.9458560296242392,FALSE
20,2007,5.1,-0.9418879259364553,FALSE
20,2008,5.1,-0.9309291751568387,FALSE
20,2009,5,-0.9229534169350471,FALSE
20,2010,5,-0.9122648590495875,FALSE
20,2011,4.9,-0.9066110430877733,FALSE
20,2012,4.8,-0.9051020829920398,FALSE
20,2013,4.8,-0.8949820708714004,FALSE
20,2014,4.7,-0.8894927401986685,FALSE
20,2015,4.7,-0.8797427477563264,FALSE
20,2016,4.6,-0.8737101699697365,FALSE
20,2017,4.5,-0.8716107528220355,FALSE
20,2018,4.4,-0.8661639380101125,FALSE
20,2019,4.3,-0.8619688444588297,FALSE
20,2020,4.2,-0.858466123347396,FALSE
31,1973,26.4,-1.0755175015672502,FALSE
31,1974,26.6,-1.0538102921567658,FALSE
31,1975,26.7,-1.0537410169582078,FALSE
31,1976,26.7,-1.026567503408753,FALSE
31,1977,26.5,-1.0091545818405276,FALSE
31,1978,26.2,-0.9850910181902757,FALSE
31,1979,25.8,-0.9646657891168509,FALSE
31,1980,25.4,-0.9447825218331277,FALSE
31,1981,25,-0.9250569050293744,FALSE
31,1982,24.6,-0.9055221965436528,FALSE
31,1983,24.3,-0.8843048469191044,FALSE
31,1984,24.1,-0.8528855219462251,FALSE
31,1985,23.9,-0.8304138635560677,FALSE
31,1986,23.6,-0.8107378660492055,FALSE
31,1987,23.2,-0.7944209081633536,FALSE
31,1988,22.6,-0.7840773660268001,FALSE
31,1989,21.8,-0.7792608496617077,FALSE
31,1990,20.9,-0.7804750689765242,FALSE
31,1991,20,-0.7741108828845953,FALSE
31,1992,19.1,-0.762781828183041,FALSE
31,1993,18.2,-0.7653911828642186,FALSE
31,1994,17.3,-0.7741883699963237,FALSE
31,1995,16.5,-0.779121188152409,FALSE
31,1996,15.8,-0.7822805697484624,FALSE
31,1997,15.1,-0.7853458483207448,FALSE
31,1998,14.5,-0.7850437773475727,FALSE
31,1999,14.1,-0.7800244739070276,FALSE
31,2000,13.9,-0.7676227816128073,FALSE
31,2001,13.9,-0.7491473491535914,FALSE
31,2002,14,-0.7332834301073952,FALSE
31,2003,14.1,-0.7112377117094193,FALSE
31,2004,14.3,-0.6850327589092917,FALSE
31,2005,14.4,-0.6625027051576713,FALSE
31,2006,14.4,-0.6306036985141646,FALSE
31,2007,14.3,-0.616761741650899,FALSE
31,2008,14.2,-0.5992521486936387,FALSE
31,2009,13.9,-0.5893547461180443,FALSE
31,2010,13.6,-0.5793701038921596,FALSE
31,2011,13.3,-0.5766948894805332,FALSE
31,2012,13.1,-0.5654433837347234,FALSE
31,2013,12.8,-0.5583452489972278,FALSE
31,2014,12.5,-0.5525337823861187,FALSE
31,2015,12.3,-0.5434186710088217,FALSE
31,2016,12,-0.5383207368077405,FALSE
31,2017,11.7,-0.5365765439915687,FALSE
31,2018,11.4,-0.5328651775861519,FALSE
31,2019,11.1,-0.529775511577137,FALSE
31,2020,10.9,-0.5231056422136402,FALSE
40,1960,47.1,-0.9159240370870123,FALSE
40,1961,47.1,-0.933767488219754,FALSE
40,1962,45.3,-0.9549967593695805,FALSE
40,1963,43.6,-0.9625489662575125,FALSE
40,1964,41.9,-0.9670666305225156,FALSE
40,1965,40.3,-0.9758011338405693,FALSE
40,1966,38.7,-0.9854365082434523,FALSE
40,1967,37.1,-0.9933418537378067,FALSE
40,1968,35.6,-1.0151491659148655,FALSE
40,1969,34.1,-1.0239879318574197,FALSE
40,1970,32.5,-1.0288614411171417,FALSE
40,1971,31,-1.040196381239514,FALSE
40,1972,29.5,-1.0468571191154215,FALSE
40,1973,28.1,-1.0437896400518514,FALSE
40,1974,26.7,-1.0519337552449386,FALSE
40,1975,25.3,-1.080325218411955,FALSE
40,1976,24,-1.078612420655478,FALSE
40,1977,22.7,-1.083612309265966,FALSE
40,1978,21.5,-1.0789974021127033,FALSE
40,1979,20.3,-1.0765625702456931,FALSE
40,1980,19.3,-1.0713099123465373,FALSE
40,1981,18.3,-1.067067289755019,FALSE
40,1982,17.3,-1.0630518696962064,FALSE
40,1983,16.4,-1.0576922156889637,FALSE
40,1984,15.6,-1.042148727008238,FALSE
40,1985,14.8,-1.0358377812140283,FALSE
40,1986,14.1,-1.0277661088504892,FALSE
40,1987,13.4,-1.0206940484956515,FALSE
40,1988,12.7,-1.0149423145221315,FALSE
40,1989,12.1,-1.0075637160877702,FALSE
40,1990,11.5,-1.0045283149148545,FALSE
40,1991,10.9,-0.9994352473753446,FALSE
40,1992,10.4,-0.9805631750953072,FALSE
40,1993,9.9,-0.9754892236442144,FALSE
40,1994,9.4,-0.9764202920598218,FALSE
40,1995,9,-0.9728643892317923,FALSE
40,1996,8.6,-0.9709899543310635,FALSE
40,1997,8.2,-0.9694223155163156,FALSE
40,1998,7.8,-0.9668954882279643,FALSE
40,1999,7.5,-0.9628503480920464,FALSE
40,2000,7.2,-0.957920387066499,FALSE
40,2001,6.9,-0.9535274003910736,FALSE
40,2002,6.6,-0.9555714430575659,FALSE
40,2003,6.4,-0.9502288294860667,FALSE
40,2004,6.1,-0.9480106197598116,FALSE
40,2005,5.9,-0.9443053102750736,FALSE
40,2006,5.7,-0.9287227507595612,FALSE
40,2007,5.5,-0.9277520048805614,FALSE
40,2008,5.3,-0.9236395701796256,FALSE
40,2009,5.1,-0.9192051172629461,FALSE
40,2010,5,-0.9122648590495875,FALSE
40,2011,4.8,-0.9105386163450022,FALSE
40,2012,4.7,-0.9091943564770677,FALSE
40,2013,4.5,-0.9076059516916819,FALSE
40,2014,4.4,-0.9024527001145357,FALSE
40,2015,4.3,-0.8974440149535634,FALSE
40,2016,4.2,-0.8918393285190337,FALSE
40,2017,4.1,-0.890223764423728,FALSE
40,2018,4,-0.8852095814629103,FALSE
40,2019,3.9,-0.8815096287459883,FALSE
40,2020,3.8,-0.8784876446091127,FALSE
41,1960,190.6,1.176542631422867,FALSE
41,1961,190.6,1.1861474186486007,FALSE
41,1962,187.7,1.218831740143755,FALSE
41,1963,184.7,1.234471539989188,FALSE
41,1964,181.9,1.2327893650247026,FALSE
41,1965,179,1.2370632322184152,FALSE
41,1966,176.2,1.268700889768852,FALSE
41,1967,173.3,1.2795976039268038,FALSE
41,1968,170.2,1.2794380739639877,FALSE
41,1969,167.1,1.2829853203129307,FALSE
41,1970,163.9,1.2922327918824696,FALSE
41,1971,160.7,1.306109495291568,FALSE
41,1972,157.4,1.3033014689208968,FALSE
41,1973,154.1,1.3078048016777062,FALSE
41,1974,150.6,1.2730954785090858,FALSE
41,1975,147.2,1.2343991795964397,FALSE
41,1976,143.8,1.2306398334769777,FALSE
41,1977,140.4,1.2226178270430095,FALSE
41,1978,137.1,1.2307000407453013,FALSE
41,1979,133.9,1.2346145817973044,FALSE
41,1980,130.7,1.2393706291606472,FALSE
41,1981,127.6,1.2496095834558705,FALSE
41,1982,124.5,1.250260590845399,FALSE
41,1983,121.5,1.2490182219961277,FALSE
41,1984,118.6,1.2512759931549742,FALSE
41,1985,115.7,1.2418845585319314,FALSE
41,1986,113,1.2316121241018234,FALSE
41,1987,110.4,1.2189482588750533,FALSE
41,1988,107.8,1.202760372539081,FALSE
41,1989,105.2,1.1836730740427865,FALSE
41,1990,102.7,1.1692648797208607,FALSE
41,1991,100.2,1.2117148349349758,FALSE
41,1992,97.6,1.2022567617724644,FALSE
41,1993,95,1.1786485197747787,FALSE
41,1994,92.5,1.1508547362283672,FALSE
41,1995,89.8,1.1143956970634292,FALSE
41,1996,87.1,1.08646653035424,FALSE
41,1997,84.4,1.0634221482956394,FALSE
41,1998,81.7,1.0389017407363548,FALSE
41,1999,79.2,1.0233034669179306,FALSE
41,2000,76.7,1.0160622366695584,FALSE
41,2001,74.3,1.0143605215241125,FALSE
41,2002,72.2,1.0149817528250291,FALSE
41,2003,70.2,1.0299832892347254,FALSE
41,2004,68.4,1.0499797132874311,FALSE
41,2005,66.8,1.0747274722719615,FALSE
41,2006,65.3,1.1135640899100523,FALSE
41,2007,63.9,1.1360924692799257,FALSE
41,2008,62.6,1.1648322557919526,FALSE
41,2009,61.4,1.191087598130004,FALSE
41,2010,60.2,1.224454964751578,FALSE
41,2011,85.4,2.25508542898161,FALSE
41,2012,57.8,1.2638028640727519,FALSE
41,2013,56.6,1.2847413507638674,FALSE
41,2014,55.5,1.305060472221527,FALSE
41,2015,54.3,1.315214384701072,FALSE
41,2016,53.2,1.328982593769859,FALSE
41,2017,51.9,1.334031121978537,FALSE
41,2018,50.7,1.338369291651227,FALSE
41,2019,49.4,1.3412545839182797,FALSE
41,2020,48.2,1.3439012154414476,FALSE
42,1960,102.1,-0.11393332790204115,FALSE
42,1961,102.1,-0.12125654830505368,FALSE
42,1962,101.3,-0.10012038315647104,FALSE
42,1963,100.3,-0.07969239145816512,FALSE
42,1964,99,-0.0698396494814717,FALSE
42,1965,97.5,-0.06321395475928661,FALSE
42,1966,95.9,-0.047715350670333515,FALSE
42,1967,94.1,-0.042111684230591,FALSE
42,1968,92.4,-0.04685380763017842,FALSE
42,1969,90.6,-0.04395794127377461,FALSE
42,1970,88.8,-0.0343591175412048,FALSE
42,1971,86.9,-0.028951211632054434,FALSE
42,1972,84.8,-0.030721310527396524,FALSE
42,1973,82.5,-0.02849807155908991,FALSE
42,1974,80.1,-0.04986304432916066,FALSE
42,1975,77.6,-0.08721540696126544,FALSE
42,1976,75,-0.09554176155067633,FALSE
42,1977,72.6,-0.1058647833371822,FALSE
42,1978,70.2,-0.10596742402286904,FALSE
42,1979,67.9,-0.10814679174880328,FALSE
42,1980,65.8,-0.10679783712136594,FALSE
42,1981,63.7,-0.10478796639020299,FALSE
42,1982,61.7,-0.10492618641218313,FALSE
42,1983,59.7,-0.10735385268454443,FALSE
42,1984,57.9,-0.1002859535819867,FALSE
42,1985,56.1,-0.10352923184328369,FALSE
42,1986,54.4,-0.1071094578092538,FALSE
42,1987,52.8,-0.11098366797600454,FALSE
42,1988,51.1,-0.1194661506614525,FALSE
42,1989,49.5,-0.12730317955841655,FALSE
42,1990,47.9,-0.1369178731962138,FALSE
42,1991,46.3,-0.122898708587155,FALSE
42,1992,44.8,-0.11945072293646157,FALSE
42,1993,43.2,-0.1325657588280866,FALSE
42,1994,41.6,-0.15213321731999402,FALSE
42,1995,40.1,-0.16947591542261659,FALSE
42,1996,38.6,-0.18470085190355892,FALSE
42,1997,37.3,-0.19309982343064783,FALSE
42,1998,36,-0.20148977974631616,FALSE
42,1999,34.8,-0.20661605032674144,FALSE
42,2000,33.8,-0.20241049078766277,FALSE
42,2001,32.9,-0.194401495794711,FALSE
42,2002,32.1,-0.18957896599954502,FALSE
42,2003,31.5,-0.17117986114920333,FALSE
42,2004,30.9,-0.15266294304116618,FALSE
42,2005,30.3,-0.13536606734982462,FALSE
42,2006,29.9,-0.0994720537091477,FALSE
42,2007,29.5,-0.07959674152693665,FALSE
42,2008,29.1,-0.05617657789125625,FALSE
42,2009,28.8,-0.03085809497497226,FALSE
42,2010,28.5,-0.002610586235685628,FALSE
42,2011,28.2,0.008513525846594767,FALSE
42,2012,27.8,0.036120818564379285,FALSE
42,2013,27.5,0.060224911196564396,FALSE
42,2014,27.1,0.07818426685275637,FALSE
42,2015,26.6,0.0894016312924041,FALSE
42,2016,26,0.09619981241765732,FALSE
42,2017,25.4,0.10091910336640254,FALSE
42,2018,24.8,0.10516387808257265,FALSE
42,2019,24.1,0.10529997775551111,FALSE
42,2020,23.5,0.10757227753043766,FALSE
51,1962,58.8,-0.7489104901039202,FALSE
51,1963,56.8,-0.7570162186851778,FALSE
51,1964,54.9,-0.7627942880788454,FALSE
51,1965,53.2,-0.7699903889079024,FALSE
51,1966,51.6,-0.7739574359935707,FALSE
51,1967,50.1,-0.7763946220958101,FALSE
51,1968,48.7,-0.791827525183714,FALSE
51,1969,47.2,-0.7967597393504151,FALSE
51,1970,45.8,-0.7939257234695403,FALSE
51,1971,44.4,-0.7977869845894253,FALSE
51,1972,42.9,-0.8006325289693177,FALSE
51,1973,41.5,-0.7936994375187079,FALSE
51,1974,40.2,-0.7986012721482532,FALSE
51,1975,38.9,-0.8220786900041274,FALSE
51,1976,37.8,-0.8126050658388846,FALSE
51,1977,36.7,-0.8092943661196137,FALSE
51,1978,35.7,-0.7952802421768583,FALSE
51,1979,34.7,-0.7835964523810878,FALSE
51,1980,33.8,-0.7705480824376129,FALSE
51,1981,32.9,-0.7576118245319726,FALSE
51,1982,32.1,-0.7436766419348652,FALSE
51,1983,31.2,-0.7328652463479612,FALSE
51,1984,30.4,-0.7126080876061452,FALSE
51,1985,29.6,-0.7017417393087736,FALSE
51,1986,28.9,-0.6896589516442788,FALSE
51,1987,28.2,-0.678975428401977,FALSE
51,1988,27.4,-0.6721428455442153,FALSE
51,1989,26.7,-0.6639325975495733,FALSE
51,1990,26,-0.6589142653291322,FALSE
51,1991,25.3,-0.6428780112581148,FALSE
51,1992,24.5,-0.6276071990650827,FALSE
51,1993,23.8,-0.6236382878801251,FALSE
51,1994,23.1,-0.6257143006332491,FALSE
51,1995,22.5,-0.6241266272889026,FALSE
51,1996,21.8,-0.6250227492629615,FALSE
51,1997,21.1,-0.625279355107205,FALSE
51,1998,20.5,-0.622191498947222,FALSE
51,1999,19.9,-0.6193593117444354,FALSE
51,2000,19.3,-0.6142485921426675,FALSE
51,2001,18.7,-0.6090010283050321,FALSE
51,2002,18.3,-0.6041160712309446,FALSE
51,2003,17.8,-0.5963978239466148,FALSE
51,2004,17.5,-0.5824072522359182,FALSE
51,2005,17.2,-0.5696736117072329,FALSE
51,2006,17,-0.5415106484178391,FALSE
51,2007,16.7,-0.5319462153155365,FALSE
51,2008,16.5,-0.5154216914556871,FALSE
51,2009,16.2,-0.5031438536597178,FALSE
51,2010,15.9,-0.4903401112337777,FALSE
51,2011,15.5,-0.4902882778214942,FALSE
51,2012,15.1,-0.4835979140341652,FALSE
51,2013,14.7,-0.47839400380211183,FALSE
51,2014,14.3,-0.47477402289091497,FALSE
51,2015,13.9,-0.4726136022198734,FALSE
51,2016,13.4,-0.4748686818852007,FALSE
51,2017,13.1,-0.4714310033856447,FALSE
51,2018,12.7,-0.4709668363645593,FALSE
51,2019,12.3,-0.4711531587156617,FALSE
51,2020,11.9,-0.47305183905934833,FALSE
52,1962,54.1,-0.8206590431075205,FALSE
52,1963,52.5,-0.8239700682731352,FALSE
52,1964,51,-0.8240759908119465,FALSE
52,1965,49.6,-0.8274259456332979,FALSE
52,1966,48.4,-0.8264173608927662,FALSE
52,1967,47.3,-0.8231217181417787,FALSE
52,1968,46.3,-0.8327414135619403,FALSE
52,1969,45.4,-0.8279819337406906,FALSE
52,1970,44.6,-0.8151229310768425,FALSE
52,1971,43.8,-0.8086411366782353,FALSE
52,1972,43,-0.7987950320279289,FALSE
52,1973,42.1,-0.7825013687485671,FALSE
52,1974,41.3,-0.777959366118153,FALSE
52,1975,40.3,-0.7954944885503805,FALSE
52,1976,39.3,-0.7836912229240375,FALSE
52,1977,38.3,-0.7779437440457451,FALSE
52,1978,37.3,-0.7633121114798619,FALSE
52,1979,36.2,-0.7530791484368581,FALSE
52,1980,35.2,-0.7415090092050269,FALSE
52,1981,34.2,-0.7300575707792355,FALSE
52,1982,33.2,-0.7199392939255763,FALSE
52,1983,32.2,-0.7109174781492448,FALSE
52,1984,31.3,-0.6925684541289909,FALSE
52,1985,30.4,-0.6836824938003815,FALSE
52,1986,29.6,-0.6736673969115525,FALSE
52,1987,28.9,-0.6628130612353843,FALSE
52,1988,28.3,-0.6511551229537306,FALSE
52,1989,27.7,-0.640396219567505,FALSE
52,1990,27.2,-0.6303117232944517,FALSE
52,1991,26.8,-0.6057366324959035,FALSE
52,1992,26.4,-0.5800457554865418,FALSE
52,1993,26.1,-0.5654183488688009,FALSE
52,1994,25.8,-0.5565970614469903,FALSE
52,1995,25.6,-0.5440461041760908,FALSE
52,1996,25.4,-0.530668056971661,FALSE
52,1997,25.2,-0.5159005847446196,FALSE
52,1998,25.1,-0.49733808550695313,FALSE
52,1999,25.1,-0.4753146835986629,FALSE
52,2000,25,-0.45235361436863114,FALSE
52,2001,24.9,-0.4279786972089764,FALSE
52,2002,24.8,-0.40886308688282164,FALSE
52,2003,24.6,-0.385340732923082,FALSE
52,2004,24.2,-0.3675350976385422,FALSE
52,2005,23.8,-0.3508621771454852,FALSE
52,2006,23.3,-0.3256313347228968,FALSE
52,2007,22.7,-0.31990739947713037,FALSE
52,2008,22.2,-0.3076679496051113,FALSE
52,2009,21.6,-0.30073567136625534,FALSE
52,2010,21,-0.2929257796869309,FALSE
52,2011,20.4,-0.29783718821727095,FALSE
52,2012,19.8,-0.2912610602378534,FALSE
52,2013,19.2,-0.2890357914978897,FALSE
52,2014,18.6,-0.28901459743015034,FALSE
52,2015,18.1,-0.28675029664888396,FALSE
52,2016,17.6,-0.2845125171175813,FALSE
52,2017,17.1,-0.28530088736871867,FALSE
52,2018,16.6,-0.2852718126997812,FALSE
52,2019,16.1,-0.2855157079876569,FALSE
52,2020,15.7,-0.2828473870730392,FALSE
53,1966,51.5,-0.7755968086466706,FALSE
53,1967,49,-0.7947516955424406,FALSE
53,1968,46.8,-0.8242176868164766,FALSE
53,1969,44.8,-0.8383893318707825,FALSE
53,1970,42.8,-0.8469187424877962,FALSE
53,1971,40.9,-0.86110287177415,FALSE
53,1972,38.9,-0.874132406624871,FALSE
53,1973,37,-0.8776849532947635,FALSE
53,1974,35.1,-0.8943046546514454,FALSE
53,1975,33.2,-0.9303143673515256,FALSE
53,1976,31.4,-0.9359707956088988,FALSE
53,1977,29.7,-0.9464533376927898,FALSE
53,1978,28,-0.9491268711561546,FALSE
53,1979,26.4,-0.952458867539159,FALSE
53,1980,24.9,-0.955153619416194,FALSE
53,1981,23.5,-0.956850274744071,FALSE
53,1982,22.4,-0.9529968925622306,FALSE
53,1983,21.4,-0.9479533746953818,FALSE
53,1984,20.6,-0.9308174299129363,FALSE
53,1985,19.9,-0.9207100910980285,FALSE
53,1986,19.3,-0.9089717022645234,FALSE
53,1987,18.7,-0.8983218399485925,FALSE
53,1988,18.1,-0.8890159789792234,FALSE
53,1989,17.5,-0.8804672749846014,FALSE
53,1990,16.8,-0.8782004209283489,FALSE
53,1991,16.2,-0.8682023757488642,FALSE
53,1992,15.5,-0.8528982475950132,FALSE
53,1993,14.9,-0.848924138836988,FALSE
53,1994,14.4,-0.848425404677861,FALSE
53,1995,14,-0.8437022551788702,FALSE
53,1996,13.7,-0.8373208069183877,FALSE
53,1997,13.5,-0.8280302465110221,FALSE
53,1998,13.4,-0.814900028387637,FALSE
53,1999,13.4,-0.7994150969266509,FALSE
53,2000,13.5,-0.7789838326846694,FALSE
53,2001,13.7,-0.754986779188948,FALSE
53,2002,13.9,-0.7362873221742895,FALSE
53,2003,14.1,-0.7112377117094193,FALSE
53,2004,14.3,-0.6850327589092917,FALSE
53,2005,14.4,-0.6625027051576713,FALSE
53,2006,14.4,-0.6306036985141646,FALSE
53,2007,14.3,-0.616761741650899,FALSE
53,2008,14.2,-0.5992521486936387,FALSE
53,2009,14,-0.5856064464459432,FALSE
53,2010,13.9,-0.5677574961541098,FALSE
53,2011,13.8,-0.557057023194388,FALSE
53,2012,13.7,-0.5408897428245559,FALSE
53,2013,13.6,-0.5246815668098106,FALSE
53,2014,13.5,-0.5093339159998944,FALSE
53,2015,13.3,-0.49916550301572904,FALSE
53,2016,13,-0.49299784043449785,FALSE
53,2017,12.7,-0.4900440149873373,FALSE
53,2018,12.4,-0.4852510689541576,FALSE
53,2019,12.1,-0.480923550859241,FALSE
53,2020,11.7,-0.48306259969020676,FALSE
70,1960,107.1,-0.041025081612498314,FALSE
70,1961,107.1,-0.04739191740371728,FALSE
70,1962,103.1,-0.07264221392104969,FALSE
70,1963,99.4,-0.09370598788355146,FALSE
70,1964,95.9,-0.11855074652573143,FALSE
70,1965,92.7,-0.1397946970598138,FALSE
70,1966,89.7,-0.14935645516252477,FALSE
70,1967,86.8,-0.16393589892186597,FALSE
70,1968,84.1,-0.1883476716048776,FALSE
70,1969,81.4,-0.20353804593518213,FALSE
70,1970,78.8,-0.21100251426872468,FALSE
70,1971,76.2,-0.2225169238824984,FALSE
70,1972,73.8,-0.23284597408016822,FALSE
70,1973,71.3,-0.2375286886017173,FALSE
70,1974,69,-0.2581586415419908,FALSE
70,1975,66.8,-0.292293532461599,FALSE
70,1976,64.6,-0.2960110724269497,FALSE
70,1977,62.4,-0.30572499905809586,FALSE
70,1978,60.2,-0.3057682408790978,FALSE
70,1979,58.2,-0.30549202392148883,FALSE
70,1980,56.1,-0.3079971302328532,FALSE
70,1981,54,-0.3103850905452408,FALSE
70,1982,52,-0.3142464370395486,FALSE
70,1983,50,-0.32024720421209335,FALSE
70,1984,48,-0.32072192183068376,FALSE
70,1985,46.1,-0.32926980069818557,FALSE
70,1986,44.4,-0.33556023970534204,FALSE
70,1987,42.6,-0.3464924466892126,FALSE
70,1988,40.9,-0.3573270066869454,FALSE
70,1989,39.3,-0.3673742349755131,FALSE
70,1990,37.7,-0.3800394804909976,FALSE
70,1991,36.2,-0.3729839922527118,FALSE
70,1992,34.7,-0.37227734406449464,FALSE
70,1993,33.3,-0.383164626746395,FALSE
70,1994,31.9,-0.4004432988409981,FALSE
70,1995,30.6,-0.41488397012316863,FALSE
70,1996,29.3,-0.42845047365608535,FALSE
70,1997,28.1,-0.438535113024742,FALSE
70,1998,26.9,-0.448482401986848,FALSE
70,1999,25.8,-0.4559240605790397,FALSE
70,2000,24.7,-0.46087440267252777,FALSE
70,2001,23.6,-0.4659349924387945,FALSE
70,2002,22.7,-0.4719448202875999,FALSE
70,2003,21.8,-0.47224659393277196,FALSE
70,2004,20.9,-0.4733676513954587,FALSE
70,2005,20.1,-0.4735291934907073,FALSE
70,2006,19.4,-0.459270909867385,FALSE
70,2007,18.7,-0.46126661003606784,FALSE
70,2008,18.1,-0.45710485163798154,FALSE
70,2009,17.5,-0.45441595792240275,FALSE
70,2010,16.9,-0.45163141877361174,FALSE
70,2011,16.4,-0.45494011850643284,FALSE
70,2012,15.9,-0.4508597261539419,FALSE
70,2013,15.3,-0.4531462421615488,FALSE
70,2014,14.9,-0.4488541030591804,FALSE
70,2015,14.4,-0.45048701822332704,FALSE
70,2016,13.9,-0.45220723369857935,FALSE
70,2017,13.5,-0.4528179917839521,FALSE
70,2018,13,-0.456682603774961,FALSE
70,2019,12.6,-0.456497570500293,FALSE
70,2020,12.2,-0.45803569811306083,FALSE
80,1981,49.4,-0.40788475767031035,FALSE
80,1982,47.7,-0.4070378883485868,FALSE
80,1983,46,-0.4080382770069589,FALSE
80,1984,44.3,-0.40310708168120696,FALSE
80,1985,42.5,-0.4105364054859502,FALSE
