outcome,from_year,for_years,gwcode,p_up,p_same,p_down
v2x_freexp_altinf,2017,2018 - 2019,830,0.18669583333333337,0.7636926125000001,0.061
v2x_freexp_altinf,2017,2018 - 2019,840,0.12,0.42812000000000006,0.5135
v2x_freexp_altinf,2017,2018 - 2019,850,0.078875,0.5121455,0.444
v2x_freexp_altinf,2017,2018 - 2019,860,0.10675,0.676934625,0.24216666666666667
v2x_freexp_altinf,2017,2018 - 2019,900,0,0.997,0.003
v2x_freexp_altinf,2017,2018 - 2019,910,0.037,0.9509625,0.0125
v2x_freexp_altinf,2017,2018 - 2019,920,0.0015,0.996503,0.002
v2x_freexp_altinf,2017,2018 - 2019,940,0.01416666666666666,0.9720316666666666,0.014
v2x_freexp_altinf,2017,2018 - 2019,950,0.385,0.5679525,0.0765
v2x_freexp_altinf,2018,2019 - 2020,2,0.063,0.6118610000000001,0.347
v2x_freexp_altinf,2018,2019 - 2020,20,0.006,0.986545,0.0075
v2x_freexp_altinf,2018,2019 - 2020,40,0.6815,0.30400825000000004,0.0455
v2x_freexp_altinf,2018,2019 - 2020,41,0.22,0.6968,0.10666666666666667
v2x_freexp_altinf,2018,2019 - 2020,42,0.0755,0.8662565,0.063
v2x_freexp_altinf,2018,2019 - 2020,51,0.006,0.954737,0.0395
v2x_freexp_altinf,2018,2019 - 2020,52,0,0.9891666666666666,0.01083333333333333
v2x_freexp_altinf,2018,2019 - 2020,53,0.0145,0.96579,0.02
v2x_freexp_altinf,2018,2019 - 2020,70,0.32275,0.351154125,0.4815
v2x_freexp_altinf,2018,2019 - 2020,90,0.2355,0.304271,0.602
v2x_freexp_altinf,2018,2019 - 2020,91,0.21875,0.681640625,0.1275
v2x_freexp_altinf,2018,2019 - 2020,92,0.178625,0.4891288124999999,0.4045
v2x_freexp_altinf,2018,2019 - 2020,93,0.3802916666666667,0.2954459479166667,0.52325
v2x_freexp_altinf,2018,2019 - 2020,94,0.009,0.91172,0.08
v2x_freexp_altinf,2018,2019 - 2020,95,0.024,0.92476,0.0525
v2x_freexp_altinf,2018,2019 - 2020,100,0.254,0.397245,0.4675
v2x_freexp_altinf,2018,2019 - 2020,101,0.2818333333333333,0.23388294444444443,0.6743333333333333
v2x_freexp_altinf,2018,2019 - 2020,110,0.119,0.8206515,0.0685
v2x_freexp_altinf,2018,2019 - 2020,115,0.015,0.9579125,0.0275
v2x_freexp_altinf,2018,2019 - 2020,130,0.161,0.6184828333333333,0.26283333333333336
v2x_freexp_altinf,2018,2019 - 2020,135,0.0125,0.7713609375000001,0.218875
v2x_freexp_altinf,2018,2019 - 2020,140,0.3315,0.2328608333333333,0.6516666666666667
v2x_freexp_altinf,2018,2019 - 2020,145,0.0615,0.46033425000000006,0.5095
v2x_freexp_altinf,2018,2019 - 2020,150,0.08383333333333333,0.8199691666666667,0.105
v2x_freexp_altinf,2018,2019 - 2020,155,0.0195,0.3962854166666668,0.5958333333333332
v2x_freexp_altinf,2018,2019 - 2020,160,0.0235,0.620321625,0.36475
v2x_freexp_altinf,2018,2019 - 2020,165,0,0.9755,0.0245
v2x_freexp_altinf,2018,2019 - 2020,200,0,0.967,0.033
v2x_freexp_altinf,2018,2019 - 2020,205,0,0.989,0.011
v2x_freexp_altinf,2018,2019 - 2020,210,0.0015,0.9755345,0.023
v2x_freexp_altinf,2018,2019 - 2020,211,0,0.9825,0.0175
v2x_freexp_altinf,2018,2019 - 2020,212,0,0.9975,0.0025
v2x_freexp_altinf,2018,2019 - 2020,220,0,0.958,0.042
v2x_freexp_altinf,2018,2019 - 2020,225,0,0.9915,0.0085
v2x_freexp_altinf,2018,2019 - 2020,230,0.0025,0.96907125,0.0285
v2x_freexp_altinf,2018,2019 - 2020,235,0,0.972,0.028
v2x_freexp_altinf,2018,2019 - 2020,260,0,0.986,0.014
v2x_freexp_altinf,2018,2019 - 2020,290,0.1733333333333333,0.5613066666666667,0.321
v2x_freexp_altinf,2018,2019 - 2020,305,0.038,0.883116,0.082
v2x_freexp_altinf,2018,2019 - 2020,310,0.271,0.13486500000000004,0.815
v2x_freexp_altinf,2018,2019 - 2020,316,0.0205,0.858286875,0.12375
v2x_freexp_altinf,2018,2019 - 2020,317,0.3045,0.6739395,0.031
v2x_freexp_altinf,2018,2019 - 2020,325,5e-4,0.9529399583333334,0.04658333333333334
v2x_freexp_altinf,2018,2019 - 2020,339,0.166,0.306495,0.6325
v2x_freexp_altinf,2018,2019 - 2020,340,0.5935,0.157722,0.612
v2x_freexp_altinf,2018,2019 - 2020,341,0.0735,0.85747575,0.0745
v2x_freexp_altinf,2018,2019 - 2020,343,0.3273333333333333,0.5455326666666667,0.189
v2x_freexp_altinf,2018,2019 - 2020,344,0.126125,0.612586375,0.299
v2x_freexp_altinf,2018,2019 - 2020,346,0.206,0.7001756666666668,0.11816666666666668
v2x_freexp_altinf,2018,2019 - 2020,347,0.1125,0.82848125,0.0665
v2x_freexp_altinf,2018,2019 - 2020,349,0.0115,0.5446635,0.449
v2x_freexp_altinf,2018,2019 - 2020,350,0.0045,0.949707,0.046
v2x_freexp_altinf,2018,2019 - 2020,352,0.00475,0.9852975,0.01
v2x_freexp_altinf,2018,2019 - 2020,355,0.11325,0.22567787499999997,0.7455
v2x_freexp_altinf,2018,2019 - 2020,359,0.57,0.35010600000000003,0.1858
v2x_freexp_altinf,2018,2019 - 2020,360,0.53625,0.143994375,0.6895
v2x_freexp_altinf,2018,2019 - 2020,365,0.1105,0.65066925,0.2685
v2x_freexp_altinf,2018,2019 - 2020,366,0,0.9655,0.0345
v2x_freexp_altinf,2018,2019 - 2020,367,0.011,0.9657585,0.0235
v2x_freexp_altinf,2018,2019 - 2020,368,0.0215,0.94180625,0.0375
v2x_freexp_altinf,2018,2019 - 2020,369,0.56925,0.36269149999999994,0.158
v2x_freexp_altinf,2018,2019 - 2020,370,0.1165,0.457653,0.482
v2x_freexp_altinf,2018,2019 - 2020,371,0.21,0.5822582142857142,0.2629642857142857
v2x_freexp_altinf,2018,2019 - 2020,372,0.06233333333333334,0.8514013333333333,0.092
v2x_freexp_altinf,2018,2019 - 2020,373,0.141,0.77911300000000006,0.093
v2x_freexp_altinf,2018,2019 - 2020,375,0,0.973,0.027
v2x_freexp_altinf,2018,2019 - 2020,380,0,0.998,0.002
v2x_freexp_altinf,2018,2019 - 2020,385,0,0.9815,0.0185
v2x_freexp_altinf,2018,2019 - 2020,390,0,0.9845,0.0155
v2x_freexp_altinf,2018,2019 - 2020,395,0,0.9905,0.0095
v2x_freexp_altinf,2018,2019 - 2020,402,0.003,0.935186,0.062
v2x_freexp_altinf,2018,2019 - 2020,404,0.07725,0.8786117916666666,0.04783333333333334
v2x_freexp_altinf,2018,2019 - 2020,411,0.063,0.9224765,0.0155
v2x_freexp_altinf,2018,2019 - 2020,420,0.4105,0.32216175,0.4535
v2x_freexp_altinf,2018,2019 - 2020,432,0.0665,0.8613871249999999,0.07725
v2x_freexp_altinf,2018,2019 - 2020,433,0.072,0.873712,0.0585
v2x_freexp_altinf,2018,2019 - 2020,434,0.2353,0.4068204,0.468
v2x_freexp_altinf,2018,2019 - 2020,435,0.44675,0.42987525,0.223
v2x_freexp_altinf,2018,2019 - 2020,436,0.1125,0.8216031249999999,0.07425
v2x_freexp_altinf,2018,2019 - 2020,437,0.11925,0.8477218750000001,0.0375
v2x_freexp_altinf,2018,2019 - 2020,438,0.1165,0.83446575,0.0555
v2x_freexp_altinf,2018,2019 - 2020,439,0.034,0.8921009999999999,0.0765
v2x_freexp_altinf,2018,2019 - 2020,450,0.0585,0.7633838916666668,0.18918333333333331
v2x_freexp_altinf,2018,2019 - 2020,451,0.2983571428571429,0.6191998214285714,0.1175
v2x_freexp_altinf,2018,2019 - 2020,452,0.0205,0.9471765,0.033
v2x_freexp_altinf,2018,2019 - 2020,461,0.24341666666666667,0.4501670833333334,0.405
v2x_freexp_altinf,2018,2019 - 2020,471,0.245,0.5560575,0.2635
v2x_freexp_altinf,2018,2019 - 2020,475,0.026,0.931631,0.0435
v2x_freexp_altinf,2018,2019 - 2020,481,0.205,0.6729675,0.1535
v2x_freexp_altinf,2018,2019 - 2020,482,0.20933333333333337,0.5131426666666666,0.351
v2x_freexp_altinf,2018,2019 - 2020,483,0.1585,0.499851,0.406
v2x_freexp_altinf,2018,2019 - 2020,484,0.146,0.554246,0.351
v2x_freexp_altinf,2018,2019 - 2020,490,0.41866666666666663,0.5272693333333334,0.093
v2x_freexp_altinf,2018,2019 - 2020,500,0.161,0.7909672499999999,0.05725
v2x_freexp_altinf,2018,2019 - 2020,501,0.06708333333333333,0.85921625,0.079
v2x_freexp_altinf,2018,2019 - 2020,510,0.1805,0.69370675,0.1535
v2x_freexp_altinf,2018,2019 - 2020,516,0.14020833333333335,0.6414045833333333,0.254
v2x_freexp_altinf,2018,2019 - 2020,517,0.0655,0.8924475,0.045
v2x_freexp_altinf,2018,2019 - 2020,520,0.364,0.372219,0.41475
v2x_freexp_altinf,2018,2019 - 2020,522,0.3478333333333334,0.6321125416666665,0.03075
v2x_freexp_altinf,2018,2019 - 2020,530,0.4546666666666666,0.4447193333333334,0.1845
v2x_freexp_altinf,2018,2019 - 2020,531,0.0315,0.9685,0
v2x_freexp_altinf,2018,2019 - 2020,540,0.44125,0.5196375000000001,0.07
v2x_freexp_altinf,2018,2019 - 2020,541,0.1405,0.3326265,0.613
v2x_freexp_altinf,2018,2019 - 2020,551,0.4865,0.41619175,0.1895
v2x_freexp_altinf,2018,2019 - 2020,552,0.5365,0.406837125,0.12225
v2x_freexp_altinf,2018,2019 - 2020,553,0.0705,0.81796,0.12
v2x_freexp_altinf,2018,2019 - 2020,560,0.018,0.872016,0.112
v2x_freexp_altinf,2018,2019 - 2020,565,0.025,0.9426857142857142,0.03314285714285714
v2x_freexp_altinf,2018,2019 - 2020,570,0.272,0.622804,0.1445
v2x_freexp_altinf,2018,2019 - 2020,571,0.022,0.949638,0.029
v2x_freexp_altinf,2018,2019 - 2020,572,0.11016666666666668,0.8424814880952382,0.05321428571428571
v2x_freexp_altinf,2018,2019 - 2020,580,0.08,0.55752,0.394
v2x_freexp_altinf,2018,2019 - 2020,581,0.1525,0.4466325,0.473
v2x_freexp_altinf,2018,2019 - 2020,590,0.0045,0.5007365,0.497
v2x_freexp_altinf,2018,2019 - 2020,600,0.1155,0.85840725,0.0295
v2x_freexp_altinf,2018,2019 - 2020,615,0.117,0.4128025,0.5325
v2x_freexp_altinf,2018,2019 - 2020,616,0.022,0.877266,0.103
v2x_freexp_altinf,2018,2019 - 2020,620,0.225875,0.3022958124999999,0.6095
v2x_freexp_altinf,2018,2019 - 2020,625,0.438,0.5220980000000001,0.071
v2x_freexp_altinf,2018,2019 - 2020,626,0.165,0.6607633333333333,0.20866666666666667
v2x_freexp_altinf,2018,2019 - 2020,630,0.4095,0.540898,0.084
v2x_freexp_altinf,2018,2019 - 2020,640,0.2065,0.52093274999999994,0.3435
v2x_freexp_altinf,2018,2019 - 2020,645,0.105,0.450185,0.497
v2x_freexp_altinf,2018,2019 - 2020,651,0.1645,0.79247175,0.0515
v2x_freexp_altinf,2018,2019 - 2020,652,0.075,0.925,0
v2x_freexp_altinf,2018,2019 - 2020,660,0.128,0.824476,0.0545
v2x_freexp_altinf,2018,2019 - 2020,663,0.2135,0.75464675,0.0405
v2x_freexp_altinf,2018,2019 - 2020,666,0.106,0.867627,0.0295
v2x_freexp_altinf,2018,2019 - 2020,670,0.0215,0.95354825,0.0255
v2x_freexp_altinf,2018,2019 - 2020,678,0.711,0.25244150000000004,0.1265
v2x_freexp_altinf,2018,2019 - 2020,690,0.0935,0.8829309999999999,0.026
v2x_freexp_altinf,2018,2019 - 2020,694,0.0324,0.9574402,0.0105
v2x_freexp_altinf,2018,2019 - 2020,696,0.03125,0.7122734374999999,0.26475
v2x_freexp_altinf,2018,2019 - 2020,698,0.059,0.928767,0.013
v2x_freexp_altinf,2018,2019 - 2020,700,0.472,0.428472,0.1885
v2x_freexp_altinf,2018,2019 - 2020,701,0.0405,0.9595,0
v2x_freexp_altinf,2018,2019 - 2020,702,0.0755,0.441911,0.522
v2x_freexp_altinf,2018,2019 - 2020,703,0.142,0.4390814999999999,0.48825
v2x_freexp_altinf,2018,2019 - 2020,704,0.48,0.46696,0.102
v2x_freexp_altinf,2018,2019 - 2020,705,0.09808333333333331,0.4816235,0.466
v2x_freexp_altinf,2018,2019 - 2020,710,0.09433333333333332,0.8386473333333333,0.074
v2x_freexp_altinf,2018,2019 - 2020,712,0.021,0.8855055,0.0955
v2x_freexp_altinf,2018,2019 - 2020,713,0.005,0.5028895833333333,0.4945833333333333
v2x_freexp_altinf,2018,2019 - 2020,731,0.01,0.99,0
v2x_freexp_altinf,2018,2019 - 2020,732,0,0.8562083333333333,0.14379166666666665
v2x_freexp_altinf,2018,2019 - 2020,740,0.0045,0.951698,0.044
v2x_freexp_altinf,2018,2019 - 2020,750,0.1915,0.09095625000000004,0.8875
v2x_freexp_altinf,2018,2019 - 2020,760,0.50075,0.453319,0.092
v2x_freexp_altinf,2018,2019 - 2020,770,0.26925,0.302165125,0.5865
v2x_freexp_altinf,2018,2019 - 2020,771,0.1865,0.600363,0.262
v2x_freexp_altinf,2018,2019 - 2020,775,0.72,0.2594666666666667,0.07333333333333335
v2x_freexp_altinf,2018,2019 - 2020,780,0.1105,0.48113054999999993,0.4591
v2x_freexp_altinf,2018,2019 - 2020,781,0.5085333333333333,0.32756253333333335,0.3335
v2x_freexp_altinf,2018,2019 - 2020,790,0.061,0.4020485,0.5718333333333333
v2x_freexp_altinf,2018,2019 - 2020,800,0.6355,0.31146525,0.1455
v2x_freexp_altinf,2018,2019 - 2020,811,0.1825,0.4990837500000001,0.3895
v2x_freexp_altinf,2018,2019 - 2020,812,0.0782,0.9218,0
v2x_freexp_altinf,2018,2019 - 2020,816,0.09775,0.8607465,0.046
v2x_freexp_altinf,2018,2019 - 2020,820,0.3845,0.4797822499999999,0.2205
v2x_freexp_altinf,2018,2019 - 2020,830,0.09358333333333332,0.8801305833333333,0.029
v2x_freexp_altinf,2018,2019 - 2020,840,0.1805,0.273713,0.666
v2x_freexp_altinf,2018,2019 - 2020,850,0.4365,0.1887725,0.665
v2x_freexp_altinf,2018,2019 - 2020,860,0.039,0.8433976249999999,0.122375
v2x_freexp_altinf,2018,2019 - 2020,900,5e-4,0.99300325,0.0065
v2x_freexp_altinf,2018,2019 - 2020,910,0.0405,0.9412695,0.019
v2x_freexp_altinf,2018,2019 - 2020,920,0,0.988,0.012
v2x_freexp_altinf,2018,2019 - 2020,940,0.0135,0.97416875,0.0125
v2x_freexp_altinf,2018,2019 - 2020,950,0.27,0.6694100000000001,0.083
v2x_freexp_altinf,2019,2020 - 2021,2,0.0665,0.75566825,0.1905
v2x_freexp_altinf,2019,2020 - 2021,20,0.022,0.932523,0.0465
v2x_freexp_altinf,2019,2020 - 2021,40,0.793875,0.1936544375,0.0605
v2x_freexp_altinf,2019,2020 - 2021,41,0.195,0.47897499999999993,0.405
v2x_freexp_altinf,2019,2020 - 2021,42,0.45825,0.4997643749999999,0.0775
v2x_freexp_altinf,2019,2020 - 2021,51,0.0085,0.947874,0.044
v2x_freexp_altinf,2019,2020 - 2021,52,0.3655,0.6249825000000001,0.015
v2x_freexp_altinf,2019,2020 - 2021,53,0.0065,0.9785975,0.015
v2x_freexp_altinf,2019,2020 - 2021,70,0.223,0.282828,0.636
v2x_freexp_altinf,2019,2020 - 2021,90,0.4605,0.24466325,0.5465
v2x_freexp_altinf,2019,2020 - 2021,91,0.5,0.45775,0.0845
v2x_freexp_altinf,2019,2020 - 2021,92,0.332,0.35170199999999996,0.4735
v2x_freexp_altinf,2019,2020 - 2021,93,0.233375,0.21829646874999997,0.71525
v2x_freexp_altinf,2019,2020 - 2021,94,0,0.961,0.039
v2x_freexp_altinf,2019,2020 - 2021,95,0.0175,0.9422175,0.041
v2x_freexp_altinf,2019,2020 - 2021,100,0.314,0.285033,0.5845
v2x_freexp_altinf,2019,2020 - 2021,101,0.18908333333333333,0.5465578333333333,0.326
v2x_freexp_altinf,2019,2020 - 2021,110,0.102,0.8609126,0.04129999999999999
v2x_freexp_altinf,2019,2020 - 2021,115,0.08799999999999998,0.865488,0.051
v2x_freexp_altinf,2019,2020 - 2021,130,0.196,0.6484260000000001,0.1935
v2x_freexp_altinf,2019,2020 - 2021,135,0.027,0.4675265,0.5195
v2x_freexp_altinf,2019,2020 - 2021,140,0.357,0.20190199999999997,0.686
v2x_freexp_altinf,2019,2020 - 2021,145,0.375,0.3715625,0.4055
v2x_freexp_altinf,2019,2020 - 2021,150,0.0595,0.84645,0.1
v2x_freexp_altinf,2019,2020 - 2021,155,0.0995,0.3863145,0.571
v2x_freexp_altinf,2019,2020 - 2021,160,0.403,0.453123,0.241
v2x_freexp_altinf,2019,2020 - 2021,165,0,0.8065,0.1935
v2x_freexp_altinf,2019,2020 - 2021,200,0,0.956,0.044
v2x_freexp_altinf,2019,2020 - 2021,205,0,0.99025,0.00975
v2x_freexp_altinf,2019,2020 - 2021,210,0.0025,0.96408375,0.0335
v2x_freexp_altinf,2019,2020 - 2021,211,0,0.974,0.026
v2x_freexp_altinf,2019,2020 - 2021,212,0,0.9965,0.0035
v2x_freexp_altinf,2019,2020 - 2021,220,0,0.9675,0.0325
v2x_freexp_altinf,2019,2020 - 2021,225,0,0.989,0.011
v2x_freexp_altinf,2019,2020 - 2021,230,0.009,0.895864,0.096
v2x_freexp_altinf,2019,2020 - 2021,235,0,0.944,0.056
v2x_freexp_altinf,2019,2020 - 2021,260,0,0.9925,0.0075
v2x_freexp_altinf,2019,2020 - 2021,290,0.1595,0.633737,0.246
v2x_freexp_altinf,2019,2020 - 2021,305,0.006,0.957222,0.037
v2x_freexp_altinf,2019,2020 - 2021,310,0.1681666666666667,0.11895216666666668,0.857
v2x_freexp_altinf,2019,2020 - 2021,316,0.035,0.8911775,0.0765
v2x_freexp_altinf,2019,2020 - 2021,317,0.2875,0.6540750000000001,0.082
v2x_freexp_altinf,2019,2020 - 2021,325,0.003,0.943162,0.054
v2x_freexp_altinf,2019,2020 - 2021,339,0.2105,0.186322,0.764
v2x_freexp_altinf,2019,2020 - 2021,340,0.719,0.1853195,0.3405
v2x_freexp_altinf,2019,2020 - 2021,341,0.44025,0.488102,0.128
v2x_freexp_altinf,2019,2020 - 2021,343,0.161,0.6904969999999999,0.177
v2x_freexp_altinf,2019,2020 - 2021,344,0.088,0.741456,0.187
v2x_freexp_altinf,2019,2020 - 2021,346,0.188,0.44254,0.455
v2x_freexp_altinf,2019,2020 - 2021,347,0.0655,0.8784299999999999,0.06
v2x_freexp_altinf,2019,2020 - 2021,349,0.085,0.29645999999999995,0.676
v2x_freexp_altinf,2019,2020 - 2021,350,0.014,0.671959,0.3185
v2x_freexp_altinf,2019,2020 - 2021,352,0.025,0.6108375,0.3735
v2x_freexp_altinf,2019,2020 - 2021,355,0.088,0.561792,0.384
v2x_freexp_altinf,2019,2020 - 2021,359,0.28,0.50976,0.292
v2x_freexp_altinf,2019,2020 - 2021,360,0.3735,0.37182775000000007,0.4065
v2x_freexp_altinf,2019,2020 - 2021,365,0.08,0.76544,0.168
v2x_freexp_altinf,2019,2020 - 2021,366,0,0.9565,0.0435
v2x_freexp_altinf,2019,2020 - 2021,367,0,0.9505,0.0495
v2x_freexp_altinf,2019,2020 - 2021,368,0.011,0.9548795,0.0345
v2x_freexp_altinf,2019,2020 - 2021,369,0.385,0.442185,0.281
v2x_freexp_altinf,2019,2020 - 2021,370,0.1205,0.32937275000000005,0.6255
v2x_freexp_altinf,2019,2020 - 2021,371,0.202,0.6559560000000001,0.178
v2x_freexp_altinf,2019,2020 - 2021,372,0.062,0.8634289999999999,0.0795
v2x_freexp_altinf,2019,2020 - 2021,373,0.119,0.820211,0.069
v2x_freexp_altinf,2019,2020 - 2021,375,0,0.9665,0.0335
v2x_freexp_altinf,2019,2020 - 2021,380,0,0.992,0.008
v2x_freexp_altinf,2019,2020 - 2021,385,0,0.9585,0.0415
v2x_freexp_altinf,2019,2020 - 2021,390,0,0.9495,0.0505
v2x_freexp_altinf,2019,2020 - 2021,395,0.004,0.963132,0.033
v2x_freexp_altinf,2019,2020 - 2021,402,0.0055,0.95422275,0.0405
v2x_freexp_altinf,2019,2020 - 2021,404,0.1475,0.76511875,0.1025
v2x_freexp_altinf,2019,2020 - 2021,411,0.052,0.920034,0.0295
v2x_freexp_altinf,2019,2020 - 2021,420,0.13983333333333334,0.44169558333333336,0.4865
v2x_freexp_altinf,2019,2020 - 2021,432,0.0995,0.8527735,0.053
v2x_freexp_altinf,2019,2020 - 2021,433,0.044,0.889558,0.0695
v2x_freexp_altinf,2019,2020 - 2021,434,0.392,0.359024,0.4095
v2x_freexp_altinf,2019,2020 - 2021,435,0.4330833333333334,0.37586575,0.337
v2x_freexp_altinf,2019,2020 - 2021,436,0.0825,0.64270875,0.2995
v2x_freexp_altinf,2019,2020 - 2021,437,0.083,0.8842172500000001,0.03575
v2x_freexp_altinf,2019,2020 - 2021,438,0.2915,0.6270225,0.115
v2x_freexp_altinf,2019,2020 - 2021,439,0.057,0.854358,0.094
v2x_freexp_altinf,2019,2020 - 2021,450,0.074,0.8100185000000001,0.12525
v2x_freexp_altinf,2019,2020 - 2021,451,0.1413809523809524,0.7922191746031746,0.07733333333333332
v2x_freexp_altinf,2019,2020 - 2021,452,0.0505,0.89585325,0.0565
v2x_freexp_altinf,2019,2020 - 2021,461,0.2035,0.60547275,0.23983333333333337
v2x_freexp_altinf,2019,2020 - 2021,471,0.167,0.6301644999999999,0.2435
v2x_freexp_altinf,2019,2020 - 2021,475,0.045,0.8754962499999999,0.08325
v2x_freexp_altinf,2019,2020 - 2021,481,0.194125,0.7031259375000001,0.1275
v2x_freexp_altinf,2019,2020 - 2021,482,0.215,0.44117000000000006,0.438
v2x_freexp_altinf,2019,2020 - 2021,483,0.12608333333333335,0.4041864583333334,0.5375
v2x_freexp_altinf,2019,2020 - 2021,484,0.197,0.3264195,0.5935
v2x_freexp_altinf,2019,2020 - 2021,490,0.321,0.619248,0.088
v2x_freexp_altinf,2019,2020 - 2021,500,0.102,0.847712,0.056
v2x_freexp_altinf,2019,2020 - 2021,501,0.0585,0.8374642499999999,0.1105
v2x_freexp_altinf,2019,2020 - 2021,510,0.1885,0.66989325,0.1745
v2x_freexp_altinf,2019,2020 - 2021,516,0.10625,0.780690625,0.1265
v2x_freexp_altinf,2019,2020 - 2021,517,0.0535,0.89207625,0.0575
v2x_freexp_altinf,2019,2020 - 2021,520,0.5701666666666666,0.15366541666666672,0.6425
v2x_freexp_altinf,2019,2020 - 2021,522,0.5495,0.42594775,0.0545
v2x_freexp_altinf,2019,2020 - 2021,530,0.5621666666666667,0.25963516666666664,0.407
v2x_freexp_altinf,2019,2020 - 2021,531,0.0285,0.9715,0
v2x_freexp_altinf,2019,2020 - 2021,540,0.2425,0.40942875,0.4595
v2x_freexp_altinf,2019,2020 - 2021,541,0.1435,0.6826304999999999,0.203
v2x_freexp_altinf,2019,2020 - 2021,551,0.47875,0.388591875,0.2545
v2x_freexp_altinf,2019,2020 - 2021,552,0.349,0.6067319999999999,0.068
v2x_freexp_altinf,2019,2020 - 2021,553,0.17675,0.6750650000000001,0.18
v2x_freexp_altinf,2019,2020 - 2021,560,0.0155,0.8694775833333334,0.11683333333333334
v2x_freexp_altinf,2019,2020 - 2021,565,0.03841666666666666,0.907253875,0.0565
v2x_freexp_altinf,2019,2020 - 2021,570,0.2335,0.6456804374999999,0.157625
v2x_freexp_altinf,2019,2020 - 2021,571,0.0785,0.87312125,0.0525
v2x_freexp_altinf,2019,2020 - 2021,572,0.10736666666666668,0.5904769499999999,0.3385
v2x_freexp_altinf,2019,2020 - 2021,580,0.345,0.4241125,0.3525
v2x_freexp_altinf,2019,2020 - 2021,581,0.319125,0.4783146875,0.2975
v2x_freexp_altinf,2019,2020 - 2021,590,0.02,0.5472075000000001,0.441625
v2x_freexp_altinf,2019,2020 - 2021,600,0.086,0.898919,0.0165
v2x_freexp_altinf,2019,2020 - 2021,615,0.234,0.391043,0.4895
v2x_freexp_altinf,2019,2020 - 2021,616,0.06083333333333333,0.8048658333333334,0.143
v2x_freexp_altinf,2019,2020 - 2021,620,0.1925,0.5515225,0.317
v2x_freexp_altinf,2019,2020 - 2021,625,0.4695,0.43315325,0.1835
v2x_freexp_altinf,2019,2020 - 2021,626,0.1961,0.6592984875000001,0.179875
v2x_freexp_altinf,2019,2020 - 2021,630,0.2816666666666666,0.3606033333333334,0.498
v2x_freexp_altinf,2019,2020 - 2021,640,0.15383333333333332,0.6714332500000001,0.2065
v2x_freexp_altinf,2019,2020 - 2021,645,0.10216666666666666,0.3290559166666667,0.6335
v2x_freexp_altinf,2019,2020 - 2021,651,0.119,0.85963575,0.02425
v2x_freexp_altinf,2019,2020 - 2021,652,0.139,0.861,0
v2x_freexp_altinf,2019,2020 - 2021,660,0.1485,0.7911499375000001,0.070875
v2x_freexp_altinf,2019,2020 - 2021,663,0.1605,0.8130557500000001,0.0315
v2x_freexp_altinf,2019,2020 - 2021,666,0.094,0.8475630000000001,0.0645
v2x_freexp_altinf,2019,2020 - 2021,670,0.022,0.955017,0.0235
v2x_freexp_altinf,2019,2020 - 2021,678,0.7105,0.23739,0.18
v2x_freexp_altinf,2019,2020 - 2021,690,0.059,0.911829,0.031
v2x_freexp_altinf,2019,2020 - 2021,694,0.014,0.972689,0.0135
v2x_freexp_altinf,2019,2020 - 2021,696,0.0475,0.8315325,0.127
v2x_freexp_altinf,2019,2020 - 2021,698,0.1,0.87885,0.0235
v2x_freexp_altinf,2019,2020 - 2021,700,0.39625,0.50896125,0.157
v2x_freexp_altinf,2019,2020 - 2021,701,0.0365,0.9635,0
v2x_freexp_altinf,2019,2020 - 2021,702,0.07225,0.669371625,0.2785
v2x_freexp_altinf,2019,2020 - 2021,703,0.1995,0.41986225,0.4755
v2x_freexp_altinf,2019,2020 - 2021,704,0.5132000000000001,0.4303311999999999,0.116
v2x_freexp_altinf,2019,2020 - 2021,705,0.1385,0.6142495,0.287
v2x_freexp_altinf,2019,2020 - 2021,710,0.083125,0.8513184375,0.0715
v2x_freexp_altinf,2019,2020 - 2021,712,0.021,0.887953,0.093
v2x_freexp_altinf,2019,2020 - 2021,713,0.0125,0.35006875000000004,0.6455
v2x_freexp_altinf,2019,2020 - 2021,731,0.019875,0.980125,0
v2x_freexp_altinf,2019,2020 - 2021,732,0,0.87325,0.12675
v2x_freexp_altinf,2019,2020 - 2021,740,0.014,0.955927,0.0305
v2x_freexp_altinf,2019,2020 - 2021,750,0.2585,0.1850042500000001,0.7505
v2x_freexp_altinf,2019,2020 - 2021,760,0.6765,0.29363016666666664,0.09233333333333332
v2x_freexp_altinf,2019,2020 - 2021,770,0.465,0.19152999999999995,0.642
v2x_freexp_altinf,2019,2020 - 2021,771,0.1345,0.6811484999999999,0.213
v2x_freexp_altinf,2019,2020 - 2021,775,0.62475,0.220084125,0.4135
v2x_freexp_altinf,2019,2020 - 2021,780,0.3995,0.2863384166666666,0.5231666666666668
v2x_freexp_altinf,2019,2020 - 2021,781,0.1645,0.5798369999999999,0.306
v2x_freexp_altinf,2019,2020 - 2021,790,0.1505,0.32153574999999995,0.6215
v2x_freexp_altinf,2019,2020 - 2021,800,0.5705,0.31847425,0.2585
v2x_freexp_altinf,2019,2020 - 2021,811,0.11275,0.79586325,0.103
v2x_freexp_altinf,2019,2020 - 2021,812,0.09966666666666664,0.9003333333333333,0
v2x_freexp_altinf,2019,2020 - 2021,816,0.0905,0.86357025,0.0505
v2x_freexp_altinf,2019,2020 - 2021,820,0.6905,0.103373,0.666
