outcome,from_year,for_years,gwcode,p_up,p_same,p_down
v2x_freexp_altinf,2006,2007 - 2008,482,0.07555555555555556,0.9141728395061728,0.01111111111111111
v2x_freexp_altinf,2006,2007 - 2008,483,0.11444444444444445,0.874732098765432,0.01222222222222222
v2x_freexp_altinf,2006,2007 - 2008,484,0.00444444444444444,0.9933432098765432,0.00222222222222222
v2x_freexp_altinf,2006,2007 - 2008,490,0.11888888888888888,0.8644679012345678,0.01888888888888889
v2x_freexp_altinf,2006,2007 - 2008,500,0.04444444444444444,0.9502469135802468,0.00555555555555555
v2x_freexp_altinf,2006,2007 - 2008,501,0.01,0.99,0
v2x_freexp_altinf,2006,2007 - 2008,510,0.01444444444444444,0.9726885802469136,0.01305555555555555
v2x_freexp_altinf,2006,2007 - 2008,516,0.11222222222222222,0.8710086419753087,0.01888888888888889
v2x_freexp_altinf,2006,2007 - 2008,517,0.04666666666666667,0.9501555555555556,0.00333333333333333
v2x_freexp_altinf,2006,2007 - 2008,520,0.20222222222222225,0.7315917695473251,0.08296296296296297
v2x_freexp_altinf,2006,2007 - 2008,522,0.01,0.9878,0.00222222222222222
v2x_freexp_altinf,2006,2007 - 2008,530,0.02888888888888888,0.6171950617283951,0.36444444444444446
v2x_freexp_altinf,2006,2007 - 2008,531,0.00333333333333333,0.9900222222222222,0.00666666666666666
v2x_freexp_altinf,2006,2007 - 2008,540,0.03333333333333333,0.9645185185185186,0.00222222222222222
v2x_freexp_altinf,2006,2007 - 2008,541,0.00777777777777777,0.9911197530864198,0.00111111111111111
v2x_freexp_altinf,2006,2007 - 2008,551,0.00666666666666666,0.9734666666666666,0.02
v2x_freexp_altinf,2006,2007 - 2008,552,0.05444444444444444,0.8431203703703704,0.10833333333333334
v2x_freexp_altinf,2006,2007 - 2008,553,0.02777777777777777,0.9625,0.01
v2x_freexp_altinf,2006,2007 - 2008,560,0,0.9988888888888888,0.00111111111111111
v2x_freexp_altinf,2006,2007 - 2008,565,0.00111111111111111,0.9977790123456792,0.00111111111111111
v2x_freexp_altinf,2006,2007 - 2008,570,0.01888888888888889,0.9778407407407408,0.00333333333333333
v2x_freexp_altinf,2006,2007 - 2008,571,0,1,0
v2x_freexp_altinf,2006,2007 - 2008,572,0.02111111111111111,0.9778012345679014,0.00111111111111111
v2x_freexp_altinf,2006,2007 - 2008,580,0.02444444444444444,0.9592962962962962,0.01666666666666666
v2x_freexp_altinf,2006,2007 - 2008,581,0.03333333333333333,0.958074074074074,0.00888888888888888
v2x_freexp_altinf,2006,2007 - 2008,590,0,0.9988888888888888,0.00111111111111111
v2x_freexp_altinf,2006,2007 - 2008,600,0.02555555555555555,0.972279012345679,0.00222222222222222
v2x_freexp_altinf,2006,2007 - 2008,615,0.01777777777777777,0.9811308641975308,0.00111111111111111
v2x_freexp_altinf,2006,2007 - 2008,616,0.02111111111111111,0.9788888888888888,0
v2x_freexp_altinf,2006,2007 - 2008,620,0,1,0
v2x_freexp_altinf,2006,2007 - 2008,625,0.05555555555555555,0.8814814814814814,0.06666666666666667
v2x_freexp_altinf,2006,2007 - 2008,630,0.2788888888888889,0.6305716049382716,0.12555555555555556
v2x_freexp_altinf,2006,2007 - 2008,640,0.04555555555555556,0.9332345679012344,0.02222222222222222
v2x_freexp_altinf,2006,2007 - 2008,645,0.2,0.7564444444444445,0.05444444444444444
v2x_freexp_altinf,2006,2007 - 2008,651,0.11444444444444445,0.8668604938271605,0.02111111111111111
v2x_freexp_altinf,2006,2007 - 2008,652,0.01444444444444444,0.9822703703703703,0.00333333333333333
v2x_freexp_altinf,2006,2007 - 2008,660,0.31777777777777777,0.6670617283950617,0.02222222222222222
v2x_freexp_altinf,2006,2007 - 2008,663,0.07555555555555556,0.92239012345679,0.00222222222222222
v2x_freexp_altinf,2006,2007 - 2008,666,0.00222222222222222,0.972279012345679,0.02555555555555555
