countyid,county,canton,year,birlive_cou,birlive_can,birlive_tot,birstill_can,birstillr_can,birstill_tot,birstillr_tot,morinf_cou,morinfr_cou,morinfrcor_cou,morinf_can,morinfr_can,morinf_tot,morinfr_tot,dcounty,dcanton
NA,,Berlin,1952,NA,12318,306004,261,21.188505172729492,6623,27.43857192993164,NA,NA,NA,711,57.72040939331055,18086,72.62046813964844,0,1
NA,,Berlin,1953,NA,13207,298933,263,19.91368293762207,5926,23.11771011352539,NA,NA,NA,719,54.440826416015625,16004,73.9322280883789,0,1
NA,,Berlin,1954,NA,13188,293715,254,19.259933471679687,5733,22.390209197998047,NA,NA,NA,664,50.34880065917969,14773,60.43492889404297,0,1
NA,,Berlin,1955,NA,13261,293280,260,19.606365203857422,5502,20.23121452331543,NA,NA,NA,664,50.07164001464844,14330,60.60858154296875,0,1
NA,,Berlin,1956,NA,13073,281282,248,18.97039794921875,5180,20.033315658569336,NA,NA,NA,620,47.42599105834961,13082,57.16277313232422,0,1
NA,,Berlin,1957,NA,13149,273327,220,16.73130989074707,4537,18.117977142333984,NA,NA,NA,601,45.7068977355957,12439,55.8083610534668,0,1
NA,,Berlin,1958,NA,13431,265405,233,17.34792709350586,4388,18.731781005859375,NA,NA,NA,527,39.23758316040039,11987,56.9769401550293,0,1
NA,,Berlin,1959,NA,14968,291980,202,13.49545669555664,4790,18.520158767700195,NA,NA,NA,599,40.018707275390625,11898,54.26481246948242,0,1
NA,,Berlin,1960,NA,15576,292985,233,14.958910942077637,4765,19.715044021606445,NA,NA,NA,617,39.61222457885742,11381,47.38523864746094,0,1
NA,,Berlin,1961,NA,16483,300818,235,14.257113456726074,4683,17.602582931518555,NA,NA,NA,545,33.064369201660156,10123,37.553321838378906,0,1
NA,,Berlin,1962,NA,17539,297982,255,14.539027214050293,4287,16.369312286376953,NA,NA,NA,551,31.41570281982422,9411,37.07432556152344,0,1
NA,,Berlin,1963,NA,18184,301472,222,12.208535194396973,4285,16.9562931060791,NA,NA,NA,513,28.21161460876465,9396,41.090538024902344,0,1
NA,,Berlin,1964,NA,17743,291867,231,13.019218444824219,3975,17.04596519470215,NA,NA,NA,446,25.136672973632812,8341,35.16001892089844,0,1
NA,,Berlin,1965,NA,17621,281058,197,11.179841995239258,3665,15.436397552490234,NA,NA,NA,429,24.345951080322266,6960,30.22162437438965,0,1
NA,,Berlin,1966,NA,16781,267958,190,11.322328567504883,3395,15.894685745239258,NA,NA,NA,408,24.31321144104004,6133,26.933244705200195,0,1
NA,,Berlin,1967,NA,16085,252817,154,9.574137687683105,2942,14.568547248840332,NA,NA,NA,338,21.01336669921875,5400,24.603290557861328,0,1
NA,,Berlin,1968,NA,15731,245143,169,10.743118286132812,2803,13.341885566711426,NA,NA,NA,320,20.341999053955078,4959,22.75201416015625,0,1
NA,,Berlin,1969,NA,14970,238910,152,10.153640747070312,2609,13.022176742553711,NA,NA,NA,328,21.91048812866211,4849,22.741872787475586,0,1
11002000,Berlin Ost,Berlin,1970,14469,14469,236929,136,9.399405479431152,2502,12.545360565185547,283,19.600000381469727,19.600000381469727,283,19.559057235717773,4382,21.11872100830078,1,1
11002000,Berlin Ost,Berlin,1971,13907,13907,234870,116,8.341123580932617,2336,12.05591869354248,284,20.399999618530273,20.399999618530273,284,20.421371459960937,4230,21.759153366088867,1,1
11002000,Berlin Ost,Berlin,1972,11560,11560,200443,86,7.439446449279785,1858,12.269938468933105,202,17.5,17.5,202,17.474048614501953,3537,20.713912963867188,1,1
11002000,Berlin Ost,Berlin,1973,10907,10907,180336,86,7.884844779968262,1638,11.783676147460937,192,17.600000381469727,17.600000381469727,192,17.603374481201172,2806,18.774967193603516,1,1
11002000,Berlin Ost,Berlin,1974,11054,11054,179127,81,7.327664375305176,1461,9.411558151245117,209,18.899999618530273,18.899999618530273,209,18.907182693481445,2844,19.590036392211914,1,1
11002000,Berlin Ost,Berlin,1975,11748,11748,181798,90,7.660878658294678,1431,10.535259246826172,181,15.399999618530273,15.399999618530273,181,15.406877517700195,2885,19.092172622680664,1,1
11002000,Berlin Ost,Berlin,1976,13365,13365,195483,92,6.883651256561279,1438,8.698402404785156,205,15.300000190734863,15.300000190734863,205,15.338570594787598,2727,15.792856216430664,1,1
11002000,Berlin Ost,Berlin,1977,15188,15188,223152,95,6.254938125610352,1692,9.274614334106445,205,13.5,13.5,205,13.49749755859375,2920,16.864084243774414,1,1
11002000,Berlin Ost,Berlin,1978,15664,15664,232151,116,7.405515670776367,1647,8.730574607849121,182,11.600000381469727,11.600000381469727,182,11.618998527526855,3044,15.946205139160156,1,1
11002000,Berlin Ost,Berlin,1979,16526,16526,235233,106,6.414135456085205,1647,8.323551177978516,208,12.600000381469727,12.600000381469727,208,12.586227416992188,3039,15.879369735717773,1,1
11002000,Berlin Ost,Berlin,1980,17526,17526,245132,103,5.876982688903809,1646,8.267922401428223,233,13.300000190734863,13.300000190734863,233,13.294533729553223,2958,15.30254077911377,1,1
11002000,Berlin Ost,Berlin,1981,17199,17199,237543,104,6.046863079071045,1651,8.601527214050293,232,13.5,13.5,232,13.489156723022461,2923,14.260381698608398,1,1
11002000,Berlin Ost,Berlin,1982,17725,17725,240102,112,6.318758964538574,1413,7.288629531860352,234,13.199999809265137,13.199999809265137,234,13.201692581176758,2741,13.556851387023926,1,1
11002000,Berlin Ost,Berlin,1983,17745,17745,233756,98,5.5226826667785645,1317,6.929206371307373,206,11.600000381469727,11.600000381469727,206,11.608903884887695,2506,14.631950378417969,1,1
11002000,Berlin Ost,Berlin,1984,16885,16885,228135,75,4.441812038421631,1236,7.08661413192749,158,9.399999618530273,9.399999618530273,158,9.357418060302734,2292,12.095853805541992,1,1
11002000,Berlin Ost,Berlin,1985,17155,17155,227648,85,4.9548234939575195,1187,6.052300930023193,189,11,11,189,11.017195701599121,2175,11.017195701599121,1,1
11002000,Berlin Ost,Berlin,1986,17468,17468,222269,71,4.0645751953125,1041,6.377222537994385,168,9.600000381469727,9.600000381469727,168,9.617586135864258,2053,10.776239395141602,1,1
11002000,Berlin Ost,Berlin,1987,18399,18399,225959,68,3.6958529949188232,1117,6.799917697906494,155,8.399999618530273,8.399999618530273,155,8.424370765686035,1969,10.596569061279297,1,1
11002000,Berlin Ost,Berlin,1988,NA,17880,215734,NA,NA,1076,4.987623691558838,NA,NA,NA,NA,NA,1742,8.074758529663086,1,1
11002000,Berlin Ost,Berlin,1989,16937,16937,198922,66,3.896794080734253,879,6.022103309631348,129,7.599999904632568,7.599999904632568,129,7.616460800170898,1508,10.639569282531738,1,1
NA,,Berlin,1990,NA,12214,142025,41,3.3568036556243896,587,5.541561603546143,NA,NA,NA,92,7.532340049743652,1040,8.732157707214355,0,1
NA,,Cottbus,1952,NA,13976,306004,284,20.32054901123047,6623,27.43857192993164,NA,NA,NA,871,62.32112121582031,18086,72.62046813964844,0,1
NA,,Cottbus,1953,NA,14145,298933,327,23.11771011352539,5926,23.11771011352539,NA,NA,NA,751,53.09296417236328,16004,73.9322280883789,0,1
NA,,Cottbus,1954,NA,13890,293715,311,22.390209197998047,5733,22.390209197998047,NA,NA,NA,719,51.763858795166016,14773,60.43492889404297,0,1
NA,,Cottbus,1955,NA,14035,293280,257,18.311365127563477,5502,20.23121452331543,NA,NA,NA,638,45.45778274536133,14330,60.60858154296875,0,1
NA,,Cottbus,1956,NA,13855,281282,276,19.92060661315918,5180,20.033315658569336,NA,NA,NA,681,49.15193176269531,13082,57.16277313232422,0,1
NA,,Cottbus,1957,NA,13883,273327,245,17.64748191833496,4537,18.117977142333984,NA,NA,NA,661,47.612186431884766,12439,55.8083610534668,0,1
NA,,Cottbus,1958,NA,13988,265405,226,16.156705856323242,4388,18.731781005859375,NA,NA,NA,700,50.04289245605469,11987,56.9769401550293,0,1
NA,,Cottbus,1959,NA,15163,291980,262,17.278902053833008,4790,18.520158767700195,NA,NA,NA,581,38.31695556640625,11898,54.26481246948242,0,1
NA,,Cottbus,1960,NA,15262,292985,240,15.72533130645752,4765,19.715044021606445,NA,NA,NA,617,40.42720413208008,11381,47.38523864746094,0,1
NA,,Cottbus,1961,NA,15700,300818,251,15.987260818481445,4683,17.602582931518555,NA,NA,NA,518,32.993629455566406,10123,37.553321838378906,0,1
NA,,Cottbus,1962,NA,15691,297982,217,13.829584121704102,4287,16.369312286376953,NA,NA,NA,470,29.953475952148438,9411,37.07432556152344,0,1
NA,,Cottbus,1963,NA,15915,301472,238,14.954445838928223,4285,16.9562931060791,NA,NA,NA,528,33.17625045776367,9396,41.090538024902344,0,1
NA,,Cottbus,1964,NA,15425,291867,184,11.92868709564209,3975,17.04596519470215,NA,NA,NA,428,27.747163772583008,8341,35.16001892089844,0,1
NA,,Cottbus,1965,NA,14838,281058,174,11.72664737701416,3665,15.436397552490234,NA,NA,NA,385,25.9468936920166,6960,30.22162437438965,0,1
NA,,Cottbus,1966,NA,14500,267958,184,12.689655303955078,3395,15.894685745239258,NA,NA,NA,343,23.65517234802246,6133,26.933244705200195,0,1
NA,,Cottbus,1967,NA,13738,252817,151,10.991410255432129,2942,14.568547248840332,NA,NA,NA,338,24.603290557861328,5400,24.603290557861328,0,1
NA,,Cottbus,1968,NA,13317,245143,174,13.06600570678711,2803,13.341885566711426,NA,NA,NA,286,21.476308822631836,4959,22.75201416015625,0,1
NA,,Cottbus,1969,NA,13019,238910,142,10.907135963439941,2609,13.022176742553711,NA,NA,NA,260,19.97081184387207,4849,22.741872787475586,0,1
12022000,Finsterwalde,Cottbus,1970,802,12857,236929,132,10.266780853271484,2502,12.545360565185547,18,22.399999618530273,22.399999618530273,240,18.666873931884766,4382,21.11872100830078,1,1
12032000,Luckau,Cottbus,1970,418,12857,236929,132,10.266780853271484,2502,12.545360565185547,9,21.5,21.5,240,18.666873931884766,4382,21.11872100830078,1,0
15124000,Jessen,Cottbus,1970,442,12857,236929,132,10.266780853271484,2502,12.545360565185547,8,18.100000381469727,18.100000381469727,240,18.666873931884766,4382,21.11872100830078,1,0
12031000,Lübben,Cottbus,1970,458,12857,236929,132,10.266780853271484,2502,12.545360565185547,13,28.399999618530273,28.399999618530273,240,18.666873931884766,4382,21.11872100830078,1,0
14034000,Hoyerswerda,Cottbus,1970,1899,12857,236929,132,10.266780853271484,2502,12.545360565185547,34,17.899999618530273,17.899999618530273,240,18.666873931884766,4382,21.11872100830078,1,0
12027000,Herzberg,Cottbus,1970,591,12857,236929,132,10.266780853271484,2502,12.545360565185547,7,11.800000190734863,11.800000190734863,240,18.666873931884766,4382,21.11872100830078,1,0
12002000,Cottbus,Cottbus,1970,1356,12857,236929,132,10.266780853271484,2502,12.545360565185547,27,19.899999618530273,19.899999618530273,240,18.666873931884766,4382,21.11872100830078,1,0
14053000,Weißwasser,Cottbus,1970,673,12857,236929,132,10.266780853271484,2502,12.545360565185547,9,13.399999618530273,13.399999618530273,240,18.666873931884766,4382,21.11872100830078,1,0
12018000,Calau,Cottbus,1970,1025,12857,236929,132,10.266780853271484,2502,12.545360565185547,20,19.5,19.5,240,18.666873931884766,4382,21.11872100830078,1,0
12043000,Senftenberg,Cottbus,1970,1748,12857,236929,132,10.266780853271484,2502,12.545360565185547,40,22.899999618530273,22.899999618530273,240,18.666873931884766,4382,21.11872100830078,1,0
12019000,Cottbus-Land,Cottbus,1970,681,12857,236929,132,10.266780853271484,2502,12.545360565185547,9,13.199999809265137,13.199999809265137,240,18.666873931884766,4382,21.11872100830078,1,0
12044000,Spremberg,Cottbus,1970,617,12857,236929,132,10.266780853271484,2502,12.545360565185547,10,16.200000762939453,16.200000762939453,240,18.666873931884766,4382,21.11872100830078,1,0
12023000,Forst,Cottbus,1970,610,12857,236929,132,10.266780853271484,2502,12.545360565185547,8,13.100000381469727,13.100000381469727,240,18.666873931884766,4382,21.11872100830078,1,0
12013000,Bad Liebenwerda,Cottbus,1970,868,12857,236929,132,10.266780853271484,2502,12.545360565185547,18,20.700000762939453,20.700000762939453,240,18.666873931884766,4382,21.11872100830078,1,0
12026000,Guben,Cottbus,1970,669,12857,236929,132,10.266780853271484,2502,12.545360565185547,10,14.899999618530273,14.899999618530273,240,18.666873931884766,4382,21.11872100830078,1,0
12018000,Calau,Cottbus,1971,985,12967,234870,114,8.791547775268555,2336,12.05591869354248,19,19.299999237060547,19.299999237060547,258,19.89665985107422,4230,21.759153366088867,1,1
12032000,Luckau,Cottbus,1971,456,12967,234870,114,8.791547775268555,2336,12.05591869354248,11,24.100000381469727,24.100000381469727,258,19.89665985107422,4230,21.759153366088867,1,0
12031000,Lübben,Cottbus,1971,445,12967,234870,114,8.791547775268555,2336,12.05591869354248,5,11.199999809265137,11.199999809265137,258,19.89665985107422,4230,21.759153366088867,1,0
12043000,Senftenberg,Cottbus,1971,1804,12967,234870,114,8.791547775268555,2336,12.05591869354248,32,17.700000762939453,17.700000762939453,258,19.89665985107422,4230,21.759153366088867,1,0
12019000,Cottbus-Land,Cottbus,1971,711,12967,234870,114,8.791547775268555,2336,12.05591869354248,16,22.5,22.5,258,19.89665985107422,4230,21.759153366088867,1,0
14034000,Hoyerswerda,Cottbus,1971,1835,12967,234870,114,8.791547775268555,2336,12.05591869354248,46,25.100000381469727,25.100000381469727,258,19.89665985107422,4230,21.759153366088867,1,0
14053000,Weißwasser,Cottbus,1971,770,12967,234870,114,8.791547775268555,2336,12.05591869354248,17,22.100000381469727,22.100000381469727,258,19.89665985107422,4230,21.759153366088867,1,0
12022000,Finsterwalde,Cottbus,1971,787,12967,234870,114,8.791547775268555,2336,12.05591869354248,12,15.199999809265137,15.199999809265137,258,19.89665985107422,4230,21.759153366088867,1,0
12044000,Spremberg,Cottbus,1971,680,12967,234870,114,8.791547775268555,2336,12.05591869354248,19,27.899999618530273,27.899999618530273,258,19.89665985107422,4230,21.759153366088867,1,0
12013000,Bad Liebenwerda,Cottbus,1971,866,12967,234870,114,8.791547775268555,2336,12.05591869354248,13,15,15,258,19.89665985107422,4230,21.759153366088867,1,0
12026000,Guben,Cottbus,1971,641,12967,234870,114,8.791547775268555,2336,12.05591869354248,11,17.200000762939453,17.200000762939453,258,19.89665985107422,4230,21.759153366088867,1,0
15124000,Jessen,Cottbus,1971,491,12967,234870,114,8.791547775268555,2336,12.05591869354248,14,28.5,28.5,258,19.89665985107422,4230,21.759153366088867,1,0
12002000,Cottbus,Cottbus,1971,1277,12967,234870,114,8.791547775268555,2336,12.05591869354248,20,15.699999809265137,15.699999809265137,258,19.89665985107422,4230,21.759153366088867,1,0
12023000,Forst,Cottbus,1971,620,12967,234870,114,8.791547775268555,2336,12.05591869354248,8,12.899999618530273,12.899999618530273,258,19.89665985107422,4230,21.759153366088867,1,0
12027000,Herzberg,Cottbus,1971,599,12967,234870,114,8.791547775268555,2336,12.05591869354248,15,25,25,258,19.89665985107422,4230,21.759153366088867,1,0
12023000,Forst,Cottbus,1972,490,11026,200443,109,9.885725021362305,1858,12.269938468933105,10,20.399999618530273,20.399999618530273,216,19.590059280395508,3537,20.713912963867188,1,1
12022000,Finsterwalde,Cottbus,1972,650,11026,200443,109,9.885725021362305,1858,12.269938468933105,6,9.199999809265137,9.199999809265137,216,19.590059280395508,3537,20.713912963867188,1,0
12043000,Senftenberg,Cottbus,1972,1449,11026,200443,109,9.885725021362305,1858,12.269938468933105,31,21.399999618530273,21.399999618530273,216,19.590059280395508,3537,20.713912963867188,1,0
14034000,Hoyerswerda,Cottbus,1972,1535,11026,200443,109,9.885725021362305,1858,12.269938468933105,21,13.699999809265137,13.699999809265137,216,19.590059280395508,3537,20.713912963867188,1,0
12002000,Cottbus,Cottbus,1972,1121,11026,200443,109,9.885725021362305,1858,12.269938468933105,23,20.5,20.5,216,19.590059280395508,3537,20.713912963867188,1,0
12019000,Cottbus-Land,Cottbus,1972,538,11026,200443,109,9.885725021362305,1858,12.269938468933105,19,35.29999923706055,35.29999923706055,216,19.590059280395508,3537,20.713912963867188,1,0
12013000,Bad Liebenwerda,Cottbus,1972,795,11026,200443,109,9.885725021362305,1858,12.269938468933105,20,25.200000762939453,25.200000762939453,216,19.590059280395508,3537,20.713912963867188,1,0
12031000,Lübben,Cottbus,1972,391,11026,200443,109,9.885725021362305,1858,12.269938468933105,8,20.5,20.5,216,19.590059280395508,3537,20.713912963867188,1,0
12044000,Spremberg,Cottbus,1972,576,11026,200443,109,9.885725021362305,1858,12.269938468933105,15,26,26,216,19.590059280395508,3537,20.713912963867188,1,0
12018000,Calau,Cottbus,1972,807,11026,200443,109,9.885725021362305,1858,12.269938468933105,9,11.199999809265137,11.199999809265137,216,19.590059280395508,3537,20.713912963867188,1,0
12032000,Luckau,Cottbus,1972,425,11026,200443,109,9.885725021362305,1858,12.269938468933105,15,35.29999923706055,35.29999923706055,216,19.590059280395508,3537,20.713912963867188,1,0
14053000,Weißwasser,Cottbus,1972,713,11026,200443,109,9.885725021362305,1858,12.269938468933105,10,14,14,216,19.590059280395508,3537,20.713912963867188,1,0
15124000,Jessen,Cottbus,1972,435,11026,200443,109,9.885725021362305,1858,12.269938468933105,10,23,23,216,19.590059280395508,3537,20.713912963867188,1,0
12027000,Herzberg,Cottbus,1972,521,11026,200443,109,9.885725021362305,1858,12.269938468933105,7,13.399999618530273,13.399999618530273,216,19.590059280395508,3537,20.713912963867188,1,0
12026000,Guben,Cottbus,1972,580,11026,200443,109,9.885725021362305,1858,12.269938468933105,12,20.700000762939453,20.700000762939453,216,19.590059280395508,3537,20.713912963867188,1,0
12013000,Bad Liebenwerda,Cottbus,1973,620,9788,180336,76,7.7646098136901855,1638,11.783676147460937,2,3.200000047683716,3.200000047683716,130,13.281569480895996,2806,18.774967193603516,1,1
15124000,Jessen,Cottbus,1973,388,9788,180336,76,7.7646098136901855,1638,11.783676147460937,6,15.5,15.5,130,13.281569480895996,2806,18.774967193603516,1,0
12022000,Finsterwalde,Cottbus,1973,619,9788,180336,76,7.7646098136901855,1638,11.783676147460937,9,14.5,14.5,130,13.281569480895996,2806,18.774967193603516,1,0
14053000,Weißwasser,Cottbus,1973,726,9788,180336,76,7.7646098136901855,1638,11.783676147460937,5,6.900000095367432,6.900000095367432,130,13.281569480895996,2806,18.774967193603516,1,0
12044000,Spremberg,Cottbus,1973,511,9788,180336,76,7.7646098136901855,1638,11.783676147460937,8,15.699999809265137,15.699999809265137,130,13.281569480895996,2806,18.774967193603516,1,0
12018000,Calau,Cottbus,1973,691,9788,180336,76,7.7646098136901855,1638,11.783676147460937,11,15.899999618530273,15.899999618530273,130,13.281569480895996,2806,18.774967193603516,1,0
12026000,Guben,Cottbus,1973,520,9788,180336,76,7.7646098136901855,1638,11.783676147460937,9,17.299999237060547,17.299999237060547,130,13.281569480895996,2806,18.774967193603516,1,0
12023000,Forst,Cottbus,1973,427,9788,180336,76,7.7646098136901855,1638,11.783676147460937,8,18.700000762939453,18.700000762939453,130,13.281569480895996,2806,18.774967193603516,1,0
12002000,Cottbus,Cottbus,1973,1029,9788,180336,76,7.7646098136901855,1638,11.783676147460937,16,15.5,15.5,130,13.281569480895996,2806,18.774967193603516,1,0
12019000,Cottbus-Land,Cottbus,1973,469,9788,180336,76,7.7646098136901855,1638,11.783676147460937,4,8.5,8.5,130,13.281569480895996,2806,18.774967193603516,1,0
12031000,Lübben,Cottbus,1973,388,9788,180336,76,7.7646098136901855,1638,11.783676147460937,5,12.899999618530273,12.899999618530273,130,13.281569480895996,2806,18.774967193603516,1,0
14034000,Hoyerswerda,Cottbus,1973,1265,9788,180336,76,7.7646098136901855,1638,11.783676147460937,19,15,15,130,13.281569480895996,2806,18.774967193603516,1,0
12032000,Luckau,Cottbus,1973,339,9788,180336,76,7.7646098136901855,1638,11.783676147460937,5,14.699999809265137,14.699999809265137,130,13.281569480895996,2806,18.774967193603516,1,0
12027000,Herzberg,Cottbus,1973,500,9788,180336,76,7.7646098136901855,1638,11.783676147460937,9,18,18,130,13.281569480895996,2806,18.774967193603516,1,0
12043000,Senftenberg,Cottbus,1973,1296,9788,180336,76,7.7646098136901855,1638,11.783676147460937,14,10.800000190734863,10.800000190734863,130,13.281569480895996,2806,18.774967193603516,1,0
12002000,Cottbus,Cottbus,1974,1119,9898,179127,82,8.284502029418945,1461,9.411558151245117,20,17.899999618530273,17.899999618530273,140,14.144271850585938,2844,19.590036392211914,1,1
12022000,Finsterwalde,Cottbus,1974,562,9898,179127,82,8.284502029418945,1461,9.411558151245117,6,10.699999809265137,10.699999809265137,140,14.144271850585938,2844,19.590036392211914,1,0
12043000,Senftenberg,Cottbus,1974,1300,9898,179127,82,8.284502029418945,1461,9.411558151245117,16,12.300000190734863,12.300000190734863,140,14.144271850585938,2844,19.590036392211914,1,0
12019000,Cottbus-Land,Cottbus,1974,508,9898,179127,82,8.284502029418945,1461,9.411558151245117,6,11.800000190734863,11.800000190734863,140,14.144271850585938,2844,19.590036392211914,1,0
12018000,Calau,Cottbus,1974,715,9898,179127,82,8.284502029418945,1461,9.411558151245117,9,12.600000381469727,12.600000381469727,140,14.144271850585938,2844,19.590036392211914,1,0
15124000,Jessen,Cottbus,1974,358,9898,179127,82,8.284502029418945,1461,9.411558151245117,7,19.600000381469727,19.600000381469727,140,14.144271850585938,2844,19.590036392211914,1,0
12023000,Forst,Cottbus,1974,474,9898,179127,82,8.284502029418945,1461,9.411558151245117,5,10.5,10.5,140,14.144271850585938,2844,19.590036392211914,1,0
14053000,Weißwasser,Cottbus,1974,657,9898,179127,82,8.284502029418945,1461,9.411558151245117,10,15.199999809265137,15.199999809265137,140,14.144271850585938,2844,19.590036392211914,1,0
14034000,Hoyerswerda,Cottbus,1974,1424,9898,179127,82,8.284502029418945,1461,9.411558151245117,21,14.699999809265137,14.699999809265137,140,14.144271850585938,2844,19.590036392211914,1,0
12027000,Herzberg,Cottbus,1974,465,9898,179127,82,8.284502029418945,1461,9.411558151245117,3,6.5,6.5,140,14.144271850585938,2844,19.590036392211914,1,0
12031000,Lübben,Cottbus,1974,350,9898,179127,82,8.284502029418945,1461,9.411558151245117,1,2.9000000953674316,2.9000000953674316,140,14.144271850585938,2844,19.590036392211914,1,0
12026000,Guben,Cottbus,1974,580,9898,179127,82,8.284502029418945,1461,9.411558151245117,10,17.200000762939453,17.200000762939453,140,14.144271850585938,2844,19.590036392211914,1,0
12044000,Spremberg,Cottbus,1974,422,9898,179127,82,8.284502029418945,1461,9.411558151245117,6,14.199999809265137,14.199999809265137,140,14.144271850585938,2844,19.590036392211914,1,0
12013000,Bad Liebenwerda,Cottbus,1974,655,9898,179127,82,8.284502029418945,1461,9.411558151245117,12,18.299999237060547,18.299999237060547,140,14.144271850585938,2844,19.590036392211914,1,0
12032000,Luckau,Cottbus,1974,309,9898,179127,82,8.284502029418945,1461,9.411558151245117,8,25.899999618530273,25.899999618530273,140,14.144271850585938,2844,19.590036392211914,1,0
12031000,Lübben,Cottbus,1975,348,10214,181798,79,7.734482288360596,1431,10.535259246826172,5,14.399999618530273,14.399999618530273,185,18.112394332885742,2885,19.092172622680664,1,1
12032000,Luckau,Cottbus,1975,340,10214,181798,79,7.734482288360596,1431,10.535259246826172,2,5.900000095367432,5.900000095367432,185,18.112394332885742,2885,19.092172622680664,1,0
12002000,Cottbus,Cottbus,1975,1181,10214,181798,79,7.734482288360596,1431,10.535259246826172,26,22,22,185,18.112394332885742,2885,19.092172622680664,1,0
14034000,Hoyerswerda,Cottbus,1975,1575,10214,181798,79,7.734482288360596,1431,10.535259246826172,34,21.600000381469727,21.600000381469727,185,18.112394332885742,2885,19.092172622680664,1,0
12023000,Forst,Cottbus,1975,452,10214,181798,79,7.734482288360596,1431,10.535259246826172,9,19.899999618530273,19.899999618530273,185,18.112394332885742,2885,19.092172622680664,1,0
14053000,Weißwasser,Cottbus,1975,718,10214,181798,79,7.734482288360596,1431,10.535259246826172,14,19.5,19.5,185,18.112394332885742,2885,19.092172622680664,1,0
15124000,Jessen,Cottbus,1975,397,10214,181798,79,7.734482288360596,1431,10.535259246826172,8,20.200000762939453,20.200000762939453,185,18.112394332885742,2885,19.092172622680664,1,0
12019000,Cottbus-Land,Cottbus,1975,497,10214,181798,79,7.734482288360596,1431,10.535259246826172,8,16.100000381469727,16.100000381469727,185,18.112394332885742,2885,19.092172622680664,1,0
12027000,Herzberg,Cottbus,1975,444,10214,181798,79,7.734482288360596,1431,10.535259246826172,8,18,18,185,18.112394332885742,2885,19.092172622680664,1,0
12013000,Bad Liebenwerda,Cottbus,1975,670,10214,181798,79,7.734482288360596,1431,10.535259246826172,13,19.399999618530273,19.399999618530273,185,18.112394332885742,2885,19.092172622680664,1,0
12026000,Guben,Cottbus,1975,544,10214,181798,79,7.734482288360596,1431,10.535259246826172,9,16.5,16.5,185,18.112394332885742,2885,19.092172622680664,1,0
12022000,Finsterwalde,Cottbus,1975,589,10214,181798,79,7.734482288360596,1431,10.535259246826172,2,3.4000000953674316,3.4000000953674316,185,18.112394332885742,2885,19.092172622680664,1,0
12044000,Spremberg,Cottbus,1975,441,10214,181798,79,7.734482288360596,1431,10.535259246826172,11,24.899999618530273,24.899999618530273,185,18.112394332885742,2885,19.092172622680664,1,0
12043000,Senftenberg,Cottbus,1975,1361,10214,181798,79,7.734482288360596,1431,10.535259246826172,24,17.600000381469727,17.600000381469727,185,18.112394332885742,2885,19.092172622680664,1,0
12018000,Calau,Cottbus,1975,657,10214,181798,79,7.734482288360596,1431,10.535259246826172,12,18.299999237060547,18.299999237060547,185,18.112394332885742,2885,19.092172622680664,1,0
12023000,Forst,Cottbus,1976,485,10891,195483,82,7.5291523933410645,1438,8.698402404785156,7,14.399999618530273,14.399999618530273,172,15.792856216430664,2727,15.792856216430664,1,1
12027000,Herzberg,Cottbus,1976,464,10891,195483,82,7.5291523933410645,1438,8.698402404785156,3,6.5,6.5,172,15.792856216430664,2727,15.792856216430664,1,0
12044000,Spremberg,Cottbus,1976,478,10891,195483,82,7.5291523933410645,1438,8.698402404785156,8,16.700000762939453,16.700000762939453,172,15.792856216430664,2727,15.792856216430664,1,0
12043000,Senftenberg,Cottbus,1976,1449,10891,195483,82,7.5291523933410645,1438,8.698402404785156,23,15.899999618530273,15.899999618530273,172,15.792856216430664,2727,15.792856216430664,1,0
15124000,Jessen,Cottbus,1976,369,10891,195483,82,7.5291523933410645,1438,8.698402404785156,3,8.100000381469727,8.100000381469727,172,15.792856216430664,2727,15.792856216430664,1,0
12002000,Cottbus,Cottbus,1976,1414,10891,195483,82,7.5291523933410645,1438,8.698402404785156,24,17,17,172,15.792856216430664,2727,15.792856216430664,1,0
12018000,Calau,Cottbus,1976,677,10891,195483,82,7.5291523933410645,1438,8.698402404785156,11,16.200000762939453,16.200000762939453,172,15.792856216430664,2727,15.792856216430664,1,0
12032000,Luckau,Cottbus,1976,321,10891,195483,82,7.5291523933410645,1438,8.698402404785156,5,15.600000381469727,15.600000381469727,172,15.792856216430664,2727,15.792856216430664,1,0
14034000,Hoyerswerda,Cottbus,1976,1703,10891,195483,82,7.5291523933410645,1438,8.698402404785156,40,23.5,23.5,172,15.792856216430664,2727,15.792856216430664,1,0
12019000,Cottbus-Land,Cottbus,1976,492,10891,195483,82,7.5291523933410645,1438,8.698402404785156,7,14.199999809265137,14.199999809265137,172,15.792856216430664,2727,15.792856216430664,1,0
12013000,Bad Liebenwerda,Cottbus,1976,664,10891,195483,82,7.5291523933410645,1438,8.698402404785156,9,13.600000381469727,13.600000381469727,172,15.792856216430664,2727,15.792856216430664,1,0
14053000,Weißwasser,Cottbus,1976,771,10891,195483,82,7.5291523933410645,1438,8.698402404785156,13,16.899999618530273,16.899999618530273,172,15.792856216430664,2727,15.792856216430664,1,0
12031000,Lübben,Cottbus,1976,389,10891,195483,82,7.5291523933410645,1438,8.698402404785156,3,7.699999809265137,7.699999809265137,172,15.792856216430664,2727,15.792856216430664,1,0
